Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
C123po,68.56,67.44,39.11,39.11,67.78,67.78,1.46,1.46,24.22,24.22,42,42,1498.87,1497.64,38.17,39.83,139.5,137.25,-10.95,-10.95,-8.49,-8.49,532.93,532.49,4196.83,4193.4,-6.84,-6.84,1598.79,1597.48,-11.83,-11.83,-13.42,-13.42,965.94,965.15,2997.74,2995.28,2331.57,2329.66,-4.47,-4.47,1998.49,1996.86,-7.07,-7.07,5129.46,5125.26,-12.64,-12.73,532.93,532.49,14.8,14.8,1748.68,1747.25,6245.28,6240.17,999.25,998.43,499.62,499.21,12.97,12.97,68.58,68.58,12,12,39.66,38.09,38.94,38.68,1.89,1.91,50,50,6.08,6.08,50,50,159,159,63.82,63.84,100.8,101.48,86.25,86.24,12.44,11.88,1249.06,1248.03,77.05,78.46,36.33,36.33,55.92,55.92,28.25,28.25,0.88,0.83,93.76,93.79,540.58,553.42,-4,-4,62,62,55.13,55.23,582.89,582.42,1002.74,1005.63,0.37,0.36,91.2,90.73,9.39,9.39,18.69,18.69,912.97,912.97,1.54,1.53,42.56,43.12,57.82,57.82,-88.03,-88.03,92.47,92.47,105.16,105.16,37987.98,37956.89,31121.16,31095.7,45382,45345,2081.76,2080.06,2.79,2.78,499.62,499.21,2542800000000,2060300000000,16752.7,16738.99,13.46,13.49,15.19,15.19
Sparkling Nacortuine,73.67,72,70.8,70.8,72.67,72.67,2.41,2.41,30.28,30.25,45.34,45.34,99.63,99.68,30.5,33,157.5,150.75,3905.67,3907.31,3728.72,3730.28,4702.75,4704.72,2231.81,2232.75,2678.17,2679.3,510.13,510.34,3108.6,3109.9,-9.57,-9.57,6296.9,6299.54,5898.36,5900.83,1514.44,1515.08,1394.88,1395.47,3507.13,3508.6,3905.67,3907.31,-5.1,-5.1,688.67,609.22,11717.01,11721.92,8.66,8.66,1992.69,1993.52,996.34,996.76,398.54,398.7,498.17,498.38,20.69,20.69,41.48,41.48,15.51,15.51,63.56,61.38,31.68,31.24,3.01,3.17,47.8,47.8,1,1,50.5,50.5,109,109,57.4,57.49,61.46,62.72,72.51,72.55,16.76,15.93,996.34,996.76,62.9,64.97,61.2,61.2,10.77,10.79,94.34,94.3,0.79,0.77,93.84,93.87,278.37,292.28,0,0,64,64,69.45,69.5,298.9,299.03,448.85,457.38,0.47,0.43,232.32,219.14,14.03,14.03,17.98,17.98,572.98,572.98,2.59,2.55,38.24,39.07,58.07,58.09,47.43,47.43,60.42,60.42,99.76,99.76,56103.77,56047.52,35113.7,35078.5,84649,84564,1295.25,1295.79,9.56,9.42,0,0,63200000000,55300000000,50044.56,49994.39,7.72,7.84,15.46,15.46
Desolous,62.44,60.22,60.22,60.22,37.78,37.78,1.98,1.98,28.3,28.3,40.78,40.78,283.29,283.51,46.17,47.83,121.5,119.25,604.35,604.82,3898.03,3901.09,3097.27,3099.7,755.43,756.02,1359.78,1360.84,966.95,967.71,6043.45,6048.2,-4.24,-4.24,604.35,604.82,4003.79,4006.93,604.35,604.82,2870.64,2872.89,604.35,604.82,2870.64,2872.89,3135.04,3137.5,2199.68,2114.46,9745.06,9752.72,10.2,10.2,-4.47,-4.47,2077.44,2079.07,1983.01,1984.56,94.43,94.5,919.19,919.19,50.49,50.49,10.55,10.55,42.26,40.95,21.08,20.71,22.23,22.63,50,50,3.3,3.3,50,50,119,119,61.79,61.81,87.66,88.61,75.79,75.79,7.41,6.85,1227.58,1228.54,50.86,51.98,52.17,52.17,19.6,19.64,79.92,79.87,7.8,7.39,92.66,92.7,682.92,697.34,-4,-4,62,62,69.48,69.53,472.14,472.52,825.62,832.43,0.39,0.38,40.85,40.54,9.9,9.9,13.87,13.87,619.78,619.78,1.7,1.7,47.59,48.15,54.79,54.79,54.31,54.31,33.91,33.91,98.34,98.34,50721.03,50673.91,35286.03,35253.25,69892,69827,94.43,94.5,3.16,3.15,-5.48,-5.48,1200200000000,1083100000000,40779.71,40741.83,13.5,13.53,14.45,14.45
Nova Army,45.33,42,20,20,5,5,1.22,1.22,29.99,29.99,38.06,38.06,1404.61,1404.4,59,61.5,92.25,87.75,-8.94,-8.94,919.38,919.24,-6.63,-6.63,-9.59,-9.59,-2.45,-2.45,-4.9,-4.9,1583.38,1583.14,-8.22,-8.22,638.46,638.36,-3.16,-3.16,-10.49,-10.49,-11.4,-11.4,-4.47,-4.47,-6.32,-6.32,1532.31,1532.07,85.81,85.8,1583.38,1583.14,17.64,17.64,1468.46,1468.24,1723.85,1723.58,2426.15,2425.78,1404.61,1404.4,14.77,14.77,81.97,81.97,7.52,7.52,14.75,14.43,16.03,15.37,26.96,27.48,50,50,1,1,50,50,110,110,68.1,68.14,97.1,97.95,72.94,72.93,28.64,29.47,2043.08,2042.76,66.1,68.07,-80,-80,74.51,74.51,-13.27,-13.27,26.22,25.44,91.33,91.38,3277.09,3492.85,-8,-8,62,62,76.57,76.66,1660,1659.75,754.72,750.21,0.27,0.26,59.99,58.5,9.9,9.9,18.17,18.17,680.83,680.83,1.79,1.8,26.36,25.53,48.72,48.72,31.62,31.62,-56.57,-56.57,110.31,110.31,24615.49,24611.74,22166.19,22162.81,27041,27037,1532.31,1532.07,2.41,2.41,893.85,893.71,24800000000,21900000000,6276.95,6275.99,15.45,15.5,8.27,8.27
JBallville,86.5,84,59.56,59.56,74,74,112.38,112.38,115.44,114.99,40.78,40.78,-5.48,-5.48,13.5,16,195.75,189,-1.41,-1.41,4986.17,4989.27,6590.31,6594.41,-3.46,-3.46,-6.32,-6.32,1628.11,1629.12,3070.48,3072.39,3681.58,3683.88,-1.41,-1.41,-7.21,-7.21,2171.81,2173.16,-1.61,-1.61,5167.4,5170.62,4044.05,4046.57,-7.07,-7.07,6994.71,6924.13,9660.79,9666.8,4.69,4.69,-4.47,-4.47,280.84,281.01,0,0,-7.07,-7.07,599.84,599.84,0.89,0.89,13,13,86.57,83.52,31.44,31,3.09,3.27,52.16,52.16,1,1,51.48,51.48,103,103,35.59,35.81,10.62,10.99,58.07,58.2,35.46,34.63,468.06,468.35,30.47,31.83,98.33,98.33,4.84,4.84,127.63,127.59,0.76,0.75,93.94,93.97,55.34,61.63,0,0,68,68,76.33,76.36,187.22,187.34,212.36,218.16,3.64,3.4,343.04,326.98,13.55,13.55,15.36,15.36,528.56,528.56,68.64,65.91,19.54,20.37,48.24,48.28,96.44,96.44,-22.36,-22.36,84.71,84.71,49503.68,49459.56,2906.19,2903.6,326607,326316,187.22,187.34,21.83,21.74,-6.32,-6.32,2700000000,2500000000,47127.5,47085.5,1.6,1.64,41.37,41.37
Millopoli,78.89,78.33,96.53,96.53,85.17,85.17,1.59,1.59,21.73,21.73,71.22,71.22,13126.92,13123.06,22.67,23.5,169.5,169.25,-27.31,-27.31,2450.36,2449.64,-16.65,-16.65,-12.39,-12.39,-24.63,-24.63,1711.36,1710.86,-44.45,-44.45,-24.59,-24.59,-13.02,-13.02,-26.19,-26.19,-34.73,-34.73,-24.35,-24.35,-18.06,-18.06,1939.87,1939.3,53533.51,53517.77,1372.2,1371.8,0,0,32.59,32.59,8325.87,8323.42,8629.73,8627.2,-40.5,-40.5,-21.91,-21.91,15.25,15.25,62.8,62.8,50.93,50.93,7.65,7.41,163.98,163.91,0.57,0.57,66.74,66.74,7.39,7.39,81.05,81.05,445,445,31.23,31.3,6.22,6.23,90.67,90.67,23.82,23.54,-31.94,-31.94,159.25,159.27,43.86,43.86,90.59,90.59,-227.16,-227.16,0.76,0.75,93.92,93.95,237.87,242.13,124,124,181,181,43.78,43.81,-27.2,-27.2,1445.35,1445.61,0.18,0.18,367.22,366.29,8.54,8.54,18.14,18.14,3747.35,3747.35,0.59,0.59,31.18,31.46,91.11,91.11,-244.71,-244.71,203.85,203.85,146.58,146.58,125547.96,125511.06,98154.05,98125.21,156284,156238,23093.65,23086.86,23.54,23.51,-28.11,-28.11,15720300000000,12909800000000,11801.51,11798.04,0.31,0.31,178.54,178.54
The Most Goofiest PlaceMorgana Wilsonoton2nd Flyskistani Aviation Regiment,66.83,65.17,1,1,5,5,1.02,1.02,43.39,43.4,45.83,45.83,224.65,224.61,40.75,43.25,135,128.25,-10.39,-10.39,-10.51,-10.51,-7.62,-7.62,-9.38,-9.38,-6.32,-6.32,1725.16,1724.88,-6.03,-6.03,-6.6,-6.6,-12.25,-12.25,198.64,198.6,340.52,340.46,-7.81,-7.81,-10.86,-10.86,104.05,104.03,-8.83,-8.83,-13.15,-13.22,0,0,18.57,18.57,555.71,555.62,366.53,366.47,437.47,437.4,224.65,224.61,8.79,8.79,98.12,98.12,15.9,15.9,11.09,11.01,19.43,18.85,23.94,24.5,47.8,47.8,1,1,50.5,50.5,101,101,70.57,70.62,96.71,97.56,64.81,64.81,35.06,34.23,449.3,449.22,75.4,77.55,-99,-99,71.03,71.03,-20.54,-20.54,27.02,26.22,91.28,91.33,3340.61,3559.84,-4,-4,64,64,74.68,74.79,283.77,283.72,790.01,800.76,0.29,0.28,214.59,210.32,9.15,9.15,27.65,27.65,581,581,1.75,1.73,19.94,20.77,42.13,42.13,-14.14,-14.14,-51.96,-51.96,110,110,6646.13,6645.07,6580,6578.95,6706,6705,402,401.94,2.28,2.27,248.3,248.26,2800000000,2500000000,1927.38,1927.07,16.49,16.56,7.73,7.73
Walking squadron base,95.33,92,17,17,97,97,1.22,1.22,31.75,31.72,47.2,47.2,518.79,517.82,4.67,8,216,207,1014.52,1012.62,-6.69,-6.69,2490.18,2485.52,322.8,322.2,1097.53,1095.47,516.48,515.51,-2.79,-2.79,-8.49,-8.49,1936.81,1933.18,2628.53,2623.6,1245.09,1242.76,1936.81,1933.18,-9.27,-9.27,-7.48,-7.48,-8.94,-8.94,-8.58,-8.69,3504.7,3498.13,13.15,13.15,2190.44,2186.33,1037.58,1035.63,345.86,345.21,230.57,230.14,135.9,135.9,81.97,81.97,16.66,16.66,41.29,39.93,40.46,39.94,1.79,1.82,47.8,47.8,1,1,50,50,108,108,63.88,63.97,103.77,104.19,70.6,70.63,42.33,41.21,691.72,690.42,79.64,82.59,-83,-83,47.89,47.89,40.66,40.66,1.06,0.98,93.67,93.7,222.99,239.69,0,0,66,66,76.26,76.36,634.07,632.89,547.47,559.21,0.53,0.48,370.55,348.36,9.92,9.92,17.09,17.09,607.83,607.83,2.2,2.17,12.67,13.79,46.83,46.85,60.42,60.42,41.83,41.83,108.45,108.45,23649.84,23605.49,21296.62,21256.69,25980,25931,1210.51,1208.24,2.78,2.77,922.29,920.56,76700000000,66400000000,12321.57,12298.46,6.91,7.09,8.62,8.62
MoveEnralteruhapnedah,28,25.5,24.2,24.2,66.67,66.67,1.25,1.25,27.52,27.52,41.43,41.43,1991.16,1991.1,72,74.5,63,58.5,1098.57,1098.54,-4,-4,-4.47,-4.47,-4.9,-4.9,-3.95,-3.95,439.43,439.42,329.57,329.56,-7.75,-7.75,-5.48,-5.48,549.29,549.27,-4.47,-4.47,-4.47,-4.47,274.64,274.64,-4.47,-4.47,-4.8,-4.8,-5.06,-5.25,1428.14,1428.1,19.42,19.42,1785.18,1785.13,2952.41,2952.33,2609.11,2609.03,1853.84,1853.79,569.59,569.59,80.1,80.1,11.33,11.33,37.62,36.53,22.84,22.32,20.17,20.81,50,50,3.3,3.3,50,50,115,115,69.65,69.69,108.7,108.98,77.34,77.34,20.21,21.05,1716.52,1716.47,110.46,111.12,-77.8,-77.8,79.32,79.32,-36.67,-36.67,1.51,1.38,93.52,93.56,987.54,1041.32,0,0,64,64,76.82,76.91,1785.18,1785.13,1011.16,1009.8,0.21,0.2,50.35,48.98,9.66,9.66,15.5,15.5,691.81,691.81,1.52,1.52,34.79,33.95,51.24,51.24,-33.91,-33.91,12.25,12.25,108.14,108.14,28576.62,28575.78,25420.39,25419.64,31736,31735,1991.16,1991.1,2.32,2.32,1785.18,1785.13,100300000000,94900000000,5915.36,5915.19,9.54,9.61,9.14,9.14
Drake fraternized with the enemy and,59,55.67,24.67,24.67,20.67,20.67,1.28,1.28,28.33,28.33,42,42,858.55,856.7,48.75,51.25,117,110.25,-4,-4,164.84,164.49,1030.26,1028.04,961.58,959.51,-6.45,-6.45,3516.63,3509.05,-10.77,-10.77,-5.2,-5.2,-10.39,-10.39,-11.22,-11.22,-11.22,-11.22,-11.22,-11.22,-6,-6,1854.47,1850.47,-7.68,-7.68,-3.93,-4.18,1030.26,1028.04,13.38,13.38,1459.54,1456.39,2661.51,2655.77,1974.67,1970.41,772.7,771.03,141.46,141.46,78.02,78.02,12,12,23.77,22.98,16.23,15.57,26.8,27.32,50,50,3.3,3.3,50,50,111,111,62.92,62.99,88.25,89.27,75.72,75.73,19.2,19.2,1201.97,1199.38,102.63,103.76,-75.33,-75.33,65.84,65.84,32.59,32.59,15.29,14.69,92.05,92.09,1414.2,1521.74,0,0,62,62,77.55,77.64,1030.26,1028.04,623.1,626.33,0.26,0.26,131.76,121.89,9.49,9.49,17.06,17.06,619.63,619.63,2.01,2.01,35.8,35.8,49.43,49.44,-20,-20,43.59,43.59,103.37,103.37,23623.94,23572.99,20724.82,20680.12,26562,26505,686.84,685.36,2.92,2.91,772.7,771.03,9263000000000,8064200000000,8079.39,8061.96,7.28,7.41,9.13,9.13
Lorom Ipsim,79.33,77.11,56,56,87,87,1.78,1.78,24.57,24.56,42,42,1354.92,1353.95,22,25.33,175.5,168.75,-10.68,-10.68,5593.09,5589.09,867.15,866.53,1214,1213.14,318.68,318.45,-6.75,-6.75,-11.14,-11.14,-14.07,-14.07,1788.49,1787.21,-3.74,-3.74,867.15,866.53,-7.35,-7.35,3035.01,3032.84,325.18,324.95,3240.96,3238.64,-3.19,-3.19,867.15,866.53,10.68,10.68,948.44,947.76,7316.54,7311.31,-3.16,-3.16,-4.47,-4.47,95.92,95.92,56.13,56.13,12,12,62.92,60.52,41.54,41.04,1.72,1.75,50,50,5.22,5.22,50,50,136,136,57.64,57.73,71.88,73.23,85.08,85.1,23.08,21.97,677.46,676.97,66.86,69.64,53,53,44.65,44.65,60.53,60.53,0.72,0.71,94.1,94.13,182.4,197.53,0,0,64,64,67.72,67.78,406.47,406.18,569.18,580.88,0.52,0.47,262.24,248.23,9.84,9.84,17.29,17.29,790.92,790.92,2.14,2.11,31.92,33.03,59.71,59.72,-46.58,-46.58,54.5,54.5,99.3,99.3,32695.73,32672.35,24074.47,24057.25,42889,42858,2574.34,2572.5,9.18,9.04,-3.16,-3.16,1924900000000,1617000000000,18080.74,18067.81,3.93,4.29,17.89,17.89
70 Alternative Accounts,65.78,63.11,58.93,58.93,57.33,57.33,1.74,1.74,31.9,31.86,42,42,564.31,564.18,42.33,45.67,130.5,123.75,338.59,338.51,-5.46,-5.46,5981.74,5980.35,-2,-2,-1.55,-1.55,-1.26,-1.26,-7.35,-7.35,-8.1,-8.1,-8.6,-8.6,3724.48,3723.61,5981.74,5980.35,-2,-2,2031.53,2031.06,-7.35,-7.35,-7.35,-7.35,-1.26,-1.44,6320.33,6318.86,8.83,8.83,1128.63,1128.37,1128.63,1128.37,1269.71,1269.41,564.31,564.18,119.98,119.98,57.42,57.42,12,12,50.54,48.97,23.36,22.67,19.52,20.39,50,50,1,1,50,50,102,102,58.05,58.14,63.18,64.42,70.41,70.46,3.45,2.34,1269.71,1269.41,82.87,85.95,51.2,51.2,30.59,30.59,73.85,73.85,3.24,3,93.2,93.23,540.33,566.15,0,0,64,64,67.06,67.13,1128.63,1128.37,568.66,580.33,0.34,0.32,159.15,148.28,10.07,10.07,17.16,17.16,523.83,523.83,2.14,2.11,51.55,52.66,53.46,53.47,71.41,71.41,14.14,14.14,99.76,99.76,33540.62,33532.83,24996.94,24991.13,43536,43526,1128.63,1128.37,8.5,8.35,0,0,357100000000,329900000000,23277.19,23271.78,6.26,6.4,11.9,11.9
Burger Regiment 1,56.89,52.44,59.33,59.33,57.33,57.33,1.96,1.96,31.73,31.69,42,42,484.89,485.41,50.33,53.67,112.5,105.75,-7.21,-7.21,465.49,466,1648.61,1650.41,-4.69,-4.69,-6.78,-6.78,6457.71,6464.74,-9.06,-9.06,-13.11,-13.11,-5.66,-5.66,3297.23,3300.82,4267,4271.64,-7.21,-7.21,387.91,388.33,-1.41,-1.41,3976.07,3980.4,620.65,524.25,1648.61,1650.41,9,9,1090.99,1092.18,1090.99,1092.18,1090.99,1092.18,484.89,485.41,119.98,119.98,50.94,50.94,12,12,50.7,49.12,23.44,22.75,19.41,20.29,50,50,1,1,50,50,104,104,57.58,57.67,60.21,61.44,70.61,70.66,1.14,2.25,1090.99,1092.18,85.64,88.76,51.5,51.5,24.16,24.22,77.86,77.82,3.24,3,93.2,93.23,600.89,628.11,0,0,62,62,67.54,67.6,969.77,970.83,584.46,579.69,0.31,0.3,129.36,119.58,9.82,9.82,17.16,17.16,528.09,528.09,2.1,2.11,53.86,52.75,53.29,53.3,50,50,-28.28,-28.28,100.2,100.2,39012,38957.39,27269.58,27231.41,53536,53462,727.33,728.12,9.28,9.14,121.22,121.35,80100000000,76700000000,29571.1,29529.7,6.64,6.78,11.62,11.62
Explosion Magic,95.33,92,62.22,62.22,97,97,112.38,112.38,108.32,107.53,42,42,98.01,98.06,4.67,8,216,207,4704.7,4706.72,5094.8,5096.98,1568.23,1568.91,-3.16,-3.16,2352.35,2353.36,7443.23,7446.42,1568.23,1568.91,-8.66,-8.66,392.06,392.23,1960.29,1961.13,-8.37,-8.37,4312.65,4314.49,3136.47,3137.81,4704.7,4706.72,3136.47,3137.81,1254.59,1176.68,7841.17,7844.53,5,5,392.06,392.23,392.06,392.23,-4.47,-4.47,-6.32,-6.32,95.92,95.92,0.89,0.89,12,12,108.07,104.26,39.19,38.67,1.87,1.91,50,50,1,1,50,50,110,110,36.42,36.72,13.68,14.26,59.71,59.85,47.39,46.28,392.06,392.23,24.75,26.34,98.33,98.33,5,5.01,125,124.96,1.06,0.98,93.67,93.7,2.36,4.35,0,0,64,64,75.91,75.94,294.04,294.17,116.16,121.53,4.17,3.86,370.64,348.45,14.04,14.04,17.29,17.29,590.15,590.15,107.33,105.18,7.61,8.72,49.43,49.48,48.48,48.48,-18.71,-18.71,97.83,97.83,48940.68,48883.16,2873.13,2869.76,322893,322513,294.04,294.17,21.51,21.39,-6.32,-6.32,19300000000,15300000000,46493.65,46439,2.68,2.9,35.79,35.79
Fuyu-nohi Kazumi,73.67,72.56,30.44,30.44,71.56,71.56,1.36,1.36,26.28,26.29,40.78,40.78,890.62,889.37,30.5,32.17,157.5,153,814.28,813.14,2198.56,2195.47,-9.06,-9.06,3155.35,3150.9,2468.3,2464.82,-3.9,-3.9,-8,-8,-12.49,-12.49,2010.26,2007.43,1323.21,1321.35,1323.21,1321.35,-3.22,-3.22,2341.06,2337.77,1068.75,1067.24,3944.18,3938.63,296.13,285.04,814.28,813.14,14.9,14.9,890.62,889.37,3689.72,3684.53,827.01,825.84,381.7,381.16,791.5,791.5,73.77,73.77,14.16,14.16,38.56,37.08,36.17,35.9,2.14,2.18,51.62,51.62,5.22,5.22,52.44,52.44,133,133,61.92,61.96,99.58,100.62,80.19,80.17,19.24,18.68,890.62,889.37,73.06,74.47,29.83,29.83,46.39,46.4,33.68,33.67,0.76,0.75,93.95,93.98,489.51,501.74,0,0,62,62,54.68,54.77,763.39,762.32,761.07,768.55,0.33,0.32,241.53,240.02,9.6,9.6,14.47,14.47,687.91,687.91,1.78,1.77,35.76,36.32,52.99,52.98,-106.77,-106.77,85.44,85.44,104.1,104.1,38771,38705.74,33016.43,32960.86,44759,44684,1017.85,1016.42,3.13,3.11,763.39,762.32,2314200000000,1824400000000,20781.25,20746.28,4.9,5.05,9.14,9.14
Admiral Sunipi,69.33,67.11,48,48,57.33,57.33,1.67,1.67,30.51,30.48,42,42,896,896.62,37,40.33,141.75,135,-7.62,-7.62,3333.14,3335.44,-3.22,-3.22,2777.62,2779.54,-2.19,-2.19,860.16,860.76,4569.62,4572.79,672,672.47,89.6,89.66,4121.62,4124.47,3673.62,3676.16,537.6,537.97,-8.83,-8.83,-4.24,-4.24,-5.83,-5.83,770.56,681.43,4569.62,4572.79,10.49,10.49,1344.01,1344.94,1344.01,1344.94,1568.01,1569.09,448,448.31,119.98,119.98,59.73,59.73,12,12,44.87,43.43,24.72,24.05,17.65,18.6,50,50,1,1,50,50,118,118,60,60.08,80.71,81.96,72.19,72.24,7.14,6.03,1568.01,1569.09,59.17,61.78,43,43,36.25,36.33,63.96,63.92,3,2.77,93.23,93.27,562.5,588.84,0,0,62,62,64.12,64.23,896,896.62,642.17,654.44,0.35,0.33,177.28,165.8,10.49,10.49,17.16,17.16,651.13,651.13,1.97,1.95,47.86,48.97,51.81,51.83,-62.61,-62.61,58.31,58.31,101.45,101.45,33886.9,33820.69,25794.51,25744.11,43182,43097,672,672.47,4.08,3.98,448,448.31,519100000000,442300000000,21585.96,21543.78,6.81,6.94,11.86,11.86
Dhornaper,56.89,52.44,57.33,57.33,57.33,57.33,1.92,1.92,31.7,31.66,42,42,688.89,688.75,50.33,53.67,112.5,105.75,1377.78,1377.5,0,0,2755.56,2755.01,1837.04,1836.67,0,0,7348.15,7346.69,3214.82,3214.18,-9.49,-9.49,4592.59,4591.68,918.52,918.34,1377.78,1377.5,-7.07,-7.07,-4.47,-4.47,3674.07,3673.35,2296.3,2295.84,-2,-2.28,7348.15,7346.69,9.22,9.22,1033.33,1033.13,1033.33,1033.13,1033.33,1033.13,459.26,459.17,119.98,119.98,51.96,51.96,12,12,49.93,48.38,23.5,22.81,19.34,20.22,50,50,1,1,50,50,110,110,57.93,58.02,62.47,63.71,70.65,70.7,0.62,1.73,1033.33,1033.13,73.56,76.48,50,50,24.27,24.27,77.03,77.03,3.24,3,93.2,93.23,613.07,640.56,0,0,64,64,66.93,67,918.52,918.34,574.15,569.4,0.32,0.3,129.63,119.85,10.97,10.97,17.16,17.16,607.72,607.72,2.13,2.14,54.38,53.27,53.09,53.11,24.49,24.49,48.99,48.99,100.2,100.2,39151.86,39144.09,27659.52,27654.03,53237,53226,918.52,918.34,8.71,8.56,114.81,114.79,58100000000,55400000000,29637.96,29632.08,6.64,6.78,14.24,14.24
QuietNation,57.33,50.67,57.33,57.33,57.33,57.33,3.61,3.61,32.78,32.69,42,42,291.43,291.81,50,55,112.5,101.25,1554.29,1556.35,-5.08,-5.08,1554.29,1556.35,4662.87,4669.04,1554.29,1556.35,-2,-2,2720.01,2723.61,971.43,972.72,3108.58,3112.69,-6.32,-6.32,-5.48,-5.48,-8.37,-8.37,1942.86,1945.43,3108.58,3112.69,3108.58,3112.69,6775.79,6648.58,5828.58,5836.3,9.33,9.33,874.29,875.44,874.29,875.44,1165.72,1167.26,291.43,291.81,119.98,119.98,27.72,27.72,12,12,49.93,48.38,25.1,24.1,17.09,18.54,50,50,1,1,50,50,100,100,56.72,56.88,57.19,58.77,69.45,69.54,0.56,2.22,1165.72,1167.26,66.27,70.49,50,50,16.47,16.53,87.13,87.06,3.24,3,93.2,93.23,610.35,651.72,0,0,64,64,68.25,68.31,777.14,778.17,583.53,576.53,0.33,0.31,126.07,107.66,11.52,11.52,17.16,17.16,523.98,523.98,2.1,2.12,54.44,52.78,52.69,52.72,-66.33,-66.33,80,80,100.2,100.2,46258.62,46183.67,23244.38,23206.72,83867,83731,777.14,778.17,10.54,10.32,97.14,97.27,3817000000000,3606500000000,38625.95,38563.36,7.09,7.3,12.01,12.01
Dynomo MK2,74.22,72,54.67,54.67,64.44,64.44,3.36,3.36,28.65,28.63,42,42,442.46,442.01,29.67,33,159.75,150.75,-3.16,-3.16,-6.93,-6.93,-7.07,-7.07,2743.26,2740.45,4822.84,4817.89,-4,-4,3539.7,3536.07,-2.74,-2.74,-3.87,-3.87,-4.47,-4.47,-5.48,-5.48,0,0,3982.16,3978.07,1327.39,1326.02,-3.74,-3.74,-5.37,-5.55,3539.7,3536.07,10.15,10.15,995.54,994.52,2654.77,2652.05,995.54,994.52,331.85,331.51,119.98,119.98,29.75,29.75,12,12,51.7,50.08,30.45,29.86,3.69,4.86,50,50,3.63,3.63,50,50,106,106,56.05,56.18,55.35,56.73,75.13,75.18,9.89,8.78,995.54,994.52,45.84,48.17,48,48,27.62,27.62,74.58,74.58,2.03,1.86,93.4,93.44,430.66,453.75,0,0,64,64,67.59,67.65,884.92,884.02,578.5,591.27,0.55,0.49,218.89,199.17,9.84,9.84,17.16,17.16,563.46,563.46,2.12,2.09,45.11,46.22,55.17,55.18,-81.24,-81.24,64.03,64.03,100.2,100.2,39666.72,39626.04,20721.42,20700.17,69651,69580,1548.62,1547.03,11.41,11.25,110.62,110.5,6120700000000,5391400000000,28718.71,28689.25,5.57,5.79,11.51,11.51
Kwu A,71.83,70.17,74.11,74.11,23,23,14.42,14.42,34.72,34.7,38.06,38.06,-6.32,-6.32,33.25,35.75,150.75,146.25,714.52,714.92,831.44,831.9,6430.68,6434.26,2923.04,2924.66,4222.16,4224.51,675.55,675.92,3702.51,3704.57,1753.82,1754.8,714.52,714.92,6560.59,6564.25,6885.37,6889.21,3897.38,3899.55,2013.65,2014.77,4936.68,4939.43,4124.73,4127.03,8968.45,8888.95,10847.71,10853.75,7.87,7.87,-7.07,-7.07,568.37,568.68,893.15,893.65,162.39,162.48,910.2,910.2,6.94,6.94,10.55,10.55,42.9,41.69,24.12,23.61,18.51,19.2,50,50,1,1,51.96,51.96,97,97,49.56,49.7,23.55,24.2,67.67,67.68,21.92,21.09,487.17,487.44,47.11,48.82,70.17,70.17,5.48,5.48,124.56,124.51,14.5,13.92,92.11,92.15,532.32,551.49,0,0,67,67,73.73,73.77,243.59,243.72,278.41,284.47,1.18,0.95,91.03,89.19,14.2,14.2,13.91,13.91,344.16,344.16,7.36,5.46,33.08,33.91,56.65,56.66,71.06,71.06,69.64,69.64,95,95,72745.2,72701.22,16587.83,16577.81,239148,239003,243.59,243.72,16.42,16.35,-6.32,-6.32,1416200000000,1402000000000,68744.21,68702.66,5.2,5.33,20.38,20.38
