Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Wabacha,58.67,58.67,96.67,96.67,63.05,63.05,1.3,1.3,19.48,19.48,50.37,50.37,12154.52,12456.05,49,49,20.75,20.75,-23.32,-23.96,-15.85,-15.85,-13.59,-14.35,-11.06,-11.06,-19.35,-19.15,-13.33,-13.33,-19.44,-20.2,-25.01,-25.01,-16.25,-16.25,-20.1,-20.1,-19.85,-19.85,-17.89,-17.89,-13.93,-13.93,-25.06,-25.06,-12.98,-12.98,-30.75,-30.75,0,0,24.96,25.02,1767.93,1763.69,15690.37,15652.73,8176.67,8157.06,4861.81,4850.14,543.93,543.93,76.91,76.91,19.85,19.85,21.73,21.73,59.47,59.47,1.18,1.18,42.83,42.83,14.65,14.65,50.99,50.99,362,372,82.05,82.05,127.29,127.29,92.07,92.07,10.58,10.58,8066.18,8046.83,108.52,108.86,26,26,67.09,67.09,-46.89,-47.16,0.53,0.53,95.12,95.12,772.15,772.15,1,1,112,112,54.91,54.6,1767.93,1763.69,1372.64,1377.78,0.18,0.18,94.76,95.12,5.13,5.14,15.62,15.62,2322.06,2374.58,0.66,0.65,44.42,44.42,84.66,84.66,-97.73,-101.54,48.09,48.09,106.84,106.84,68838.75,69004.3,59934.24,60078.37,77924,78111,12154.52,12125.36,1.93,1.93,110.5,110.23,367100000000,368100000000,22647.95,22702.41,21.12,21.12,133.71,134.25
GU 13th Marine Battalion,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.8,32.8,42,42,312.13,312.13,50,50,112.5,112.5,416.17,416.17,-2.83,-2.83,-6.32,-6.32,3329.38,3329.38,4994.07,4994.07,4455.13,4455.13,2913.21,2913.21,5189.67,5189.67,2913.21,2913.21,1248.52,1248.52,-3.16,-3.16,-6.32,-6.32,-7.75,-7.75,-5.48,-5.48,2913.21,2913.21,-5.29,-5.29,3329.38,3329.38,9.33,9.33,936.39,936.39,936.39,936.39,1248.52,1248.52,312.13,312.13,119.98,119.98,27.72,27.72,12,12,49.93,49.93,24.46,24.46,18.03,18.03,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.42,69.42,0.56,0.56,1248.52,1248.52,60.38,60.38,50,50,19.28,19.28,84.08,84.08,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.07,68.07,832.35,832.35,552.51,552.51,0.33,0.33,126.07,126.07,11.47,11.47,17.16,17.16,514.64,514.64,2.19,2.19,54.44,54.44,52.68,52.68,-80,-80,66.33,66.33,100.2,100.2,43200.81,43200.81,21707.87,21707.87,78323,78323,832.35,832.35,10.54,10.54,104.04,104.04,82000000000,83500000000,34863.06,34863.06,7.09,7.09,13.71,13.71
Cookie Dough Ice Cream,97,97,66.67,66.67,92,92,102.81,102.81,99.44,95.81,42,42,-4.47,127.59,3,3,218.25,218.25,6786.39,5103.58,2440.49,3062.15,6786.39,5103.58,522.03,510.36,2088.12,2347.65,-7.05,-4,-8.37,-10,-6.82,-5.48,0,0,-3.16,-3.16,522.03,510.36,2610.15,2551.79,5742.33,5613.94,0,0,2088.12,2041.43,1670.5,1633.15,13572.79,10207.17,5.29,5.39,522.03,510.36,522.03,510.36,130.51,127.59,-4.47,-4.47,95.92,95.92,0.97,0.97,12,12,103.62,103.62,38,38,1.97,1.97,50,50,1,1,50,50,100,110,38.97,38.97,16.65,16.65,60.77,61.02,45.84,45.84,913.55,893.13,34.45,34.62,97,97,7.13,7.08,113.92,114.25,0.79,0.79,93.84,93.84,5.32,5.32,0,0,64,64,75.52,75.44,391.52,382.77,108.97,165.04,3.87,3.84,371.16,371.86,15.88,15.02,17.29,17.29,470,590.53,110.26,88.18,9.16,9.16,51.11,51.2,76.49,65.95,25.5,25.5,97.83,97.83,40339.89,41262.47,2528.77,2586.6,259994,265940,391.52,382.77,20.54,20.54,-6.32,-6.32,800000000,900000000,37475.76,38332.83,3.19,3.19,26.32,29.38
Zhonghua-Diguo,41.33,41.33,54.67,54.67,37.33,37.33,1.83,1.83,26.98,26.93,43,43,2360.66,2662.54,62,62,85.5,85.5,-12,-13.19,2084.94,2099.6,-1.67,-5.29,-5.66,-5.66,4910.18,5172.94,-9.47,-9.47,3928.14,2814.69,-7.45,-7.45,793.18,798.76,-8,-8,-12.41,-12.41,-10.72,-10.72,1359.74,1369.31,-14.76,-14.76,4305.85,4336.14,1269.09,1278.02,3928.14,2814.69,13.96,14.07,1605.25,1616.54,2455.09,2472.36,1227.55,1236.18,1321.97,1331.27,1199.43,1199.43,54.72,54.72,16.29,16.29,35.5,35.5,23.12,23.12,19.83,19.83,52.16,52.16,3.3,3.3,53.38,53.38,175,185,65.48,65.48,88.09,88.09,78.52,78.64,13.58,13.58,1510.82,1521.45,74.06,75.25,38,38,45.57,46.85,43.06,41.58,8.37,8.37,92.61,92.61,968.99,968.99,-8,-8,67,67,54.17,53.8,849.84,855.82,1093.98,1103.1,0.28,0.28,169.55,170.03,10,10.02,12.6,12.6,1060.15,1124.35,1.21,1.18,41.42,41.42,56.56,56.6,16.12,-31.62,-20,-20,106.51,106.51,46159.47,45856.59,33528.77,33308.77,61271,60869,1699.68,1711.63,2.6,2.6,566.56,570.54,677100000000,702000000000,25110.75,24395.7,13.07,13.07,20.72,22.07
The Baltic Confederation,18,18,53.78,53.78,46.67,46.67,2.15,2.15,28.72,28.65,43,43,2160.33,2534.47,82,82,40.5,40.5,785.57,-3.16,4713.44,4866.18,6834.48,5839.42,4634.88,4785.08,4634.88,4866.18,-7.21,-7.21,1099.8,0,-9.49,-9.49,1728.26,1784.27,-8.94,-8.94,-9.49,-9.49,549.9,567.72,1178.36,1216.55,-14.14,-14.14,-3.13,-3.13,-9.01,-9.01,8719.86,5839.42,11.4,11.53,589.18,608.27,1472.95,1520.68,1472.95,1520.68,785.57,811.03,468.75,468.75,46.42,46.42,14.16,14.16,41.99,41.99,14.97,14.97,27.78,27.78,47.8,47.8,2.52,2.52,50.99,50.99,166,176,62.54,62.54,90.61,90.61,75.02,75.14,15.44,15.44,1472.95,1520.68,106.09,106.32,45.33,45.33,30.39,32.92,66,63.48,5.29,5.29,92.93,92.93,1086.28,1086.28,-8,-8,66,66,64.9,64.3,687.38,709.65,1055.21,1066.43,0.24,0.24,33.98,34.19,11.44,11.46,15.95,15.95,1022.3,1087.25,1.36,1.31,39.56,39.56,54.41,54.45,47.43,27.39,80.31,80.31,105.5,105.5,44659.81,43329.31,29699.14,28814.35,63977,62071,687.38,709.65,2.99,2.99,785.57,811.03,706600000000,757200000000,31083.23,29073.97,15.66,15.66,22.32,23.83
Greece-Cyprus,18.75,18.75,54.44,54.44,25,25,2.33,2.33,30.07,30.01,40.78,40.78,1989.48,2321.05,81.25,81.25,42.75,42.75,361.72,-4.47,868.14,891.28,5425.85,4456.42,5136.47,5273.43,-2.45,-2.45,-9.17,-9.17,1229.86,0,-6.12,-6.12,2170.34,2228.21,-8.37,-8.37,-8.94,-8.94,-6,-6,5064.13,5199.15,-7.35,-7.35,5751.4,5904.75,4831.5,4960.32,7017.43,4456.42,10.39,10.54,271.29,278.53,904.31,928.42,813.88,835.58,452.15,464.21,468.75,468.75,42.94,42.94,12,12,36.85,36.85,16.87,16.87,26.27,26.27,51,51,1,1,50.99,50.99,165,175,59.82,59.82,65.15,65.15,72.82,72.91,20,20,1356.46,1392.63,93.37,94.7,47.83,47.83,19.69,21.61,81.22,78.74,14.5,14.5,92.11,92.11,1636.02,1636.02,-8,-8,64,64,66.5,66.06,633.02,649.89,1028.67,1042.79,0.26,0.26,27.21,27.4,11.06,11.06,15.95,15.95,1021.32,1086.28,1.46,1.41,35,35,53.86,53.89,-15.81,-41.83,88.03,88.03,105.84,105.84,48491.5,47314.86,30920.37,30170.09,72011,70263,633.02,649.89,4.41,4.41,90.43,92.84,570700000000,619800000000,38938.68,37094.85,14.23,14.23,20.58,22.03
Ducal Imperium,42.33,42.33,55,55,8,8,3.44,3.44,31.87,31.79,38.75,38.75,1120.48,1416.44,61.25,61.25,87.75,87.75,758.48,-2.83,-3.79,-3.79,758.48,-2.83,2413.34,2478.77,2027.2,2082.16,8936.25,9178.51,1434.21,92.07,-2.45,-2.45,1723.81,1770.55,-6.16,-6.16,-4.24,-4.24,1137.72,1168.56,3171.82,3257.81,3171.82,3257.81,5792.01,5949.04,5915.05,6075.41,2951.17,92.07,10.2,10.34,-4.47,-4.47,861.91,885.27,1379.05,1416.44,430.95,442.64,624.65,624.65,29.11,29.11,10.55,10.55,25.71,25.71,16.2,16.2,26.82,26.82,47.8,47.8,1,1,51.48,51.48,137,147,56.6,56.6,47.64,47.64,70.44,70.54,18.91,18.91,1723.81,1770.55,49.38,50.8,48.25,48.25,16.12,17.97,86.36,83.7,25.44,25.44,91.38,91.38,1481.55,1481.55,-4,-4,64,64,68.08,67.73,603.33,619.69,640.95,715.92,0.38,0.37,146.64,147.08,9.94,9.94,15.24,15.24,812.4,882.94,1.98,1.85,36.09,36.09,53.11,53.14,-54.31,-66.71,63.64,63.64,101.04,101.04,51637.46,50363.86,26653.67,25996.27,91572,89313,603.33,619.69,10.7,10.7,-5.48,-5.48,254500000000,285500000000,43323.83,41298.37,15.55,15.55,20.11,21.54
The India Raj,25,25,66.83,66.83,33.33,33.33,5.28,5.28,31.79,31.68,41.43,41.43,711.69,984.05,75,75,56.25,56.25,71.17,-5.29,3501.49,3521.11,-5.66,-7.87,-3.29,-3.29,5764.65,6011.65,6946.05,6984.96,1921.55,858.81,1423.37,1431.34,2846.74,2862.69,782.85,787.24,-6.16,-6.16,5337.64,5367.54,2562.07,2576.42,3629.6,3649.93,4519.2,4544.52,-3.17,-3.17,1992.72,858.81,9.43,9.59,88.96,89.46,711.69,715.67,889.61,894.59,0,0,919.19,919.19,18.92,18.92,14.16,14.16,44.12,44.12,17.16,17.16,26.02,26.02,52.16,52.16,1,1,51.96,51.96,125,135,58.47,58.47,60.37,60.37,70.55,70.67,17.97,17.97,978.57,984.05,70.8,71.58,59.25,59.25,9.81,10.33,98.43,96.91,9.74,9.74,92.49,92.49,915.91,915.91,-4,-4,67,67,70.6,70.39,444.8,447.3,921.08,1004.24,0.29,0.29,48.65,48.91,10.55,10.61,13.87,13.87,730.46,804.36,1.61,1.54,37.03,37.03,55.76,55.81,-41.35,-56.66,10.49,10.49,102.24,102.24,59308.32,58978.54,24121.67,23987.54,127477,126768,800.65,805.13,7.74,7.74,88.96,89.46,59700000000,61400000000,53496.1,52903.75,12.97,12.97,26.82,28.43
Lands of Persia,40,40,19.25,19.25,68.67,68.67,1.51,1.51,30.85,30.74,45.34,45.34,1007.97,1199.26,63,63,83.25,83.25,-8.25,-9.9,-2.53,-2.53,2181.97,1487.09,1944.8,1966.79,2324.27,2494.47,2352.73,2379.34,199.22,-4.84,-10.17,-10.17,260.89,263.84,-8.25,-8.25,521.77,527.68,1802.49,1822.88,-8.25,-8.25,-7.62,-7.62,1470.46,1487.09,-9.63,-9.63,2381.19,1487.09,14.53,14.63,1363.73,1379.15,1185.85,1199.26,1304.44,1319.19,415.05,419.74,507.09,507.09,66.31,66.31,15.9,15.9,35.2,35.2,26.26,26.26,15.17,15.17,50,50,1,1,50.99,50.99,128,138,67.14,67.14,103.98,103.98,71.72,71.87,19.17,19.17,1304.44,1319.19,98.62,99.18,19.25,19.25,54.71,56.43,30.06,28.41,1.16,1.16,93.63,93.63,896.08,896.08,-8,-8,64,64,50.21,49.97,830.1,839.48,1005.57,1025.96,0.26,0.26,72.64,72.95,9.86,9.87,15.78,15.78,765.01,837.36,1.53,1.47,35.83,35.83,47.74,47.79,-21.21,-44.16,71.06,71.06,108.45,108.45,26565.45,26268.65,21377.92,21139.08,32240,31880,1126.56,1139.3,2.47,2.47,592.93,599.63,16200000000,16900000000,12034.15,11453.13,14.72,14.72,9.37,9.95
Gronerland,70.17,70.17,2.5,2.5,71.33,71.33,1.05,1.05,36.44,36.17,42,42,427.42,493.44,35.75,35.75,146.25,146.25,-13.34,-14.42,-10.12,-10.12,-10.86,-12.17,359.93,358.86,-4.77,-4.77,4491.95,4478.61,-6.93,-8.83,-11.87,-11.87,-8.83,-8.83,107.98,107.66,-4.24,-4.24,350.93,349.89,-5.29,-5.29,18,17.94,-4.69,-4.69,230.36,229.67,0,0,14.66,14.76,562.39,560.72,449.91,448.58,539.9,538.29,247.45,246.72,47.82,47.82,94.86,94.86,13,13,22.88,22.88,31.68,31.68,3.01,3.01,51,51,1,1,50.5,50.5,133,143,66.53,66.53,105.81,105.81,66.42,66.6,26.52,26.52,449.91,448.58,76.39,76.66,-97.5,-97.5,54.74,55.3,25.58,24.58,0.86,0.86,93.77,93.77,758.8,758.8,0,0,64,64,74.9,74.8,359.93,358.86,974.3,1018.51,0.28,0.28,224.01,224.55,9.12,9.12,17.63,17.63,820.86,891.11,1.56,1.5,28.48,28.48,42.59,42.65,-95.66,-103.2,57.01,57.01,103.74,103.74,10773.65,10808.96,10478.85,10513.19,11046,11082,472.41,471.01,2.52,2.52,224.96,224.29,28200000000,30300000000,4880.46,4831.6,6.98,6.98,8.98,9.56
Tatarica,82.67,82.67,96.59,96.59,78.13,78.13,1.51,1.51,20.31,20.31,42,42,14290.18,14533.89,17.33,17.33,220.75,220.75,-15.68,-16.61,-11.52,-11.52,-13.65,-14.39,-7.59,-7.59,-15.38,-15.13,-12.59,-12.59,-20.4,-21.12,-23.65,-23.65,-15.49,-15.49,-22.27,-22.27,-22.49,-22.49,-9.94,-9.94,-11.66,-11.66,-21.1,-21.1,20640.34,20608.35,-10.03,-10.03,0,0,27.07,27.13,8875.89,8862.13,12159.96,12141.12,7366.98,7355.57,2574.01,2570.02,501.72,501.72,66.06,66.06,18.34,18.34,38.65,38.65,96.4,96.4,0.81,0.81,62.05,62.05,8.22,8.22,56.53,56.53,470,480,86.01,86.01,123.11,123.11,91.48,91.49,23.85,23.85,6479.4,6469.35,72.75,73.73,39.57,39.57,88.18,88.31,-145.78,-146.78,1.02,1.02,93.68,93.68,279.81,279.81,7,7,120,120,44.01,43.88,-11.83,-11.83,1479.87,1484.49,0.22,0.21,133.23,133.66,8.76,8.77,15.8,15.8,3328.7,3377.34,0.57,0.56,31.15,31.15,86.73,86.73,-153.72,-157.1,119.67,119.67,65.19,65.19,85700.58,85833.62,68828.47,68935.31,104189,104351,13313.83,13293.19,1.85,1.85,-7.75,-7.75,891200000000,893100000000,10112.67,10042.53,0.76,0.76,144.17,144.65
Second Leopard Guard,13.67,13.67,44.67,44.67,15,15,1.96,1.96,30.93,30.86,38.75,38.75,1270.48,1606.22,86.33,86.33,31.5,31.5,2323.16,1284.98,1916.61,1995.5,1234.18,151.17,-3.1,-3.1,-8.94,-8.6,13009.71,13545.19,5227.12,4308.46,-8.92,-8.92,-7.35,-7.35,-8.12,-8.12,-13.64,-13.64,-4.56,-4.56,-9.27,-9.27,-11.22,-11.22,-4.47,-4.47,-10.18,-10.18,8784.46,5744.61,11.79,11.92,90.75,94.48,998.23,1039.32,2359.46,2456.58,725.99,755.87,485.41,485.41,50.94,50.94,9.76,9.76,28.6,28.6,1.7,1.7,34.31,34.31,46.97,46.97,1,1,50.99,50.99,130,140,62.57,62.57,86.47,86.47,71.62,71.71,27.52,27.52,2177.97,2267.61,71.08,71.87,40.5,40.5,34.53,37.72,60.49,57.69,20.26,20.26,91.71,91.71,3019.84,3019.84,-8,-8,64,64,63.67,62.77,907.49,944.84,713.61,792.6,0.24,0.24,25.92,26.1,9.58,9.58,15.87,15.87,789.55,860.93,1.85,1.74,27.48,27.48,51.98,52.02,38.47,-4.47,14.83,14.83,105.16,105.16,39373.99,37876.64,27522.61,26475.96,54033,51978,907.49,944.84,2.98,2.98,0,0,826600000000,897500000000,25789.96,23597.15,16.81,16.81,22.49,23.92
Chicken Burger,72.22,72.22,35.11,35.11,34.67,34.67,1.6,1.6,28.14,28.02,42,42,2475.8,2919.92,32.67,32.67,153,153,-9.06,-10.58,-6.45,-6.45,2871.93,1421.87,-8.12,-8.12,873.46,895.78,-10.24,-10.24,-9.06,-10.58,-5.61,-5.61,-9.7,-9.7,-11.92,-11.92,-10.1,-10.1,-5.66,-5.66,-6.48,-6.48,-13.11,-13.11,-5.48,-5.48,-7.96,-7.96,2871.93,1421.87,11.31,11.45,990.32,1015.62,2723.38,2792.96,1485.48,1523.44,1114.11,1142.58,119.98,119.98,62.45,62.45,12,12,28.98,28.98,25.97,25.97,15.68,15.68,50,50,3.3,3.3,50,50,156,166,60.6,60.6,79.24,79.24,76.1,76.32,18.19,18.19,1485.48,1523.44,78.78,79.06,31.33,31.33,59.81,63.49,50.63,49.03,7.53,7.53,92.69,92.69,768.67,768.67,0,0,64,64,54.58,54.17,990.32,1015.62,1012.48,1030.18,0.33,0.33,195.13,195.64,9.77,9.77,17.16,17.16,967.73,1033.86,1.52,1.45,36.81,36.81,52.64,52.72,70.71,59.16,-45.83,-45.83,99.76,99.76,24363.85,23843.79,18990.07,18584.71,30409,29760,1980.64,2031.25,3.6,3.6,0,0,3459400000000,3587300000000,9794.27,8702.98,6.26,6.26,12.19,13.11
Ncuna,57.33,57.33,49.67,49.67,50.67,50.67,3,3,32.29,32.15,42,42,1143.23,1473.51,50,50,112.5,112.5,249.43,-4.9,1795.91,1818.73,3159.48,1936.61,5238.08,5304.63,4572.93,4883.62,-4.2,-4.2,-6.63,-8.6,-7.45,-7.45,2743.76,2778.61,249.43,252.6,-4.9,-4.9,-4.9,-4.9,2743.76,2778.61,-8.6,-8.6,-8.6,-8.6,5505.25,5575.19,3408.91,1936.61,9.75,9.9,935.37,947.25,935.37,947.25,1247.16,1263.01,311.79,315.75,119.98,119.98,33.35,33.35,12,12,44.53,44.53,21.98,21.98,21.21,21.21,50,50,1,1,50,50,126,136,57.52,57.52,60.74,60.74,69.98,70.13,4.13,4.13,1247.16,1263.01,82.63,82.91,44.25,44.25,24.41,25.91,77.51,75.91,4.64,4.64,93.01,93.01,700.97,700.97,0,0,64,64,66.04,65.65,831.44,842,700.16,778.44,0.31,0.31,126.9,127.32,12.44,12.5,17.16,17.16,740.45,813.88,1.87,1.76,50.87,50.87,51.76,51.81,-53.85,-66.33,81.85,81.85,100.2,100.2,38908.43,38455.45,21631.92,21380.08,64872,64116,831.44,842,9.37,9.37,103.93,105.25,45500000000,51900000000,29414.77,28495.49,7.09,7.09,12.03,12.85
Nova Phoenixia,72.83,72.83,46.22,46.22,36,36,1.65,1.65,27.9,27.86,44.28,44.28,2529.58,2891.71,31.75,31.75,155.25,155.25,-9.7,-11.14,-3.35,-3.35,-5.29,-7.62,-5.14,-5.14,5484.13,5451.5,-9.03,-9.03,-7.07,-8.94,-9.25,-9.25,3642.6,3620.92,-11.14,-11.14,-3.74,-3.74,3086.09,3067.73,-8,-8,-14.97,-14.97,513,509.95,477.58,474.74,0,0,10.3,10.44,1138.31,1131.54,2276.62,2263.08,379.44,377.18,632.4,628.63,1034.67,1034.67,60.71,60.71,16.29,16.29,31.76,31.76,28.22,28.22,10.15,10.15,52.64,52.64,3.3,3.3,52.44,52.44,178,188,62.82,62.82,78.61,78.61,76.56,76.65,17.32,17.32,1264.79,1257.27,59.48,59.72,33.67,33.67,42.52,43.32,61.51,60.51,7.94,7.94,92.65,92.65,730.34,730.34,-4,-4,67,67,55.82,55.36,126.48,125.73,1071.03,1081.22,0.45,0.45,221.33,221.88,10.68,10.68,13.34,13.34,1085.65,1149.38,1.29,1.26,37.68,37.68,54.93,54.97,-39.75,-55.5,13.42,13.42,100.62,100.62,30098.97,30297.08,23110.82,23262.93,38065,38315,2276.62,2263.08,2.94,2.94,-4.47,-4.47,2734500000000,2810600000000,17306.91,17178.44,11.22,11.22,17.35,18.63
SCP-2935,57.33,57.33,49.67,49.67,50.67,50.67,3,3,32.36,32.22,42,42,966.83,1306.61,50,50,112.5,112.5,-7.07,-8.94,6703.33,6794.36,1718.8,435.54,-7.07,-7.07,-6.93,-6.48,4812.65,4878.01,0,-5.48,-8.22,-8.22,-7.75,-7.75,-4.47,-4.47,859.4,871.07,2148.5,2177.68,5156.41,5226.43,-8.37,-8.37,2578.2,2613.22,687.52,696.86,1718.8,435.54,9.64,9.8,966.83,979.96,966.83,979.96,1289.1,1306.61,322.28,326.65,119.98,119.98,33.35,33.35,12,12,44.53,44.53,22.31,22.31,20.83,20.83,50,50,1,1,50,50,120,130,57.52,57.52,60.74,60.74,69.9,70.05,4.14,4.14,1289.1,1306.61,75.63,75.9,44.25,44.25,25.32,26.91,77.09,75.49,4.64,4.64,93.01,93.01,700.97,700.97,0,0,64,64,66.09,65.7,859.4,871.07,644.45,719.62,0.31,0.31,126.77,127.18,9.88,9.88,17.16,17.16,695.51,771.22,1.97,1.84,50.86,50.86,51.73,51.78,64.03,50.99,-45.83,-45.83,100.2,100.2,37663.25,37194.79,20939.64,20679.19,62796,62014,859.4,871.07,9.37,9.37,107.43,108.88,212000000000,229100000000,28134.44,27189.39,7.09,7.09,16.56,17.69
Aloniria,17.25,17.25,75.5,75.5,7,7,10.34,10.34,33.08,32.96,38.06,38.06,643.38,933.75,82.75,82.75,40.5,40.5,-10.39,-11.75,2294.11,2330.64,6544.1,5527.8,6323.51,6424.2,5367.63,5677.2,1882.35,1912.32,1985.29,582.66,-6,-6,588.23,597.6,73.53,74.7,2279.4,2315.7,3676.46,3735,5220.57,5303.7,-6.16,-6.16,2610.29,2651.85,117.65,119.52,8529.39,6110.46,10.2,10.34,-5.48,-5.48,643.38,653.62,1562.5,1587.37,459.56,466.87,923.69,923.69,9.67,9.67,10.55,10.55,29.67,29.67,1.93,1.93,33.81,33.81,46.97,46.97,1,1,51.96,51.96,121,131,57.33,57.33,48.31,48.31,69.15,69.26,33.27,33.27,1746.32,1774.12,77.84,79.58,72.25,72.25,10.45,11.8,98.12,95.87,25.44,25.44,91.38,91.38,1417.68,1417.68,-8,-8,67,67,72.57,72.36,551.47,560.25,685.37,762.84,0.28,0.28,25.05,25.23,11.96,12.01,13.85,13.85,686.05,762.31,1.9,1.78,21.73,21.73,57.47,57.5,0,-38.73,94.34,94.34,103.74,103.74,64904.22,63887.16,18002.04,17719.95,186156,183239,551.47,560.25,9.66,9.66,-4.47,-4.47,9600000000,10000000000,58154.18,56348.48,16.32,16.32,28.06,29.72
Fluvuvugo,81.33,81.33,62.67,62.67,76.67,76.67,5.37,5.37,34.3,34.09,42,42,-5.48,0,19,19,182.25,182.25,-2,-5.83,1624.51,1647.17,-3.74,-6.63,437.37,443.47,728.95,1055.88,3832.17,3885.64,1353.76,-2,-3.24,-3.24,1197.55,1214.26,5519.16,5596.16,-4.9,-4.9,5571.23,5648.96,3957.13,4012.34,1353.76,1372.64,-4.24,-4.24,-4.1,-4.1,1353.76,0,6.78,6.78,1431.86,1451.83,781.01,791.91,130.17,131.98,-5.48,-5.48,599.84,599.84,18.61,18.61,14.16,14.16,68.2,68.2,33.26,33.26,2.59,2.59,51,51,1,1,51.48,51.48,109,119,54.24,54.24,43.72,43.72,68.02,68.2,22.21,22.21,1171.52,1187.86,30.45,30.89,60,60,11.69,12.12,96.34,95.94,0.73,0.73,94.04,94.04,195.99,195.99,-4,-4,64,64,70.31,70.15,260.34,263.97,345.31,400.26,2.44,2.35,299.99,300.62,11.95,12,15.36,15.36,553.8,642.43,3.52,2.91,32.79,32.79,53.41,53.47,-40.87,-56.3,31.14,31.14,101.45,101.45,38123.86,37599.88,15363.35,15152.19,82540,81406,911.18,923.89,13.42,13.42,-4.47,-4.47,1400000000,1600000000,33663.37,33050.3,12,12,17.87,19.08
GU 4th Marine Battalion,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.81,32.81,42,42,311.72,311.72,50,50,112.5,112.5,2493.72,2493.72,1286.35,1286.35,2909.35,2909.35,2493.72,2493.72,4571.83,4571.83,2196.56,2196.56,-8.37,-8.37,4235.18,4235.18,-7.07,-7.07,-5.48,-5.48,4571.83,4571.83,-6.32,-6.32,-4.47,-4.47,3740.59,3740.59,-7.07,-7.07,-2.83,-2.83,5403.07,5403.07,9.33,9.33,935.15,935.15,935.15,935.15,1246.86,1246.86,311.72,311.72,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.4,22.4,20.71,20.71,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.42,69.42,0.56,0.56,1246.86,1246.86,82.33,82.33,50,50,19.22,19.22,84.13,84.13,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.07,68.07,831.24,831.24,547.59,547.59,0.32,0.32,126.07,126.07,10.8,10.8,17.16,17.16,506.78,506.78,2.2,2.2,54.44,54.44,52.68,52.68,10,10,58.31,58.31,100.2,100.2,43257.81,43257.81,21736.51,21736.51,78427,78427,831.24,831.24,10.54,10.54,103.91,103.91,84300000000,85800000000,34952.31,34952.31,7.09,7.09,13.3,13.3
Cabbages,78.89,78.89,66.22,66.22,83,83,2.73,2.73,29.89,29.76,42,42,2821.7,3447.03,22.67,22.67,175.5,175.5,-8.72,-10.3,338.6,348.33,5925.56,3918.73,395.04,406.39,3922.16,4034.84,-6.51,-6.51,-7.48,-9.27,2116.27,2177.07,564.34,580.55,-7.48,-7.48,-2.45,-2.45,-4,-4,-6.78,-6.78,-10.77,-10.77,6348.82,6531.22,-3.95,-3.95,5925.56,3918.73,7.62,7.81,529.07,544.27,1939.92,1995.65,176.36,181.42,705.42,725.69,95.92,95.92,36.66,36.66,12,12,68.05,68.05,35.96,35.96,2.17,2.17,50,50,2.52,2.52,50,50,160,170,55.27,55.27,56.71,56.71,73.09,73.3,22.66,22.66,1234.49,1269.96,56.94,57.18,56.33,56.33,28.14,31.08,81.93,80.33,0.7,0.7,94.17,94.17,188.38,188.38,0,0,64,64,68.6,68.33,529.07,544.27,726.38,806.04,0.75,0.74,241.46,242.03,12.17,12.17,17.29,17.29,967.35,1033.49,1.83,1.73,32.34,32.34,56.21,56.28,58.05,43.24,28.81,28.81,97.28,97.28,30827.02,30079.9,18046.33,17608.96,49220,48027,1234.49,1269.96,12.34,12.34,-7.07,-7.07,9117700000000,9902600000000,22164.63,20725.05,4.64,4.64,21.04,22.52
