Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Lamoris,72.44,72.44,64.22,64.22,60,60,1.35,1.35,22.55,22.5,42,42,3303.22,3732.85,32.33,32.33,153,153,1931.12,1956.53,-4.2,-4.2,-6,-6,-2.68,-2.68,-7.56,-7.03,-10.24,-10.24,-3.46,-3.46,-12,-12,-8.83,-8.83,1422.93,-8.49,-11.49,-11.49,-7.21,-7.21,-6.48,-6.48,-15.87,-15.87,7572.01,7671.66,324.43,328.7,1931.12,1956.53,15.23,15.33,3430.27,3475.42,9782.63,9911.37,1397.52,1415.91,2032.75,2059.51,158.85,158.85,74.17,74.17,12,12,29.46,29.46,37.38,37.38,2.02,2.02,52.16,52.16,6.28,6.28,50,50,179,189,64.83,64.83,99.98,99.98,90.28,90.3,13.97,13.97,889.33,901.03,82.03,82.03,29.33,29.33,69.49,70.3,15.32,13.76,1.38,1.38,93.56,93.56,618.52,618.52,0,0,62,62,52.15,51.86,381.14,386.16,1053.6,1065.97,0.3,0.3,120.81,121.21,9.31,9.32,16.98,16.98,1050.23,1120.64,1.36,1.31,41.03,41.03,63.43,63.44,-61.16,-61.16,44.05,44.05,101.45,101.45,40725.41,40205.87,34782.07,34338.35,46894,46296,3557.32,3604.13,2.67,2.67,889.33,901.03,5428800000000,5446300000000,12421.25,11941.14,2.47,2.47,13.94,14.99
Fynnigan,9,9,3.75,3.75,1,1,1.08,1.08,34.74,34.56,43.68,43.68,344.15,407.56,91,91,20.25,20.25,-4.9,-4.9,584.53,562.44,-5.83,-5.83,-6,-6,190.61,244.54,3912.31,4543.9,-6.16,-6.16,-7.94,-7.94,-11.22,-11.22,-9.17,-13.56,-11.14,-11.14,-10.2,-10.2,-9.17,-9.17,-9.7,-9.7,-9.9,-9.9,-13.9,-13.9,0,0,15.81,15.91,714.78,687.76,582.41,560.4,926.56,891.54,423.57,407.56,8.11,8.11,92.8,92.8,13.62,13.62,11.1,11.1,1.37,1.37,35.5,35.5,46.97,46.97,1,1,50,50,98,108,69.3,69.3,92.22,92.22,67.65,67.8,46.04,46.04,873.61,840.6,105.74,105.74,-96.25,-96.25,66.25,64.19,11,11.65,31.2,31.2,91.04,91.04,10981.6,10981.6,-8,-8,64,64,75.16,75.06,476.52,458.51,624.81,706.05,0.21,0.21,17.39,17.55,9.24,9.18,31.45,31.45,581.9,674.25,2.01,1.86,8.96,8.96,43.35,43.4,-35.36,-35.36,-21.21,-21.21,109.7,109.7,11898.74,12366.03,11439.95,11889.23,12327,12811,608.88,585.87,2.34,2.34,317.68,305.67,51700000000,53900000000,4021.77,4427.04,17.62,17.62,9.04,10.29
Caribeea,56.67,56.67,62.67,62.67,73.33,73.33,4.19,4.19,31.03,30.93,43.68,43.68,189.65,463.41,50.5,50.5,112.5,112.5,1213.78,1186.32,2434.76,2758.2,5386.14,5264.3,1972.39,1927.77,4930.98,5041.87,2221.59,3084.44,1062.06,1038.03,-6.6,-6,606.89,593.16,-6.16,-11.75,834.47,815.6,1858.6,1816.55,3868.92,3781.4,4248.23,4152.13,4627.53,4522.85,-3.53,-3.53,7661.98,7488.65,10.44,10.58,1517.22,1482.9,1043.09,1019.5,1137.92,1112.18,379.31,370.73,1126.24,1126.24,23.86,23.86,14.16,14.16,61.04,61.04,29.65,29.65,5.38,5.38,51,51,1,1,50.5,50.5,101,111,60.35,60.35,85.21,85.21,71.48,71.62,8.41,8.41,1422.4,1390.22,72.65,72.65,54,54,18.72,18.43,83.47,83.6,0.77,0.77,93.87,93.87,440.98,440.98,-4,-4,64,64,68.39,68.22,663.79,648.77,622.88,717.24,0.36,0.36,184.82,185.32,11.92,11.62,12.93,12.93,513.78,619.12,2.01,1.85,46.59,46.59,54.65,54.7,62.45,62.45,56.57,56.57,103.37,103.37,52184.14,53391.88,24144.9,24703.71,101192,103534,1137.92,1112.18,3.76,3.76,94.83,92.68,800000000,900000000,42425.71,43567.78,13.41,13.41,13.77,15.43
Wabacha,58.67,58.67,96.68,96.68,64.48,64.48,1.31,1.31,19.52,19.51,50.37,50.37,11055.01,11362.1,49,49,20.75,20.75,-20.98,-20.98,-15.75,-15.75,-13.49,-13.49,-10.95,-10.95,-19.88,-19.68,-13.27,-13.27,-19.34,-19.34,-23.4,-23.4,-16.06,-16.06,-17.32,-20,-19.75,-19.75,-17.78,-17.78,-13.78,-13.78,-23.75,-23.75,-12.91,-12.91,-30.61,-30.61,0,0,24.7,24.76,1786.67,1782.29,15633.34,15595.04,8263.34,8243.09,4913.34,4901.3,543.93,543.93,76.5,76.5,19.85,19.85,22.27,22.27,59.66,59.66,1.17,1.17,42.83,42.83,14.65,14.65,50.99,50.99,326,336,81.89,81.89,127.4,127.4,92.04,92.04,10.89,10.89,8151.67,8131.7,108.33,108.33,26.5,26.5,67.19,67.16,-46.34,-46.42,0.53,0.53,95.15,95.15,754.6,754.6,1,1,112,112,56.49,56.07,1786.67,1782.29,1351.98,1357.75,0.18,0.18,93.69,94.04,5.13,5.13,15.62,15.62,2124.16,2182.77,0.68,0.67,44.11,44.11,84.88,84.88,-97.66,-97.66,49.03,49.03,106.84,106.84,68116.71,68284.01,59136.15,59281.39,77303,77493,12283.34,12253.25,1.93,1.93,111.67,111.39,358600000000,359600000000,22342.28,22397.15,21.12,21.12,132.42,133.02
Percanaypso,61.33,61.33,40.33,40.33,57.33,57.33,2.41,2.41,32.44,32.29,42,42,263.22,518.25,47,47,119.25,119.25,4211.49,4145.97,3771.04,4560.56,3509.57,3454.97,1403.83,1381.99,-7.75,-7.35,784.39,1658.39,-7.75,-7.75,-5,-3.87,3860.53,3800.47,3860.53,345.5,2807.66,2763.98,1052.87,1036.49,-4.47,-4.47,-6.32,-6.32,-4.47,-4.47,0,0,7721.06,7600.94,9.49,9.64,789.65,777.37,789.65,777.37,1052.87,1036.49,526.44,518.25,119.98,119.98,41.45,41.45,12,12,44.47,44.47,22.9,22.9,20.11,20.11,50,50,1,1,50,50,100,110,58.1,58.1,67.73,67.73,69.8,69.97,5.81,5.81,1052.87,1036.49,85.32,85.32,37.25,37.25,20.72,20.89,80.13,79.66,3.5,3.5,93.16,93.16,692.28,692.28,0,0,64,64,64.91,64.55,701.91,690.99,530.73,665.13,0.31,0.31,137.81,138.24,10,9.9,17.16,17.16,476.61,601.55,2.25,1.93,49.19,49.19,50.14,50.2,50.99,50.99,48.99,48.99,100.2,100.2,37355.9,37952.88,23370.67,23744.15,56381,57283,701.91,690.99,8.41,8.41,87.74,86.37,262900000000,273300000000,29623.23,30020.73,6.95,6.95,11.44,13.01
Zhonghua-Diguo,41.33,41.33,57.33,57.33,44,44,1.88,1.88,27.29,27.23,43,43,1306.56,1603.14,62,62,85.5,85.5,-6.32,-6.32,2239.82,2263.26,0,0,-5.29,-5.29,4255.65,4526.52,-9.38,-9.38,4031.67,4073.87,1399.89,1414.54,858.6,867.58,1493.21,-7.75,-12.25,-12.25,-10.54,-10.54,1493.21,1508.84,-12.41,-12.41,4404.97,4451.08,1314.03,1327.78,4031.67,4073.87,13.45,13.56,1586.54,1603.14,2239.82,2263.26,1213.23,1225.93,1306.56,1320.24,1199.43,1199.43,53.33,53.33,16.29,16.29,38.65,38.65,24.24,24.24,18.33,18.33,52.16,52.16,3.3,3.3,53.38,53.38,139,149,65.29,65.29,90.11,90.11,77.83,77.97,11.25,11.25,1493.21,1508.84,73.5,73.5,40,40,40.01,41.45,50.12,48.44,6.35,6.35,92.81,92.81,898.55,898.55,-8,-8,67,67,56.7,56.06,839.93,848.72,1057.38,1069.45,0.28,0.28,168.11,168.59,9.99,10,12.6,12.6,807.18,884.46,1.35,1.3,43.75,43.75,56.78,56.82,14.14,14.14,-14.14,-14.14,106.51,106.51,48163.53,47668.07,34505.21,34150.26,64702,64036,1679.86,1697.45,2.62,2.62,559.95,565.82,321500000000,323800000000,28898.12,27885.82,13.07,13.07,18.37,19.73
The Baltic Confederation,18,18,58.67,58.67,53.33,53.33,2.27,2.27,29.12,29.05,43,43,1056.26,1350.03,82,82,40.5,40.5,4762.76,4782.95,4793.49,4813.8,6836.87,6865.84,4685.94,4705.8,3917.75,4165.79,-7.1,-7.1,1229.1,1234.31,-3.46,-3.46,1766.83,1774.32,921.82,-8.72,-9.27,-9.27,691.37,694.3,1305.92,1311.45,-11.66,-11.66,-2.8,-2.8,-8.58,-8.58,12828.72,12883.1,10.77,10.91,576.14,578.58,1248.3,1253.59,1440.35,1446.46,768.19,771.44,468.75,468.75,44.08,44.08,14.16,14.16,46.11,46.11,16.36,16.36,26.7,26.7,47.8,47.8,2.52,2.52,50.99,50.99,130,140,62.25,62.25,91.72,91.72,74.32,74.45,12.56,12.56,1440.35,1446.46,105.84,105.84,49,49,23.83,24.81,74.47,73.11,3.76,3.76,93.12,93.12,938.48,938.48,-8,-8,66,66,67.17,66.86,672.16,675.01,978.61,1021.12,0.24,0.24,33.34,33.55,11.56,11.62,15.95,15.95,764.82,843.87,1.56,1.49,42.44,42.44,54.84,54.88,47.43,47.43,81.55,81.55,105.5,105.5,48472.61,48273.04,31350.44,31221.37,71114,70822,672.16,675.01,3.05,3.05,768.19,771.44,216000000000,220500000000,36936.13,36301.33,15.66,15.66,19.93,21.37
Greece-Cyprus,18.75,18.75,60.89,60.89,30.67,30.67,2.5,2.5,30.56,30.48,40.78,40.78,962.02,1234.94,81.25,81.25,42.75,42.75,3988,4022.37,1007.5,1016.18,5387.3,5433.72,5107.44,5151.45,-1.9,-1.9,-9.08,-9.08,1329.33,1340.79,2361.32,2381.67,2168.91,2187.6,1189.4,-8.12,-8.72,-8.72,-5.66,-5.66,5037.48,5080.89,181.91,183.48,5702.14,5751.28,4966.42,5009.22,10704.64,10796.88,9.7,9.85,262.37,264.63,699.65,705.68,787.11,793.89,437.28,441.05,468.75,468.75,39.99,39.99,12,12,41.78,41.78,18.26,18.26,25.05,25.05,51,51,1,1,50.99,50.99,129,139,59.43,59.43,64.39,64.39,72.11,72.23,18.51,18.51,1311.84,1323.15,91.98,91.98,52.67,52.67,12.62,13.67,92.03,90.35,11.73,11.73,92.32,92.32,1224.19,1224.19,-8,-8,64,64,68.83,68.56,612.19,617.47,791.09,882.05,0.26,0.26,26.64,26.82,11.45,11.45,15.95,15.95,763.7,842.8,1.74,1.65,36.49,36.49,54.73,54.77,-15.81,-15.81,89.16,89.16,105.84,105.84,55015.84,54554.91,33757.65,33474.82,84417,83709,612.19,617.47,5.43,5.43,87.46,88.21,159900000000,165300000000,48083.84,47080.89,14.23,14.23,19.15,20.67
Dniesteria,61.33,61.33,42.89,42.89,57.33,57.33,1.93,1.93,31.47,31.3,42,42,995.55,1424.12,47,47,119.25,119.25,-6.48,-6.48,424.77,455.72,-4.69,-4.69,-9.06,-9.06,-6.63,-6.16,-6.39,-6.39,1238.91,1329.17,-5.61,-5.61,1238.91,1329.17,4778.64,379.76,-6.48,-6.48,-1.41,-1.41,3451.24,3702.7,-6.48,-6.48,-9.06,-9.06,5343.97,5733.33,1238.91,1329.17,9.8,9.95,995.55,1068.09,995.55,1068.09,1327.4,1424.12,663.7,712.06,119.98,119.98,51.84,51.84,12,12,45.55,45.55,22.23,22.23,20.91,20.91,50,50,1,1,50,50,120,130,59,59,73.26,73.26,70.92,71.14,5.14,5.14,1327.4,1424.12,69.53,69.53,39.17,39.17,32.15,37.15,69.6,66.6,3.5,3.5,93.16,93.16,675.76,675.76,0,0,64,64,63.26,62.14,884.93,949.41,751.24,840.04,0.31,0.31,139.1,139.53,9.98,9.99,17.16,17.16,688.65,771.72,1.8,1.69,49.86,49.86,50.96,51.03,50.99,50.99,-60.83,-60.83,100.2,100.2,32157.46,30109.45,22691.54,21246.39,43771,40983,884.93,949.41,6.63,6.63,110.62,118.68,415100000000,453400000000,21834.92,18938.84,6.95,6.95,11.69,12.57
Ducal Imperium,42.33,42.33,68.44,68.44,12,12,5.83,5.83,33.56,33.32,38.75,38.75,177.51,434.2,61.25,61.25,87.75,87.75,4473.26,4376.75,-3.82,-3.35,923.05,903.14,2627.15,2570.47,1562.09,1736.81,5826.24,8357.86,1633.09,1597.86,3363.46,4168.34,1917.11,1875.75,2343.14,-5.83,-3.74,-3.74,1313.58,1285.24,3408.2,3334.67,5538.32,5418.84,6106.35,5974.61,6859.66,6711.67,7029.41,6877.75,9.49,9.64,-4.47,-4.47,710.04,694.72,1420.08,1389.45,443.78,434.2,624.65,624.65,17.14,17.14,10.55,10.55,32.44,32.44,17.39,17.39,25.83,25.83,47.8,47.8,1,1,51.48,51.48,101,111,54.63,54.63,37.25,37.25,68.68,68.91,20.89,20.89,1775.1,1736.81,45.57,45.57,61.67,61.67,9.59,9.51,99.82,100.2,22.41,22.41,91.57,91.57,954.52,954.52,-4,-4,64,64,71.31,71.19,621.29,607.88,325.58,400.91,0.43,0.43,145.3,145.74,11.56,10.69,15.24,15.24,494.68,608.72,3.88,2.91,34.11,34.11,55.41,55.48,-54.31,-54.31,65.19,65.19,101.04,101.04,61248.87,62598.98,23565.07,24084.52,137502,140533,621.29,607.88,13.03,13.03,-5.48,-5.48,42700000000,45100000000,55368.98,56652.08,15.55,15.55,19.95,23.45
The India Raj,25,25,77.33,77.33,40,40,12.04,12.04,34.2,34.2,41.43,41.43,0,0,75,75,56.25,56.25,3948.95,3948.95,3165.49,3165.49,-5.29,-5.29,-2.9,-2.9,5662.64,5662.64,4578.91,4578.91,2160.74,2160.74,4989.83,4989.83,3129.35,3129.35,968.61,968.61,-5.83,-5.83,5737.15,5737.15,2831.32,2831.32,6184.2,6184.2,4880.3,4880.3,-2.8,-2.8,6109.69,6109.69,8.83,8.83,93.14,93.14,558.81,558.81,931.36,931.36,0,0,919.19,919.19,8.31,8.31,14.16,14.16,53.59,53.59,18.5,18.5,24.83,24.83,52.16,52.16,1,1,51.96,51.96,99,99,56.51,56.51,48.7,48.7,68.1,68.1,21.57,21.57,1024.49,1024.49,65.6,65.6,75,75,8.24,8.24,108.26,108.26,7.53,7.53,92.69,92.69,720.73,720.73,-4,-4,67,67,73.2,73.2,465.68,465.68,529.03,529.03,0.31,0.31,48.14,48.14,13.42,13.42,13.87,13.87,490.96,490.96,2.26,2.26,33.43,33.43,58.28,58.28,-40.37,-40.37,15.17,15.17,102.24,102.24,64881.18,64881.18,16462.39,16462.39,198199,198199,838.22,838.22,10.83,10.83,93.14,93.14,1700000000,1900000000,59560.93,59560.93,12.97,12.97,29.42,29.42
Romanesca Moldovei,61.33,61.33,48.44,48.44,57.33,57.33,2.91,2.91,32.57,32.42,42,42,339.62,673.4,47,47,119.25,119.25,2264.1,2244.66,-4,-4,-8.37,-8.37,-3.16,-3.16,5433.85,5656.55,1449.03,1436.58,4981.03,4938.26,-5.62,-5.48,4075.38,4040.39,-4.47,-10.95,-7.75,-7.75,-3.16,-3.16,1358.46,1346.8,-8.37,-8.37,1811.28,1795.73,-4.47,-4.47,7245.13,7182.92,9.33,9.49,1018.85,1010.1,1018.85,1010.1,1358.46,1346.8,339.62,336.7,119.98,119.98,34.4,34.4,12,12,46.46,46.46,23.52,23.52,19.32,19.32,50,50,1,1,50,50,100,110,57.4,57.4,62.55,62.55,69.67,69.83,3.78,3.78,1358.46,1346.8,54.03,54.03,43.33,43.33,26.83,27.43,76.8,75.92,3.24,3.24,93.2,93.2,640.56,640.56,0,0,64,64,66.31,65.99,905.64,897.86,489.15,571.67,0.34,0.34,137.81,138.24,12.55,12.48,17.16,17.16,523.98,626.43,2.41,2.14,51.22,51.22,51.43,51.48,-58.31,-58.31,-10,-10,100.2,100.2,34391.72,34702.48,19448.72,19624.45,56531,57042,905.64,897.86,9.56,9.56,113.21,112.23,12000000000,13900000000,25174.74,25194,6.95,6.95,9.94,10.67
Breizhann,76.5,76.5,54.22,54.22,80.67,80.67,3.34,3.34,31.5,31.38,44.28,44.28,-5.48,0,26.25,26.25,166.5,166.5,2195.18,2076.36,-3.46,-2.83,4390.36,4152.72,3219.6,3045.33,3000.08,3045.33,5358.07,7715.41,3073.25,2906.9,3450.09,4758.33,731.73,692.12,6219.67,2422.42,0,0,3548.87,3356.78,0,0,-4.47,-4.47,951.24,899.76,-2.37,-2.37,9658.79,9135.99,7.75,7.75,1737.85,1643.79,823.19,778.64,182.93,173.03,182.93,173.03,8.36,8.36,29.92,29.92,14.64,14.64,61.67,61.67,35.77,35.77,2.19,2.19,52.64,52.64,1,1,50.5,50.5,99,109,57.04,57.04,64.77,64.77,70.89,71.04,19.24,19.24,365.86,346.06,60.68,60.68,47.67,47.67,9.35,8.74,99.02,102.07,0.69,0.69,94.23,94.23,263.64,263.64,0,0,64,64,67.94,67.94,182.93,173.03,387.41,538.1,0.56,0.56,249.27,249.84,10.57,9.87,30,30,427.42,581.23,3.02,2.23,35.76,35.76,53.75,53.8,24.49,24.49,73.48,73.48,99.3,99.3,47450.62,50159.68,24866.33,26286,83101,87845,1463.45,1384.24,10.09,10.09,-3.16,-3.16,8000000000,9300000000,43037.71,45795.78,1.55,1.55,13.32,16.1
Kingdom of Helgeland,79.33,79.33,19,19,57.33,57.33,1.49,1.49,34.9,34.66,42,42,211.35,427.95,22,22,175.5,175.5,-10,-10,1738.68,2054.18,-3.16,-3.16,-7.07,-7.07,845.39,1027.09,0,0,2817.95,2853.02,-4.07,-3.87,-7.07,-7.07,2817.95,0,-3.16,-3.16,-7.07,-7.07,-3.16,-3.16,-6.32,-6.32,2817.95,2853.02,-4.94,-4.94,2817.95,2853.02,9.33,9.49,634.04,641.93,634.04,641.93,845.39,855.91,211.35,213.98,119.98,119.98,67.28,67.28,12,12,32.5,32.5,29.65,29.65,5.38,5.38,50,50,1,1,50,50,100,110,59.47,59.47,76.48,76.48,67.53,67.71,20.22,20.22,845.39,855.91,47.32,47.32,19,19,28.29,29.87,70.71,69.2,3.24,3.24,93.2,93.2,635.01,635.01,0,0,64,64,53.57,53.23,563.59,570.6,521.85,641,0.49,0.49,256.1,256.69,9.72,9.67,17.16,17.16,511.11,617.32,2.28,1.98,34.78,34.78,45.16,45.22,40,40,-45.83,-45.83,100.2,100.2,22058.92,21825.63,17888.58,17699.39,26590,26309,563.59,570.6,5.29,5.29,70.45,71.33,19100000000,22600000000,15816.25,15299.77,5.74,5.74,7.69,8.11
The Untitled Region,61.33,61.33,38.89,38.89,57.33,57.33,1.79,1.79,31.46,31.34,42,42,1326.64,1649.8,47,47,119.25,119.25,3449.27,3431.59,-7.59,-7.59,4333.7,4311.48,-1.41,-1.41,2971.68,2956.44,-7.8,-7.8,2564.84,2551.69,-6.82,-6.82,-3.46,-3.46,-7.87,-12.73,353.77,351.96,-9.06,-9.06,1238.2,1231.85,-9.06,-9.06,-7.21,-7.21,2528.43,2515.47,10347.82,10294.76,9.95,10.1,994.98,989.88,994.98,989.88,1326.64,1319.84,663.32,659.92,119.98,119.98,56.01,56.01,12,12,43.85,43.85,22.4,22.4,20.72,20.72,50,50,1,1,50,50,130,140,59.32,59.32,75.28,75.28,70.94,71.09,6.14,6.14,1326.64,1319.84,76.84,76.84,36.17,36.17,35.8,36.59,66.51,65.51,3.5,3.5,93.16,93.16,701.7,701.7,0,0,64,64,57.88,57.09,884.43,879.89,763.07,852.53,0.31,0.31,139.53,139.97,11.18,11.18,17.16,17.16,770.3,849.11,1.78,1.68,48.86,48.86,50.3,50.35,67.82,67.82,17.32,17.32,100.2,100.2,29622.91,29800.98,21787.33,21918.3,38896,39130,884.43,879.89,5.79,5.79,110.55,109.99,610200000000,632900000000,19017.91,18893.82,6.95,6.95,9.87,10.63
Tatarica,82.67,82.67,96.6,96.6,79.47,79.47,1.52,1.52,20.36,20.36,42,42,13385.37,13631.69,17.33,17.33,220.75,220.75,-11.92,-11.92,-11.38,-11.38,-13.54,-13.54,-7.43,-7.43,-16.04,-15.8,-12.52,-12.52,-20.3,-20.3,-21.94,-21.94,-15.3,-15.3,-19.8,-22.18,-22.41,-22.41,-9.67,-9.67,-11.49,-11.49,-19.52,-19.52,20992.55,20959.66,-9.57,-9.57,0,0,26.83,26.89,8923.58,8909.6,12046.84,12027.96,7406.57,7394.97,2587.84,2583.78,501.72,501.72,65.62,65.62,18.34,18.34,39.44,39.44,96.69,96.69,0.81,0.81,62.05,62.05,8.22,8.22,56.53,56.53,434,444,85.87,85.87,123.27,123.27,91.45,91.45,24.33,24.33,6514.21,6504.01,72.26,72.26,40.14,40.14,87.55,87.68,-141.21,-142.21,0.89,0.89,93.75,93.75,265.82,265.82,7,7,120,120,44.57,44.44,-11.83,-11.83,1461.38,1466.52,0.22,0.22,131.96,132.38,8.75,8.76,15.8,15.8,3146.33,3200.18,0.58,0.58,30.67,30.67,86.94,86.94,-153.66,-153.66,120.17,120.17,65.19,65.19,85242.34,85376.09,68218.1,68325.14,103956,104119,13385.37,13364.4,1.85,1.85,-7.75,-7.75,874800000000,876600000000,10570.05,10501.26,0.76,0.76,143.02,143.56
Chicken Burger,72.22,72.22,36.44,36.44,41.33,41.33,1.62,1.62,28.81,28.75,42,42,1026.18,1360.07,32.67,32.67,153,153,1003.37,997.38,-6.2,-6.2,2827.68,2810.81,-7.87,-7.87,983.3,977.44,-10.16,-10.16,-8.83,-8.83,3534.6,3513.51,-9.49,-9.49,-6.16,-11.75,-9.9,-9.9,-5.29,-5.29,-6.16,-6.16,-10.39,-10.39,-5.16,-5.16,-7.52,-7.52,3831.05,3808.19,10.68,10.82,912.16,906.71,2280.39,2266.78,1368.23,1360.07,1026.18,1020.05,119.98,119.98,61.7,61.7,12,12,31.27,31.27,26.94,26.94,13.86,13.86,50,50,3.3,3.3,50,50,120,130,60.42,60.42,80.36,80.36,74.85,74.96,16.21,16.21,1368.23,1360.07,78.17,78.17,32.33,32.33,46.43,47.2,58.04,57.04,5.63,5.63,92.89,92.89,714.85,714.85,0,0,64,64,57.01,56.4,912.16,906.71,732.3,820.04,0.34,0.34,193.59,194.09,9.78,9.78,17.16,17.16,702.49,784.73,1.82,1.71,38.79,38.79,52.45,52.49,70.71,70.71,-43.59,-43.59,99.76,99.76,26710.66,26891.26,20686.37,20826.24,33526,33753,1824.31,1813.42,3.71,3.71,0,0,2465600000000,2529700000000,14316.92,14198.59,6.26,6.26,10.55,11.39
Nova Phoenixia,72.83,72.83,47.56,47.56,42.67,42.67,1.67,1.67,28.37,28.32,44.28,44.28,1146.85,1512.35,31.75,31.75,155.25,155.25,509.71,504.12,-2.83,-2.83,-4.9,-4.9,-4.9,-4.9,4791.27,5041.16,-8.94,-8.94,-6.78,-6.78,-2.74,-2.74,3873.79,3831.28,-4.47,-10.95,-3.16,-3.16,3313.11,3276.76,-7.75,-7.75,-12.65,-12.65,861.41,851.96,530.1,524.28,509.71,504.12,9.59,9.75,1146.85,1134.26,2038.84,2016.46,382.28,378.09,637.14,630.15,1034.67,1034.67,59.98,59.98,16.29,16.29,34.22,34.22,29.29,29.29,6.41,6.41,52.64,52.64,3.3,3.3,52.44,52.44,142,152,62.65,62.65,80.19,80.19,75.66,75.76,15.34,15.34,1274.27,1260.29,59.2,59.2,34.67,34.67,36.81,37.35,67.02,66.14,5.98,5.98,92.85,92.85,677.91,677.91,-4,-4,67,67,61.01,58.31,127.43,126.03,1026.5,1042.22,0.46,0.46,219.69,220.23,10.58,10.64,13.34,13.34,835.42,911.65,1.47,1.41,39.66,39.66,54.86,54.89,-38.73,-38.73,17.32,17.32,100.62,100.62,30271.65,30620.02,23092.8,23358.56,38501,38944,2293.69,2268.52,2.97,2.97,-4.47,-4.47,1914900000000,1973900000000,19131.68,19168.13,11.22,11.22,14.79,15.92
Bisofeyri World Assembly Mission,78.44,78.44,71.33,71.33,83,83,2.71,2.71,29.32,29.23,42,42,114.75,473.66,23.33,23.33,173.25,173.25,2386.86,2463.05,-7.38,-7.38,-4.24,-4.24,-2.19,-2.19,-2.5,-2.5,-3.35,-3.35,-6.93,-6.93,1836.04,1894.65,1377.03,1420.99,3304.88,-5.29,5599.93,5778.68,2386.86,2463.05,3763.89,3884.03,-10.86,-10.86,4498.31,4641.89,7771.59,8019.66,2386.86,2463.05,7,7.21,344.26,355.25,1721.29,1776.23,114.75,118.42,803.27,828.91,95.92,95.92,36.86,36.86,12,12,69.17,69.17,35.96,35.96,2.17,2.17,50,50,3.3,3.3,50,50,112,122,55.32,55.32,56.99,56.99,73.99,74.14,23.03,23.03,803.27,828.91,50.06,50.06,58,58,9.44,10.13,98.02,95.58,0.7,0.7,94.17,94.17,183.89,183.89,0,0,64,64,70.54,70.28,344.26,355.25,497.62,570.19,0.72,0.72,232.31,232.86,9.92,9.92,17.29,17.29,575.68,668.84,2.37,2.14,31.97,31.97,58.07,58.11,-34.79,-34.79,17.61,17.61,97.28,97.28,48903.57,47409.45,28709.56,27832.41,77896,75516,803.27,828.91,12.28,12.28,-7.07,-7.07,517500000000,528100000000,44306.63,42621.09,4.73,4.73,15.97,17.28
Cabbages,78.89,78.89,68.78,68.78,88,88,2.9,2.9,31.03,30.9,42,42,725.27,1198.22,22.67,22.67,175.5,175.5,1624.6,1677.51,557.01,575.15,5105.89,5272.18,649.84,671,3481.29,3666.56,-6.39,-6.39,-7.21,-7.21,9283.44,9585.78,696.26,718.93,2785.03,-7.21,-1.41,-1.41,-3.46,-3.46,-6.48,-6.48,-7.21,-7.21,5454.02,5631.65,-3.74,-3.74,6730.49,6949.69,6.63,6.86,435.16,449.33,1305.48,1348,145.05,149.78,580.21,599.11,95.92,95.92,34.5,34.5,12,12,73.09,73.09,36.89,36.89,2.07,2.07,50,50,2.52,2.52,50,50,124,134,54.82,54.82,55.61,55.61,71.48,71.65,25.63,25.63,1015.38,1048.44,56.04,56.04,60.17,60.17,13.91,16.11,92.17,90.23,0.74,0.74,94,94,150.56,150.56,0,0,64,64,70.3,70.06,435.16,449.33,432.07,499.68,0.84,0.84,239.74,240.3,12.56,12.57,17.29,17.29,702.05,784.32,2.69,2.36,29.37,29.37,56.56,56.62,57.36,57.36,33.32,33.32,97.28,97.28,37644.34,36515.84,21319.31,20680.2,61801,59949,1015.38,1048.44,12.83,12.83,-7.07,-7.07,2915500000000,3321000000000,32411.78,30636.79,4.64,4.64,19.64,21.16
