Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Ravania Venatura,97,97,66.67,66.67,97,97,102.81,102.81,104.21,94.56,42,42,-4.47,-4.47,3,3,218.25,218.25,996.24,985.25,4866.65,4812.95,4981.21,4926.25,996.24,985.25,-6.93,-7.35,199.25,197.05,-3.16,0,373.59,369.47,3984.97,3941,2988.73,2955.75,-8.37,-8.37,5977.46,5911.5,-7.75,-7.75,-3.16,-3.16,-6.32,-6.32,10360.93,10246.61,5977.46,5911.5,5,5.66,498.12,492.63,498.12,492.63,-3.16,369.47,-4.47,-4.47,95.92,95.92,0.97,0.97,12,12,107.14,107.14,38.03,38.03,1.96,1.96,50,50,1,1,50,50,100,100,37.23,41.32,14.85,21.18,60.35,61.1,47.51,47.51,622.65,1108.41,29.56,29.58,97,97,6.46,7.13,116.61,114.28,1.06,1.06,93.67,93.67,2.2,2.2,0,0,64,64,75.58,75.6,373.59,369.47,78.92,105.4,4.11,3.68,372.14,370.15,15.8,15.75,17.29,17.29,478.97,478.97,123.35,111.74,7.49,7.49,50.98,51.23,62.05,62.05,33.91,33.91,97.83,97.83,42325.38,42720.48,2653.23,2678,272791,275337,373.59,369.47,21.2,19.65,-6.32,-6.32,165000000000,79100000000,39574.23,39687.32,2.81,3.6,32.15,32.3
Rinkochan,70,70,52.67,52.67,76.67,76.67,2.69,2.69,29.49,29.42,45.34,45.34,681.22,679.66,36,36,144,144,-8.94,-8.94,3269.86,3262.37,-7.07,-7.07,2647.03,2640.96,-6.63,-7.07,-4.9,-4.9,-6.24,-5.1,-9.08,-9.08,-6.32,-6.32,778.54,776.75,1557.07,1553.51,2608.1,2602.13,-10,-10,2724.88,2718.64,3347.71,3340.04,3112.5,2422.94,0,0,11.87,12.21,2530.25,2524.45,1557.07,1553.51,973.17,1359.32,681.22,679.66,8.49,8.49,37.14,37.14,15.51,15.51,55.54,55.54,35.35,35.35,2.24,2.24,52.64,52.64,1,1,50.5,50.5,109,109,60.82,62.26,89.87,98.96,73.72,73.83,14.4,14.4,973.17,1359.32,80.12,78.05,46.5,46.5,33.78,35.95,62.66,59.64,0.73,0.73,94.07,94.07,361.88,361.88,0,0,64,64,63.27,63.26,875.85,873.85,744.98,830.96,0.32,0.31,205.79,204.31,9.89,9.89,29.26,29.26,614.75,614.75,1.8,1.7,40.6,40.6,54.92,54.96,-85.15,-85.15,68.92,68.92,102.24,102.24,42876.28,42872.42,25277.81,25275.53,68053,68047,2238.29,2233.17,3.49,3.05,583.9,582.57,89800000000,39100000000,28384.1,27481.22,2.47,3.21,12.94,13.01
Den Haag Polderbaan,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.77,32.35,42,42,344.42,342.51,50,50,112.5,112.5,-4.47,-4.47,-6.91,-6.91,3214.57,3196.81,3673.8,3653.49,459.22,274.01,5354.56,5324.97,1377.67,1826.75,3875.86,3854.43,-6.32,-6.32,1836.9,1826.75,0,0,-7.07,-7.07,-4.47,-4.47,459.22,456.69,-6.32,-6.32,5711.68,4877.65,4592.25,5023.55,9.33,9.75,1033.26,1027.54,1033.26,1027.54,1377.67,1826.75,344.42,342.51,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.64,22.64,20.43,20.43,50,50,1,1,50,50,100,100,56.72,58.44,57.19,70.31,69.46,69.9,0.56,0.56,1377.67,1826.75,72.72,73.13,50,50,23.54,25.89,80.37,77.48,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.83,67.84,918.45,913.37,467.89,541.37,0.33,0.31,126.07,124.91,10.5,10.46,17.16,17.16,513.84,513.84,2.5,2.22,54.44,54.44,52.69,52.84,-30,-30,66.33,66.33,100.2,100.2,39166.19,39334.65,19680.53,19765.17,71009,71314,918.45,913.37,10.54,7.79,114.81,114.17,113000000000,91600000000,29962.14,29146.98,7.09,7.64,14.22,14.27
Karlsburg,19.33,19.33,65.33,65.33,30.67,30.67,4.73,4.73,30.87,30.76,44.28,44.28,0,0,80.67,80.67,45,45,3285.34,3269.16,4081.69,4061.59,4175.12,4154.56,3901.34,3882.13,-4.43,-4.43,2252.17,2241.08,4106.68,4426.99,2824.71,2810.8,-7.14,-7.14,4996.46,4971.85,3627.56,3609.7,143.73,143.03,1574.23,1566.47,4654.23,4631.31,5509.79,5482.65,1102.02,653.83,11567.14,11850.7,10.3,10.68,1197.78,1191.88,770,766.21,1112.22,1447.28,0,0,919.19,919.19,21.16,21.16,15.9,15.9,41.01,41.01,18.89,18.89,24.46,24.46,52.16,52.16,1,1,51.96,51.96,99,99,62.11,63.49,76.91,83.5,71.7,71.84,19.79,19.79,1026.67,1362.15,94.79,92.71,57,57,12.56,14.13,92.74,90.01,10.71,10.71,92.4,92.4,1053.23,1053.23,-8,-8,67,67,69.68,69.7,427.78,425.67,617.37,693.67,0.25,0.25,36.78,36.16,10.8,10.8,13.87,13.87,437.63,437.63,2.03,1.88,35.21,35.21,55.88,55.93,-22.36,-22.36,81.24,81.24,105.5,105.5,59616.01,59901.21,25803.94,25927.39,121967,122550,1197.78,1191.88,3.08,2.83,256.67,255.4,14400000000,11900000000,52104.39,51455.14,13.2,13.55,24.94,24.94
Scientific Triumph,8,8,45.33,45.33,3,3,2.67,2.67,31.25,31.08,40.78,40.78,748.77,736.5,92,92,18,18,-5.48,-5.48,-10.55,-10.55,1711.48,1683.43,1026.89,1010.06,2823.94,2525.14,-2,-2,2738.36,3114.34,-7.27,-7.27,-12.33,-12.33,855.74,841.71,-9.49,-9.49,427.87,420.86,2567.22,2525.14,-9.7,-9.7,-4.12,-4.12,-6.69,-7.89,4449.84,4797.76,11.53,11.87,855.74,841.71,1390.57,1367.78,1925.41,2314.71,748.77,736.5,8.01,8.01,37.43,37.43,10.55,10.55,18.11,18.11,1.1,1.1,37.35,37.35,51,51,1,1,50,50,99,99,60.2,61.67,63.21,72.29,71.2,71.42,33.24,33.24,2139.35,2525.14,89.2,88.17,41,41,41.61,43.28,60.81,58.23,29.5,29.5,91.14,91.14,4644.11,4644.11,-4,-4,64,64,64.1,64.15,1283.61,1262.57,447.04,514.75,0.24,0.23,16.62,16.2,9.89,9.88,32.07,32.07,544.09,544.09,2.6,2.31,21.76,21.76,51.84,51.92,10,10,43.59,43.59,104.81,104.81,33224.04,33689.55,19669.96,19945.55,52546,53282,1283.61,1262.57,3.87,3.19,427.87,420.86,64100000000,42700000000,19402.84,19101.97,14.93,15.26,9.42,9.47
SaltriMine XXV,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.82,32.4,42,42,302.38,299.01,50,50,112.5,112.5,-6.32,-6.32,2376.7,2350.25,2419.04,2392.11,2822.21,2790.8,806.35,558.16,-6.57,-6.57,4434.9,4784.23,1124.85,1112.33,2015.86,1993.43,3628.55,3588.17,4434.9,4385.54,4031.73,3986.86,403.17,398.69,1209.52,1196.06,2015.86,1993.43,-5.29,-6.57,6853.93,7176.34,9.33,9.75,907.14,897.04,907.14,897.04,1209.52,1594.74,302.38,299.01,119.98,119.98,27.72,27.72,12,12,49.93,49.93,23.87,23.87,18.84,18.84,50,50,1,1,50,50,100,100,56.72,58.44,57.19,70.31,69.41,69.86,0.56,0.56,1209.52,1594.74,63.78,64.17,50,50,17.97,19.73,85.44,82.85,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.15,68.18,806.35,797.37,516.33,593.52,0.34,0.32,126.07,124.91,12.06,12.01,17.16,17.16,490.77,490.77,2.3,2.08,54.44,54.44,52.68,52.83,-30,-30,62.45,62.45,100.2,100.2,44588.87,45049.5,22405.35,22636.82,80840,81675,806.35,797.37,10.54,7.79,100.79,99.67,52300000000,45800000000,36562.88,36174.75,7.09,7.64,12.59,12.66
The Death Marked,65,65,10,10,78.67,78.67,1.22,1.22,32.45,32.32,47.2,47.2,461.14,458.55,43.5,43.5,128.25,128.25,397.29,395.06,476.74,474.07,1674.28,1664.89,-5.66,-5.66,1589.15,1495.58,-6.62,-6.62,-11.4,-10.95,1657.54,1648.24,1674.28,1664.89,1106.73,1100.52,964.84,959.43,979.03,973.54,1532.39,1523.8,-9.06,-9.06,539.17,536.15,130.54,129.8,2071.56,2059.95,15.78,16.03,1454.35,1446.2,957.74,952.37,709.44,846.55,461.14,458.55,9.35,9.35,81.97,81.97,17.69,17.69,29.83,29.83,32.83,32.83,2.68,2.68,51.62,51.62,1,1,51.48,51.48,103,103,67.76,68.94,106.45,107.73,69.8,69.94,25.11,25.11,709.44,846.55,110.61,110.05,-90,-90,52.58,54.12,21.84,19.05,0.7,0.7,94.17,94.17,664.39,664.39,0,0,64,64,75.82,75.89,638.5,634.92,799.48,882.45,0.25,0.25,232.53,230.95,10.06,10,25,25,547.59,547.59,1.73,1.65,29.89,29.89,45.46,45.5,78.1,78.1,-14.14,-14.14,105.5,105.5,22196.95,22270,19988.3,20054.08,24384,24464,993.22,987.65,2.43,2.36,532.08,529.1,12300000000,5900000000,10521.36,10221.93,6.72,7.3,7.26,7.27
Monalt 2,51.47,51.47,36.44,36.44,66.67,66.67,2.22,2.22,31.11,31.01,43.68,43.68,452.81,450.84,54.4,54.4,103.5,103.5,-4.47,-4.47,-4.9,-4.9,392.44,390.73,2173.5,2164.04,-5.66,-6.16,5803.54,5778.29,-8.6,-8,3365.9,3351.26,905.62,901.68,3924.37,3907.3,301.87,300.56,935.81,931.74,-3.16,-3.16,2113.12,2103.93,1334.28,1328.48,878.34,577.08,392.44,390.73,12.57,12.88,1509.37,1502.81,1132.03,1127.1,1207.5,1502.81,301.87,300.56,644.28,644.28,45.14,45.14,15.09,15.09,41.87,41.87,25.04,25.04,17.18,17.18,52.16,52.16,1,1,51.48,51.48,105,105,62.83,64.17,96.89,101.75,71.38,71.51,10.27,10.27,1358.43,1653.09,82.4,80.58,34.33,34.33,34.8,36.63,57.51,54.65,1.26,1.26,93.59,93.59,703.73,703.73,-4,-4,68,68,56.19,56.21,830.15,826.54,835.03,921.5,0.31,0.3,182.58,181.18,9.72,9.72,15.15,15.15,553.3,553.3,1.69,1.61,44.73,44.73,50.4,50.44,-59.58,-59.58,64.81,64.81,98.34,98.34,38520.57,38656.68,25233.21,25322.37,55901,56098,1207.5,1202.24,2.94,2.74,528.28,525.98,3000000000,2100000000,25115.41,24508.33,13.03,13.39,15.57,15.66
Mikannes,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.65,32.27,42,42,383.33,374.92,50,50,112.5,112.5,4088.88,3999.14,-2.83,-2.83,3577.77,3499.25,0,0,-4.47,-5.1,4060.77,3971.64,1533.33,1999.57,-7.33,-7.33,-7.07,-7.07,511.11,499.89,-7.75,-7.75,511.11,499.89,1533.33,1499.68,511.11,499.89,-6.32,-6.32,3271.11,3199.31,9199.99,9497.95,9.33,9.75,1150,1124.76,1150,1124.76,1533.33,1999.57,383.33,374.92,119.98,119.98,27.72,27.72,12,12,49.93,49.93,21.79,21.79,21.43,21.43,50,50,1,1,50,50,100,100,56.72,58.44,57.19,70.31,69.58,69.99,0.56,0.56,1533.33,1999.57,72.72,73.13,50,50,28.68,30.48,77.1,74.63,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.62,67.66,1022.22,999.78,518.57,595.92,0.33,0.31,126.07,124.91,9.98,9.98,17.16,17.16,518.77,518.77,2.3,2.07,54.44,54.44,52.74,52.87,55.68,55.68,20,20,100.2,100.2,35212.96,35939.75,17694.07,18059.28,63841,65159,1022.22,999.78,10.54,7.79,127.78,124.97,2900000000,2600000000,25106.84,24978.13,7.09,7.64,12.92,12.99
Uvik,46.33,46.33,60,60,20,20,3.88,3.88,32.25,31.87,37.37,37.37,683.31,674.36,58.25,58.25,94.5,94.5,4685.59,4624.19,3615.71,3568.33,-7.07,-7.07,2342.79,2312.09,0,0,-3.49,-3.49,2030.42,2466.23,976.16,963.37,-6.32,-6.32,3123.72,3082.79,2342.79,2312.09,3123.72,3082.79,3904.66,3853.49,-4.47,-4.47,3514.19,3468.14,1171.4,1156.05,6716.01,7090.42,11.14,11.49,292.85,289.01,1269.01,1252.38,2245.18,2601.11,683.31,674.36,8.01,8.01,25.75,25.75,6.84,6.84,34.14,34.14,17.2,17.2,25.99,25.99,46.97,46.97,1,1,50,50,100,100,56.7,58.42,54.86,67.72,70.01,70.45,14,14,1952.33,2312.09,55.86,56.04,52,52,25.17,26.61,74.47,72.05,15.69,15.69,92.02,92.02,941,941,0,0,64,64,68.27,68.31,1171.4,1156.05,428.05,498.35,0.3,0.28,51.23,50.5,10.64,10.64,32.07,32.07,515.95,515.95,2.72,2.37,41,41,53.72,53.87,-78.1,-78.1,60,60,99.76,99.76,48433.34,49031.82,23373.3,23662.12,90762,91883,1171.4,1156.05,10.57,7.83,0,0,3000000000,2900000000,36228.14,35989.36,10.36,10.78,14.27,14.27
Il Predestinato,17.33,17.33,50.67,50.67,60,60,3.04,3.04,29.81,29.73,45.34,45.34,496.14,495.42,82.67,82.67,40.5,40.5,1428.87,1426.8,-5.41,-5.41,5556.72,5548.66,4127.85,4121.86,142.89,142.68,-8.36,-8.36,-7.35,-6.63,2200.46,2197.27,912.89,911.57,-8,-8,3016.5,3012.13,1031.96,1030.47,-5.83,-5.83,-2,-2,-1.4,-1.4,2059.21,1359.81,6985.59,6975.46,12.25,12.57,2282.22,2278.91,1389.18,1387.17,1885.32,2278.91,694.59,693.58,13.18,13.18,32.94,32.94,15.09,15.09,46.8,46.8,19.16,19.16,24.2,24.2,47.8,47.8,1,1,50,50,96,96,62.93,64.27,94.63,99.61,73.21,73.34,13.82,13.82,1786.09,2179.83,109.79,109.21,45,45,38.53,40.78,58.17,55.15,2.77,2.77,93.27,93.27,935.12,935.12,-4,-4,66,66,63.49,63.49,992.27,990.83,619.87,694.77,0.24,0.23,32.85,32.26,12.25,12.25,18.61,18.61,526.48,526.48,2.02,1.88,41.18,41.18,53.79,53.83,29.15,29.15,78.42,78.42,109.7,109.7,40362.46,40400.18,22289.72,22310.55,67675,67739,1488.41,1486.25,2.92,2.73,1190.73,1189,700000000,600000000,24822.91,23916.91,15.9,16.22,15.58,15.58
The Bajtocjan World Assembly Mission,46.33,46.33,52,52,70,70,1.76,1.76,29.32,29.26,45.34,45.34,93.58,92.62,58.25,58.25,94.5,94.5,-5.1,-5.1,1341.15,1327.42,3144.2,3112.02,733.65,726.14,-6.63,-7.07,4098.32,4056.36,3518.51,3852.97,-9.07,-9.07,-4,-4,3518.51,3482.49,-6.78,-6.78,3668.24,3630.69,2395.58,2371.06,2395.58,2371.06,2994.48,2963.82,655.02,385.3,6662.71,6964.99,11.36,11.7,2152.28,2130.25,1310.08,1296.67,1122.93,1481.91,280.73,277.86,468.75,468.75,56.84,56.84,15.9,15.9,49.26,49.26,26.83,26.83,14.09,14.09,47.8,47.8,1,1,50.99,50.99,96,96,62.01,63.39,94.55,101.26,73.98,74.09,9.31,9.31,935.77,1296.67,103.31,102.22,46,46,29.93,31.56,65.49,62.88,0.86,0.86,93.77,93.77,596.19,596.19,0,0,64,64,64.64,64.68,655.04,648.34,551.36,623.69,0.26,0.25,76.61,75.7,10.17,10.12,15.95,15.95,424.53,424.53,2.19,2.01,45.69,45.69,53.88,53.92,50.2,50.2,40.99,40.99,107.17,107.17,43678.94,44080.22,32378.91,32676.39,56961,57485,935.77,926.2,3.1,2.85,1310.08,1296.67,63500000000,36200000000,30618.94,30150.87,8.78,9.24,14.34,14.42
-ECW Paul Heyman-,75.05,75.05,62,62,45.33,45.33,1.96,1.96,25.17,25.17,41.43,41.43,2116.65,2090.97,28.43,28.43,162,162,2499.66,2469.33,-4.73,-4.73,-4.43,-4.43,-3.29,-3.29,-5.66,-6.16,2064.24,2039.19,967.61,1354.15,-7.14,-7.14,-6.48,-6.48,483.81,477.94,1693.32,1672.77,-5.29,-5.29,1290.15,1274.49,-3.22,-3.22,3543.07,3500.08,-7.66,-7.66,3467.28,3823.48,19.03,19.24,6753.12,6671.18,3830.13,3783.66,4334.09,4679.78,1209.51,1194.84,196.95,196.95,50.94,50.94,11.33,11.33,43.36,43.36,47.7,47.7,1.46,1.46,50,50,2.52,2.52,50,50,87,87,70.88,71.98,106.56,107.81,83.22,83.22,11.2,11.2,6249.16,6571.61,29.61,28.49,51.5,51.5,74.5,74.73,-25.63,-28.1,6.73,6.73,92.77,92.77,501.21,501.21,-1,-1,77,77,50.12,50.15,1108.72,1095.27,1084.46,1093.93,0.51,0.47,262.34,260.67,9.97,9.96,16.83,16.83,791.14,791.14,1.24,1.21,43.8,43.8,62.77,62.77,-75.1,-75.1,68.26,68.26,104.1,104.1,49028.89,49628.82,34271.44,34690.79,67283,68106,4031.72,3982.8,2.26,2.21,1411.1,1393.98,515400000000,475500000000,12502.37,12556.09,17.1,17.41,36.67,36.83
Best Mexico,24,24,48.89,48.89,1,1,1.69,1.69,28.86,28.79,38.75,38.75,1012.8,1013.32,76,76,54,54,1215.36,1215.98,-10.2,-10.2,648.19,648.52,-8.94,-8.94,972.28,729.59,15647.7,15655.72,-8.37,-7.75,-11.29,-11.29,-9.27,-9.27,-3.16,-3.16,-11.83,-11.83,1620.47,1621.3,405.12,405.33,-10.95,-10.95,-9.27,-9.27,1183.5,486.39,1863.55,1864.5,12.73,13.04,607.68,607.99,2228.15,2229.29,2835.83,3242.61,810.24,810.65,141.46,141.46,59.25,59.25,8.23,8.23,16.31,16.31,1.24,1.24,36.24,36.24,46.97,46.97,2.52,2.52,50,50,112,112,61.38,62.79,79.2,87.21,74.77,74.88,27.66,27.66,2430.71,2837.28,100.62,98.85,43.67,43.67,46.1,48.67,47.82,44.69,28.66,28.66,91.19,91.19,3059.3,3059.3,0,0,62,62,64.22,64.21,1215.36,1215.98,465.55,532.94,0.22,0.22,45.33,44.63,9.59,9.59,17.06,17.06,622.98,622.98,2.51,2.25,27.34,27.34,53.34,53.38,65.57,65.57,-59.16,-59.16,101.04,101.04,38099.93,37989.18,28875.07,28791.14,48736,48594,1012.8,1013.32,3.28,2.94,303.84,303.99,204100000000,94200000000,20535.86,19488.45,11.33,11.72,12.43,12.5
The Ouija Board,86.25,86.25,6,6,83,83,1.12,1.12,33.29,33.15,42,42,698.26,691.55,13.75,13.75,195.75,195.75,0,0,257.82,255.34,429.7,425.57,966.83,957.53,0,0,171.88,170.23,537.13,638.35,268.56,265.98,966.83,957.53,214.85,212.78,859.4,851.13,644.55,638.35,966.83,957.53,751.98,744.74,322.28,319.18,0,0,966.83,1063.92,19.49,19.7,1235.39,1223.5,966.83,957.53,832.55,930.93,698.26,691.55,278.15,278.15,88.97,88.97,12,12,28.89,28.89,40.5,40.5,1.78,1.78,46.97,46.97,1,1,50,50,100,100,69.38,70.52,110.57,111.62,68.93,69.07,38.39,38.39,617.7,718.14,77.87,75.91,-94,-94,71.14,71.45,-28.03,-30.5,0.7,0.7,94.17,94.17,422.16,422.16,0,0,64,64,75.22,75.32,698.26,691.55,740.49,820.5,0.34,0.33,302.91,301.11,9.79,9.79,16.56,16.56,605.11,605.11,1.81,1.71,16.61,16.61,44.72,44.77,-65.57,-65.57,79.37,79.37,108.14,108.14,17564.03,17714.22,16515.43,16656.66,18563,18722,966.83,957.53,2.33,2.28,698.26,691.55,197500000000,116500000000,5076,5066.27,9.21,9.66,7.3,7.3
Korallia,64.78,64.78,90.67,90.67,34.67,34.67,2.44,2.44,27.82,27.69,34.68,34.68,0,0,43.83,43.83,204.25,204.25,1945.69,1917.8,-3.1,-3.1,3520.77,3470.3,12452.4,12273.9,129.71,127.85,407.67,401.82,2529.39,3086.74,-14.49,-14.49,-4.9,-4.9,92.65,91.32,6578.27,6483.98,1361.98,1342.46,2408.95,2374.41,-5.8,-5.8,2205.11,2173.5,3006.36,2963.27,7995.85,8474.83,14.25,14.53,2200.48,2168.94,3242.81,3196.33,810.7,1255.7,2084.66,2054.78,9.32,9.32,40.99,40.99,9.76,9.76,51.87,51.87,45.47,45.47,1.54,1.54,52.16,52.16,1,1,53.84,53.84,66,66,54.75,56.69,29.77,40.41,76.72,76.98,16.16,16.16,1042.33,1484.01,45.53,45.6,74,74,38.15,39.32,60.96,58.56,45.27,45.27,90.2,90.2,507.9,507.9,10,10,66,66,68.83,68.86,694.89,684.93,242.31,296.22,1.21,0.83,312.68,310.85,6.95,6.95,25.11,25.11,214.46,214.46,49.32,4.75,38.84,38.84,68.83,68.91,-120.37,-120.37,135.24,135.24,112.37,112.37,62339.62,62952.86,38768.42,39149.79,94570,95500,5674.92,5593.57,12.9,10.58,1042.33,1027.39,9658700000000,5933700000000,38525.88,38212.39,3.48,4.56,11.15,11.15
Free States of America,75.5,75.5,100.36,100.36,74.95,74.95,2.17,2.17,292.92,291.7,10.18,10.18,-52.15,-52.15,27.75,27.75,206.25,206.25,18322.24,18302.16,9481.25,9470.86,8264.31,8255.25,28516.41,28485.14,13872.23,13768.57,3877.87,3873.62,33397.8,33474.58,5908.75,5902.28,24861.04,24833.78,12759.73,12745.74,16846.48,16828.01,11806.16,11793.21,11511,11498.38,19434.75,19413.44,16074.53,16056.91,16241.45,16024.39,59984.35,60031.98,23,23.17,-50.89,-50.89,340.56,340.19,2100.13,2211.23,4342.17,4337.41,678.23,678.23,46.07,46.07,0.2,0.2,131.18,131.18,78.27,78.27,0.94,0.94,63.46,63.46,0.35,0.35,26.9,26.9,-588,-588,42.36,47.21,6.68,7.03,26.41,26.44,17.64,17.64,8230.25,8334.63,2.94,2.94,42.88,42.88,-1.02,-0.98,450.8,447.82,57.62,57.62,83.22,83.22,349.12,349.12,34,34,86,86,83.02,83.02,-23.45,-23.45,12.84,12.96,17.33,16.96,183.22,181.82,69.79,69.77,15,15,1.87,1.87,439.31,433.31,37.36,37.36,60.2,60.21,-373.85,-373.85,443.44,443.44,10.57,10.57,293509.46,293240.16,194395.26,194216.9,421935,421548,-19.75,-19.75,19.26,17.4,-25.88,-25.88,462339200000000,446228400000000,293509.46,293240.16,8.27,8.76,4.76,4.76
Ionysia,68.22,68.22,78.48,78.48,37.07,37.07,1.57,1.57,21.19,21.21,39.43,39.43,7436.33,7331.96,38.67,38.67,139.5,139.5,-13.34,-13.34,-9.3,-9.3,-12.41,-12.41,-9.1,-9.1,-10.94,-11.29,-5.93,-5.93,-14.49,-14.14,-19.9,-19.9,-10.82,-10.82,-5.29,-5.29,-11.31,-11.31,-11.31,-11.31,-11.75,-11.75,-13.6,-13.6,5026.96,4956.4,-10.56,-10.56,0,0,16.4,16.64,3575.16,3524.98,13871.62,13676.92,2717.12,3242.98,1573.07,1550.99,74.94,74.94,63.67,63.67,8.98,8.98,32.58,32.58,51.04,51.04,1.36,1.36,52.64,52.64,7.73,7.73,50,50,258,258,66.97,68.17,94.23,97.87,90.95,90.94,11.97,11.97,858.04,1409.99,94.5,92.6,42.71,42.71,74.37,74.73,3.54,0.88,7.61,7.61,92.68,92.68,704.48,704.48,0,0,76,76,53.33,53.36,-7.75,-7.75,1183.49,1190.4,0.26,0.26,70.15,69.29,8.99,8.98,17.42,17.42,1723.55,1723.55,0.95,0.94,43.03,43.03,71.37,71.36,-101.78,-101.78,51.58,51.58,95,95,43495.69,44013.17,34252.47,34659.98,53801,54441,8008.36,7895.95,2.48,2.4,429.02,423,4252000000000,1980000000000,11134.9,11135.33,1.97,2.58,67.59,67.88
Pythagosaurus,85.58,85.58,97.26,97.26,86.33,86.33,1.59,1.59,179.28,177.52,12,12,3918.83,3912.69,14.42,14.42,221.5,221.5,-16.91,-16.91,2717.06,2712.8,396.24,395.62,19933.79,19902.56,7641.72,7460.2,6061.13,6051.63,-5.02,-4.27,-17.01,-17.01,19790.1,19759.1,-9.27,-9.27,7053.9,7042.85,3962.37,3956.17,3570.49,3564.9,2377.42,2373.7,26021.04,25980.28,9393,9378.29,396.24,395.62,16.91,17.03,-24.49,-24.49,3646.69,3640.98,381,597.77,707.57,706.46,6.6,6.6,62.8,62.8,0.35,0.35,104.86,104.86,115.01,115.01,0.72,0.72,77.36,77.36,0.4,0.4,47.09,47.09,164,164,9.16,11.01,5.98,6.23,29.99,30.37,26.78,26.78,-7.07,-3.16,5.81,5.82,43.86,43.86,4.26,4.33,156.23,154.74,2.92,2.92,93.25,93.25,192.44,192.44,48,48,101,101,70.06,70.14,-14.14,-14.14,1164.74,1173.29,6.02,5.57,384.9,382.87,39.31,39.27,43.09,43.09,2369.65,2369.65,1,0.98,28.22,28.22,71.06,71.18,-301.72,-301.72,303.89,303.89,12.85,12.85,146107.97,145926.91,114227.98,114086.42,181878,181652,6912.38,6901.55,34.99,33.57,-17.03,-17.03,273413100000000,255601100000000,139825.33,139652.05,0.27,0.27,90.36,90.7
TesGay,80.17,80.17,18.5,18.5,82,82,1.27,1.27,32.07,31.99,45.83,45.83,335.11,327.93,20.75,20.75,180,180,1018.73,996.9,-7.59,-7.59,1662.14,1626.53,-5.66,-5.66,-2.68,-2.68,2916.79,2854.29,1233.2,1469.12,-9.57,-9.57,1823,1783.93,-6.48,-6.48,-4.69,-4.69,337.79,330.55,1554.91,1521.59,-3.46,-3.46,2369.9,2319.11,60.05,58.76,3914.08,4092.55,11.18,11.53,1608.53,1574.06,938.31,918.2,0,262.34,67.02,65.59,1190.86,1190.86,79,79,18.02,18.02,38.49,38.49,36.62,36.62,2.1,2.1,51.62,51.62,1,1,53.38,53.38,114,114,62.93,64.27,94.47,99.47,70.22,70.31,31.43,31.43,402.13,655.86,74.29,72.37,-81.5,-81.5,39.47,40.97,55.84,53.37,0.7,0.7,94.2,94.2,392.25,392.25,0,0,71,71,76.86,76.94,469.15,459.1,807.18,892.16,0.39,0.37,286.36,284.61,9.77,9.77,12.64,12.64,642.22,642.22,1.73,1.64,23.57,23.57,46.87,46.9,62.05,62.05,-27.39,-27.39,92.09,92.09,22568.16,22871.58,19929.6,20197.54,25227,25566,1139.37,1114.96,2.92,2.73,268.09,262.34,165600000000,77300000000,13653.74,13494.23,2.41,3.13,10.22,10.22
