Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Accipia,27,27,43.67,43.67,66.67,66.67,2.58,2.58,29.92,29.84,45.34,45.34,783.33,1018.95,73,73,60.75,60.75,62.67,62.7,5339.17,5342.41,3195.98,3197.92,2506.65,2508.17,1942.65,2131.95,-3.9,-3.9,2255.99,2257.36,470,-8.12,658,658.4,-9.9,-9.9,1315.99,1316.79,6454.63,6458.54,2569.32,2570.88,689.33,689.75,1817.32,1818.42,175.47,175.57,5514.63,5517.98,11,11.14,1253.33,1254.09,1174.99,1175.71,939.99,940.56,156.67,156.76,468.75,468.75,38.75,38.75,15.9,15.9,46.99,46.99,23.39,23.39,19.48,19.48,50,50,1,1,50.99,50.99,126,136,61.53,61.53,90.31,90.31,73.05,73.17,14.66,14.66,1096.66,1097.33,90.92,90.92,39.75,39.75,22.28,23.04,75.9,74.72,1.51,1.51,93.52,93.52,823.65,823.65,-4,-4,64,64,63.86,63.27,548.33,548.66,833.74,917.5,0.27,0.27,53.78,54.04,10.75,10.81,15.95,15.95,741.48,813.94,1.7,1.61,40.34,40.34,52.4,52.44,17.32,17.32,69.28,69.28,103.37,103.37,44370.85,44350.76,26766,26753.88,69073,69042,939.99,940.56,3.23,3.23,235,235.14,35600000000,38300000000,34476.15,34150.08,14.3,14.3,14.9,14.75
Saint Emmet,77.56,77.56,9,9,15,15,1.19,1.19,33.81,33.64,39.43,39.43,673.47,787.74,24.67,24.67,171,171,-13.49,-13.49,-4.2,-4.2,1331.1,1323.4,-7.87,-7.87,982.48,1071.32,2484.71,2470.34,1521.25,1512.45,-3,-9.17,63.39,63.02,126.77,126.04,443.7,441.13,-3.95,-3.95,-6.48,-6.48,-8.49,-8.49,1537.1,1528.21,-8.2,-8.2,2852.35,2835.85,15.26,15.36,554.62,551.42,792.32,787.74,792.32,787.74,396.16,393.87,1233.61,1233.61,83.7,83.7,14.16,14.16,15.31,15.31,24.11,24.11,18.52,18.52,48.6,48.6,1,1,53.38,53.38,120,130,65.46,65.46,85.26,85.26,68.45,68.6,34.38,34.38,1188.48,1181.6,43.52,43.52,-91,-91,60.76,61.09,19.34,18.46,19.57,19.57,91.75,91.75,1303.3,1303.3,-8,-8,67,67,75.91,75.81,673.47,669.58,802.28,884.64,0.53,0.53,272.27,272.87,9.67,9.67,12.45,12.45,697.05,771.72,1.73,1.64,20.62,20.62,44.05,44.1,80.31,80.31,-47.43,-47.43,107.5,107.5,18164.71,18272.33,16538.02,16636,19760,19877,673.47,669.58,2.61,2.61,356.54,354.48,11500000000,13100000000,7120.57,7107.93,15.11,15.11,10.17,10.13
QwQwow,67,67,76.67,76.67,76,76,9.95,9.95,35.07,34.94,40.78,40.78,309.78,640.18,40.5,40.5,135,135,-11.92,-11.92,396.52,409.72,3221.72,3328.96,3552.16,3670.39,-1.1,-1.1,2511.29,2594.88,2560.86,2646.09,4027.15,-4.06,-4.69,-4.69,5286.93,5462.9,-1.41,-1.41,3634.77,3755.74,5699.97,5889.69,5286.93,5462.9,4295.63,4438.61,4626.07,4780.04,5782.58,5975.05,8,8.19,103.26,106.7,619.56,640.18,1445.65,1493.76,619.56,640.18,12.84,12.84,10.05,10.05,10.55,10.55,76.11,76.11,32.59,32.59,2.74,2.74,52.16,52.16,1,1,50,50,108,118,53.68,53.68,48.01,48.01,67.4,67.5,18.75,18.75,929.34,960.28,54.5,54.5,72,72,8.46,9.08,106.4,103.45,0.74,0.74,94,94,247.4,247.4,0,0,64,64,72.59,72.35,516.3,533.49,367.61,423.58,0.47,0.47,84.01,84.35,12.54,12.54,18.75,18.75,595.15,677.46,3.23,2.74,36.25,36.25,57.82,57.86,-32.4,-32.4,70.36,70.36,98.83,98.83,58647.77,56758.69,16631.46,16095.75,165550,160218,929.34,960.28,13.95,13.95,-5.48,-5.48,2200000000,2500000000,53662.71,51593.65,3.29,3.29,23,22.27
Nikolia,63.11,63.11,97.88,97.88,77.05,77.05,1.49,1.49,19.7,19.7,38.75,38.75,12391.01,12658.3,45.67,45.67,157.75,157.75,-21.4,-21.4,-12.26,-12.26,-13.18,-13.18,-12.92,-12.92,-17.59,-17.37,-13.83,-13.83,-17.83,-17.83,-24,-25.51,-14.7,-14.7,-24.04,-24.04,-23.83,-23.83,-16.97,-16.97,-16.06,-16.06,-23.43,-23.43,4057.28,4049.88,-9.75,-9.75,0,0,27.71,27.77,4549.82,4541.53,14714.32,14687.49,6098.7,6087.58,7066.75,7053.86,1698.53,1698.53,67.08,67.08,15.09,15.09,39.59,39.59,68.14,68.14,1.05,1.05,56.34,56.34,12.67,12.67,54.76,54.76,440,450,75.06,75.06,118.01,118.01,91.9,91.9,14.37,14.37,7260.36,7247.12,98.44,98.44,38.25,38.25,90.52,90.55,-140.68,-141.68,4.27,4.27,93.05,93.05,478.73,478.73,8,8,105,105,46.56,46.41,2323.31,2319.08,1361.92,1367.06,0.19,0.19,47.54,47.79,7.61,7.62,10.52,10.52,2758.46,2808.4,0.67,0.66,40.63,40.63,89.76,89.76,-126.09,-126.09,68.58,68.58,104.81,104.81,79407,79552.08,64295.97,64413.44,95847,96022,10842.13,10822.36,2.1,2.1,1742.49,1739.31,972200000000,974600000000,7543.67,7477.9,13.76,13.76,134.78,134.73
The duck defender,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.81,32.81,42,42,303.74,303.74,50,50,112.5,112.5,3644.84,3644.84,2047.18,2047.18,1214.95,1214.95,2834.87,2834.87,2024.91,2024.91,471.8,471.8,2834.87,2834.87,-2.98,-2.98,0,0,-3.16,-3.16,3644.84,3644.84,4049.82,4049.82,4049.82,4049.82,3644.84,3644.84,0,0,1295.94,1295.94,7694.65,7694.65,9.33,9.33,911.21,911.21,911.21,911.21,1214.95,1214.95,303.74,303.74,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.63,22.63,20.43,20.43,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.42,69.42,0.56,0.56,1214.95,1214.95,65.52,65.52,50,50,18.15,18.15,85.24,85.24,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.14,68.14,809.96,809.96,515.77,515.77,0.33,0.33,126.07,126.07,11.46,11.46,17.16,17.16,504.26,504.26,2.31,2.31,54.44,54.44,52.68,52.68,-48.99,-48.99,62.45,62.45,100.2,100.2,44390.05,44390.05,22305.45,22305.45,80480,80480,809.96,809.96,10.54,10.54,101.25,101.25,6600000000,7300000000,36355.45,36355.45,7.09,7.09,12.41,12.41
Czechmate,71,71,64.56,64.56,70.67,70.67,1.97,1.97,29.06,29.02,44.28,44.28,1247.36,1598.85,34.5,34.5,148.5,148.5,-11.14,-11.14,5803.1,6043.64,4835.92,5036.36,6371.13,6635.21,6601.41,7114.86,-9.47,-9.47,5757.04,5995.67,4605.63,-1.73,460.56,479.65,614.08,639.54,-3.74,-3.74,-2.28,-2.28,2533.1,2638.1,-9.17,-9.17,-7.35,-7.35,3880.07,4040.9,10592.96,11032.04,9,9.17,863.56,899.35,1055.46,1099.21,0,0,767.61,799.42,8.94,8.94,50.71,50.71,15.51,15.51,49.73,49.73,30.62,30.62,3.46,3.46,51.62,51.62,2.52,2.52,51.48,51.48,161,171,59.33,59.33,73.48,73.48,74.42,74.5,13.42,13.42,2110.92,2198.41,31.62,31.62,41.83,41.83,13.14,15.4,89.33,86.05,0.86,0.86,93.77,93.77,442.13,442.13,-8,-8,64,64,65.77,65.2,95.95,99.93,901.52,987.44,0.77,0.77,213.09,213.62,12.37,12.43,26.89,26.89,932.18,998.32,1.63,1.55,41.58,41.58,56.33,56.36,-52.44,-52.44,95.13,95.13,104.81,104.81,54069.97,52054.24,37705.51,36299.85,74353,71581,1439.26,1498.92,5.76,5.76,-13.78,-13.78,3748600000000,4148100000000,46986.8,44037.89,13.23,13.23,19.11,18.22
Caffeinneburg,59.11,59.11,78.19,78.19,31.81,31.81,1.3,1.3,20.38,20.38,40.78,40.78,10285.42,10591.79,48.67,48.67,193,193,-31.14,-31.14,-22.27,-22.27,-20.74,-20.74,-22.32,-22.32,-21.75,-21.57,-17.78,-17.78,-27.5,-27.5,-27.66,-28.98,-27,-27,-28.98,-28.98,-23.02,-23.02,-20.52,-20.52,-23.45,-23.45,-34.12,-34.12,-23.77,-23.77,-35.15,-35.15,0,0,22.02,22.09,1243.29,1239.47,11302.66,11267.86,5877.38,5859.29,-9.49,-9.49,3.19,3.19,76.68,76.68,0.82,0.82,21.1,21.1,72.79,72.79,0.99,0.99,61.07,61.07,11.08,11.08,32.53,32.53,579,589,87.49,87.49,109.03,109.03,91.44,91.44,15.67,15.67,20570.84,20507.51,5.5,5.5,26.29,26.29,27.92,28.03,47.76,47.43,6.04,6.04,92.84,92.84,995.05,995.05,4,4,109,109,53.27,53.03,-18.44,-18.44,1539.38,1543.72,7.9,7.9,103.6,103.97,5.64,5.65,90.7,90.7,3844.17,3890.8,0.53,0.52,39.33,39.33,74.64,74.64,-30.67,-30.67,-178.7,-178.7,78.21,78.21,54817.9,54987.18,47649.1,47796.25,62143,62335,5538.3,5521.25,1.83,1.83,-16.12,-16.12,953900000000,957200000000,39523.71,39590.77,16.78,16.78,142.18,142.14
The Zohan,57.33,57.33,67.11,67.11,3,3,1.87,1.87,27.28,27.24,38.75,38.75,2989.04,3347.1,50,50,112.5,112.5,-6.48,-6.48,1076.06,1071.07,4383.93,4363.62,5081.37,5057.84,4782.47,4819.82,-8.05,-8.05,1165.73,1160.33,-10.32,-13.47,-9.17,-9.17,-7.21,-7.21,-11.05,-11.05,-7.87,-7.87,-6.48,-6.48,-15.56,-15.56,1165.73,1160.33,1064.31,1059.38,5549.66,5523.95,12.81,12.92,0,0,2989.04,2975.2,2864.5,2851.23,2490.87,2479.33,130.47,130.47,53.56,53.56,8.23,8.23,17.12,17.12,20.48,20.48,22.88,22.88,52.16,52.16,3.3,3.3,50,50,160,170,61.6,61.6,78.56,78.56,77.85,77.94,19.7,19.7,2117.24,2107.43,76.76,76.76,39.67,39.67,48.78,49.36,46.45,45.48,27.02,27.02,91.28,91.28,1585.65,1585.65,0,0,64,64,58.4,57.45,1245.43,1239.67,1011.48,1029.31,0.27,0.27,126.55,126.96,9.98,9.98,17.11,17.11,1006.94,1071.37,1.52,1.46,35.3,35.3,59.59,59.62,-48.99,-48.99,82.46,82.46,98.34,98.34,44026.82,44254.31,31614.62,31777.97,59026,59331,2739.96,2727.27,3.21,3.21,-5.48,-5.48,3500000000000,3572700000000,22541.73,22392.68,5.88,5.88,14.1,14.11
Detags,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.82,32.82,42,42,317.13,317.13,50,50,112.5,112.5,5074.14,5074.14,0,0,-7.07,-7.07,-3.16,-3.16,4651.3,4651.3,4190.4,4190.4,1268.54,1268.54,820.32,820.32,-3.16,-3.16,4228.45,4228.45,-4.47,-4.47,1268.54,1268.54,-4.47,-4.47,1268.54,1268.54,5496.99,5496.99,1353.11,1353.11,6342.68,6342.68,9.33,9.33,951.4,951.4,951.4,951.4,1268.54,1268.54,317.13,317.13,119.98,119.98,27.72,27.72,12,12,49.93,49.93,25.09,25.09,17.1,17.1,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.41,69.41,0.56,0.56,1268.54,1268.54,63.53,63.53,50,50,19.94,19.94,83.43,83.43,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.03,68.03,845.69,845.69,508.66,508.66,0.33,0.33,126.07,126.07,11.19,11.19,17.16,17.16,497.66,497.66,2.33,2.33,54.44,54.44,52.68,52.68,-48.99,-48.99,-10,-10,100.2,100.2,42521.33,42521.33,21366.44,21366.44,77092,77092,845.69,845.69,10.54,10.54,105.71,105.71,6500000000,7200000000,34059.59,34059.59,7.09,7.09,12.44,12.44
Mount Seraph,79,79,23.25,23.25,70,70,1.74,1.74,31.6,31.45,45.83,45.83,411.52,646.34,22.5,22.5,175.5,175.5,-11.58,-11.58,197.53,206.83,570.64,597.51,-8.12,-8.12,998.62,1045.64,1141.28,1195.02,691.35,723.9,2606.28,-4.24,-8.12,-8.12,-8.6,-8.6,2085.02,2183.2,-7.56,-7.56,-8.6,-8.6,-3.74,-3.74,1673.51,1752.31,2516.37,2634.86,1261.99,1321.41,10.54,10.68,1371.73,1436.32,823.04,861.79,0,0,-3.16,-3.16,2058.6,2058.6,57.38,57.38,18.02,18.02,40.85,40.85,33.14,33.14,2.61,2.61,51.62,51.62,1,1,53.38,53.38,128,138,63.09,63.09,86.7,86.7,70.76,70.95,22.58,22.58,617.28,646.34,54.82,54.82,25.25,25.25,29.02,32.26,67.82,64.92,1.06,1.06,93.67,93.67,481.65,481.65,-4,-4,67,67,53.51,53.07,205.76,215.45,1027.72,1041.82,0.65,0.65,271.82,272.43,9.62,9.62,9.2,9.2,728.77,801.82,1.46,1.41,32.42,32.42,48.16,48.22,59.08,59.08,-49.5,-49.5,103,103,27742.42,26535.16,20668.79,19769.35,36021,34453,891.62,933.61,2.89,2.89,0,0,79500000000,88500000000,19697.12,17964.3,11.68,11.68,13.77,13.31
Polopop,66.5,66.5,21.67,21.67,65.33,65.33,1.59,1.59,31.85,31.72,44.28,44.28,836.46,1051.72,41.25,41.25,132.75,132.75,-6.78,-6.78,2810.5,2827.03,947.99,953.56,1784.45,1794.94,-8.94,-8.6,3747.34,3769.38,-8.49,-8.49,487.93,-8.03,-3,-3,-9.27,-9.27,390.35,392.64,273.24,274.85,-10.3,-10.3,-2.45,-2.45,-2.45,-2.45,-5.06,-5.06,947.99,953.56,12.92,13.04,906.16,911.49,1184.98,1191.95,1324.39,1332.18,487.93,490.8,649.16,649.16,62.95,62.95,15.51,15.51,35.78,35.78,26.51,26.51,14.7,14.7,51,51,1,1,51.48,51.48,119,129,63.27,63.27,100.37,100.37,70.47,70.62,15.29,15.29,1324.39,1332.18,73.93,73.93,21.67,21.67,49.63,50.98,43.25,41.9,1.81,1.81,93.45,93.45,717.05,717.05,-4,-4,64,64,51.83,51.57,836.46,841.38,818.98,902.1,0.36,0.36,214.87,215.41,9.62,9.63,15.13,15.13,684.49,759.89,1.71,1.63,39.71,39.71,47.21,47.26,-45.83,-45.83,61.64,61.64,104.81,104.81,25267.76,25135.93,19778.41,19675.22,31420,31256,836.46,841.38,2.87,2.87,487.93,490.8,12300000000,14200000000,12734.95,12316.6,13.53,13.53,12.44,12.31
Pukuna,26.25,26.25,16.67,16.67,73.33,73.33,1.41,1.41,31.3,31.19,45.83,45.83,609.72,729.23,73.75,73.75,60.75,60.75,195.11,194.46,2380.33,2372.42,1268.21,1263.99,715.4,713.02,2699.01,2787.27,-2.68,-2.68,4227.37,4213.31,-5.34,-10.17,-7.55,-7.55,682.88,680.61,3609.52,3597.52,22.76,22.69,2471.39,2463.17,520.29,518.56,894.25,891.28,-5.66,-5.66,5690.69,5671.77,15.84,15.94,1219.43,1215.38,812.96,810.25,731.66,729.23,569.07,567.18,1225.08,1225.08,70.68,70.68,18.02,18.02,34.99,34.99,24.95,24.95,17.31,17.31,51.62,51.62,1,1,53.38,53.38,122,132,69.02,69.02,104.28,104.28,71.14,71.28,25.99,25.99,1382.02,1377.43,62.26,62.26,-83.33,-83.33,43.39,43.79,31.98,31.1,0.77,0.77,93.87,93.87,959.62,959.62,-8,-8,67,67,76.63,76.53,609.72,607.69,1031.1,1044.68,0.24,0.24,154.53,154.99,9.86,9.87,12.49,12.49,667.63,744.06,1.45,1.4,29.01,29.01,47.02,47.06,25.5,25.5,57.01,57.01,109.7,109.7,32833.98,32943.56,27334.42,27425.65,38672,38801,1016.19,1012.82,2.35,2.35,-6.32,-6.32,1000000000,1200000000,18584.03,18514.28,15.27,15.27,10.24,10.2
Biopop,49,49,29.33,29.33,66,66,1.9,1.9,31.16,31.08,43.68,43.68,803.62,975.63,56.25,56.25,99,99,-11.58,-11.58,-5.22,-5.22,3053.75,2965.93,-7.87,-7.87,-1.55,-1.55,14828.37,16197.08,-6.16,-6.16,-6.93,-11.09,-11.66,-11.66,-2,-2,1232.21,1196.78,-7.94,-7.94,1500.09,1456.95,-7.35,-7.35,-10.39,-10.39,-8.58,-8.58,3053.75,2965.93,13.38,13.49,1406.33,1365.89,1071.49,1040.68,1205.43,1170.76,468.78,455.3,649.16,649.16,52.64,52.64,15.09,15.09,41.01,41.01,22.52,22.52,20.57,20.57,52.16,52.16,1,1,51.48,51.48,121,131,63.89,63.89,99.19,99.19,71.31,71.43,12.33,12.33,1272.4,1235.8,91.16,91.16,29,29,40.8,39.71,47.91,48.29,1.65,1.65,93.49,93.49,777.06,777.06,-4,-4,68,68,52.99,52.81,803.62,780.51,932.72,1007.9,0.29,0.29,168.27,168.74,9.29,9.22,15.13,15.13,705.25,779.48,1.6,1.53,42.67,42.67,49.13,49.17,90.28,90.28,-49.5,-49.5,98.83,98.83,34101.81,35111.37,24261.49,24979.73,46089,47454,1138.46,1105.72,2.78,2.78,535.75,520.34,3000000000,3600000000,20188.27,21172.15,13.18,13.18,18.52,19.75
WAtheregionofducks,75.6,75.6,74.78,74.78,82,82,3.37,3.37,33.37,33.19,37.37,37.37,1906.73,2324.31,27.6,27.6,164.25,164.25,-10.68,-10.68,4646.54,4602.14,938.7,929.72,5045.49,4997.27,9621.63,9878.32,-5.8,-5.8,5280.16,5229.7,-6.36,-10.75,-4.9,-4.9,-8,-8,-2,-2,-2,-2,352.01,348.65,-9.17,-9.17,-2,-2,-3.41,-3.41,6218.86,6159.43,5.48,5.74,-8.94,-8.94,586.68,581.08,0,0,733.36,726.35,7.84,7.84,29.66,29.66,6.84,6.84,80.43,80.43,31.76,31.76,2.98,2.98,50,50,1,1,50,50,156,166,49.62,49.62,33.78,33.78,68.86,69.03,23.05,23.05,440.01,435.81,32.7,32.7,63.17,63.17,9.15,9.44,99.44,98.56,0.71,0.71,94.13,94.13,184.33,184.33,0,0,64,64,70.93,70.75,146.67,145.27,574.78,644.88,1.3,1.3,144.67,145.11,13.6,13.65,33.18,33.18,937.13,1003.14,2.13,1.97,31.95,31.95,56.24,56.3,-59.58,-59.58,65.95,65.95,92.89,92.89,40422.59,40820.72,21082.76,21290.41,71072,71772,146.67,145.27,16.39,16.39,-10.49,-10.49,182600000000,190600000000,36744.13,36983.57,3.84,3.84,20.48,20.4
Lamoris,72.44,72.44,63.56,63.56,60,60,1.34,1.34,22.39,22.38,42,42,4418.49,4784.83,32.33,32.33,153,153,-8.12,-8.12,-4.56,-4.56,-6.32,-6.32,-3.1,-3.1,-6.65,-6.61,-10.32,-10.32,-4,-4,-12.12,-14.9,-9.17,-9.17,-8.72,-8.72,-11.66,-11.66,-7.48,-7.48,-6.78,-6.78,-16.91,-16.91,7537.42,7500.55,296.92,295.47,0,0,15.59,15.68,3508.8,3491.63,10266.49,10216.26,1429.51,1422.52,2079.29,2069.12,158.85,158.85,74.72,74.72,12,12,29.17,29.17,37.3,37.3,2.03,2.03,52.16,52.16,6.28,6.28,50,50,205,215,64.86,64.86,100.15,100.15,90.35,90.35,14.21,14.21,909.69,905.24,82.12,82.12,28.67,28.67,71.79,71.95,10.13,9.13,1.38,1.38,93.56,93.56,623.99,623.99,0,0,62,62,51.23,51.01,389.87,387.96,1082.68,1092.16,0.3,0.3,121.75,122.15,9.31,9.31,16.98,16.98,1223.63,1284.36,1.25,1.22,40.79,40.79,63.24,63.24,-61.81,-61.81,42.66,42.66,101.45,101.45,39413.55,39608.69,33792.38,33959.69,45228,45451,3638.76,3620.95,2.66,2.66,909.69,905.24,7237900000000,7290200000000,11114.62,11130.04,2.47,2.47,16.36,16.38
Generators,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.75,32.75,42,42,281.59,281.59,50,50,112.5,112.5,1126.38,1126.38,3944.19,3944.19,4505.5,4505.5,3003.67,3003.67,3754.59,3754.59,1201.47,1201.47,4505.5,4505.5,-2.74,-2.74,1501.83,1501.83,-8.37,-8.37,-5.48,-5.48,4505.5,4505.5,-7.75,-7.75,3754.59,3754.59,-8.37,-8.37,0,0,10137.38,10137.38,9.33,9.33,844.78,844.78,844.78,844.78,1126.38,1126.38,281.59,281.59,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.56,22.56,20.52,20.52,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.48,69.48,0.56,0.56,1126.38,1126.38,67.28,67.28,50,50,15.1,15.1,88.82,88.82,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.36,68.36,750.92,750.92,613.88,613.88,0.34,0.34,126.07,126.07,11.05,11.05,17.16,17.16,528.04,528.04,2.03,2.03,54.44,54.44,52.7,52.7,40,40,66.33,66.33,100.2,100.2,47869.1,47869.1,24053.63,24053.63,86787,86787,750.92,750.92,10.54,10.54,93.86,93.86,14600000000,16200000000,40640.86,40640.86,7.09,7.09,12.9,12.9
Caribeea,56.67,56.67,48.33,48.33,73.33,73.33,2.9,2.9,30.43,30.34,43.68,43.68,850.23,1099.77,50.5,50.5,112.5,112.5,-8.49,-8.49,2367.04,2355.2,4693.27,4669.8,1632.44,1624.28,4761.29,4940.51,2611.91,2598.84,816.22,812.14,-6.24,-10.68,476.13,473.75,-11.92,-11.92,612.17,609.1,1530.42,1522.76,3332.9,3316.23,2652.72,2639.45,4013.09,3993.02,-5.38,-5.38,5509.5,5481.94,10.95,11.09,1360.37,1353.56,1105.3,1099.77,1020.28,1015.17,340.09,338.39,1126.24,1126.24,34.45,34.45,14.16,14.16,54.32,54.32,29.52,29.52,5.72,5.72,51,51,1,1,50.5,50.5,127,137,61.39,61.39,92.7,92.7,72.3,72.42,9.32,9.32,1275.35,1268.97,75.15,75.15,43.25,43.25,23.09,23.6,75.66,74.78,0.77,0.77,93.87,93.87,518.48,518.48,-4,-4,64,64,65.07,64.67,595.16,592.18,879.96,965.47,0.34,0.34,185.98,186.48,10.8,10.85,12.93,12.93,748.95,821.08,1.65,1.57,45.68,45.68,52.7,52.75,62.45,62.45,54.77,54.77,103.37,103.37,45429.53,45659.12,25709.5,25839.43,74628,75005,1020.28,1015.17,3.27,3.27,85.02,84.6,19800000000,21800000000,34935.31,34883.57,13.41,13.41,14.17,14.12
Wabacha,58.67,58.67,96.67,96.67,64.48,64.48,1.3,1.3,19.48,19.48,50.37,50.37,11851.6,12154.52,49,49,20.75,20.75,-23.32,-23.32,-15.85,-15.85,-13.59,-13.59,-11.06,-11.06,-19.55,-19.35,-13.33,-13.33,-19.44,-19.44,-23.46,-25.01,-16.25,-16.25,-20.1,-20.1,-19.85,-19.85,-17.89,-17.89,-13.93,-13.93,-24.45,-24.45,-12.98,-12.98,-30.75,-30.75,0,0,24.9,24.96,1772.2,1767.93,15728.29,15690.38,8196.43,8176.68,4873.56,4861.81,543.93,543.93,76.81,76.81,19.85,19.85,22.12,22.12,59.65,59.65,1.17,1.17,42.83,42.83,14.65,14.65,50.99,50.99,352,362,81.9,81.9,127.41,127.41,92.06,92.06,11.02,11.02,8085.67,8066.18,108.39,108.39,26.12,26.12,67.13,67.14,-46.84,-47.17,0.53,0.53,95.15,95.15,757.99,757.99,1,1,112,112,55.55,55.19,1772.2,1767.93,1366.26,1371.37,0.18,0.18,94.51,94.87,5.13,5.13,15.62,15.62,2269.96,2322.06,0.67,0.66,43.98,43.98,84.88,84.88,-97.73,-97.73,48.09,48.09,106.84,106.84,68672.82,68838.77,59747.06,59891.44,77786,77974,12183.89,12154.52,1.93,1.93,110.76,110.5,365500000000,366500000000,22593.36,22647.95,21.12,21.12,133.91,133.87
The Neko Haven,73.17,73.17,38.67,38.67,66.67,66.67,2.3,2.3,32.4,32.27,41.43,41.43,913.12,1178.45,31.25,31.25,155.25,155.25,-12,-12,5084.25,5047.4,-4.24,-4.24,-6,-6,1972.34,2175.6,-2.37,-2.37,284.89,282.83,-5.05,-10.02,-10.77,-10.77,-8,-8,3506.38,3480.96,-7.56,-7.56,219.15,217.56,584.4,580.16,4054.25,4024.87,-5.11,-5.11,284.89,282.83,12.08,12.21,547.87,543.9,1004.43,997.15,1187.05,1178.45,821.81,815.85,1203.71,1203.71,43.46,43.46,15.51,15.51,46.51,46.51,31.31,31.31,3.14,3.14,51.62,51.62,1,1,53.38,53.38,126,136,61.36,61.36,88.07,88.07,69.85,69.99,14.52,14.52,1460.99,1450.4,51.85,51.85,36,36,41.29,41.74,55.39,54.51,1.51,1.51,93.52,93.52,503.58,503.58,-4,-4,67,67,57.43,56.76,913.12,906.5,886.22,971.89,0.52,0.52,285.82,286.44,9.96,9.97,12.58,12.58,726.97,800.11,1.64,1.57,40.48,40.48,50.28,50.33,14.14,14.14,-33.17,-33.17,104.1,104.1,33639.31,33885.02,21589.41,21747.1,49679,50042,913.12,906.5,3.28,3.28,547.87,543.9,27100000000,28200000000,19746.27,19754.97,12.6,12.6,15.77,15.71
Percanaypso,61.33,61.33,35,35,57.33,57.33,2.15,2.15,31.82,31.7,42,42,959.71,1217.14,47,47,119.25,119.25,558.38,556.4,4439.09,4423.42,3350.25,3338.43,1256.34,1251.91,-7.07,-6.63,1451.78,1446.65,-8,-8,-4.24,-9.64,3699.24,3686.18,209.39,208.65,2652.28,2642.92,907.36,904.16,-4.9,-4.9,-8.6,-8.6,-4.9,-4.9,-1.06,-1.06,3908.63,3894.83,10.05,10.2,785.22,782.44,959.71,956.32,1046.95,1043.26,523.48,521.63,119.98,119.98,46.48,46.48,12,12,42.17,42.17,22.85,22.85,20.17,20.17,50,50,1,1,50,50,126,136,58.55,58.55,70.89,70.89,70.51,70.65,7.13,7.13,1046.95,1043.26,86.72,86.72,33.25,33.25,26.66,27.38,72.72,71.72,3.5,3.5,93.16,93.16,727.38,727.38,0,0,64,64,58.49,57.49,697.97,695.51,792.21,874.1,0.31,0.31,138.82,139.25,9.88,9.88,17.16,17.16,733.65,806.47,1.74,1.65,47.87,47.87,49.49,49.54,50.99,50.99,46.9,46.9,100.2,100.2,33436.22,33579.03,22249.23,22344.26,47873,48078,697.97,695.51,7.58,7.58,87.25,86.94,536700000000,556800000000,24508.75,24378.38,6.95,6.95,13.37,13.32
