Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Linbukt,73.17,73.17,0.5,0.5,72.67,72.67,1.01,1.01,43.86,41.99,45.83,45.83,218.56,255.42,31.25,31.25,155.25,155.25,-10.39,-10.39,-6.81,-6.81,285.27,287.92,184.05,185.76,165.64,195.05,1748.07,1575.23,-10.49,-10.49,126.53,127.71,147.24,148.61,-2.83,-2.83,-10.86,-10.86,-8.19,-8.19,55.21,55.73,-10.39,-10.39,128.83,130.03,-13.62,-13.62,285.27,287.92,18.17,18.25,540.64,545.66,356.59,359.91,345.09,348.3,218.56,220.59,9.5,9.5,98.59,98.59,16.66,16.66,19.58,19.58,36.23,36.23,2.14,2.14,53.09,53.09,1,1,51.48,51.48,101,111,70.82,70.82,108.25,108.25,64.76,64.97,29.39,29.39,299.08,301.86,106.31,106.31,-99.5,-99.5,68.94,69.47,-13.29,-14.99,0.79,0.79,93.84,93.84,718.52,718.52,0,0,64,64,74.65,74.55,276.07,278.64,922.5,1004.36,0.26,0.26,269.96,270.56,9.38,9.43,24.32,24.32,600.38,682.16,1.61,1.54,25.61,25.61,42.52,42.59,-31.62,-31.62,64.03,64.03,107.5,107.5,6830.06,6767.15,6779.09,6716.65,6876,6813,437.11,441.17,2.26,2.26,241.56,243.81,4900000000,4900000000,2124.15,2063.98,4.83,4.83,7.78,7.91
Metamorkid,73.33,73.33,39,39,84,84,2.34,2.34,32.54,32.36,43.68,43.68,0,212.46,31,31,155.25,155.25,883.35,849.84,3682.11,4193.97,2650.06,2549.53,1766.71,1699.68,2061.16,2152.93,2507.25,0,765.57,736.53,1180.75,1770.5,3238.96,3116.09,2650.06,2549.53,3533.41,3399.37,-7.07,-7.07,3533.41,3399.37,-8.37,-8.37,1766.71,1699.68,3496.38,3363.74,4298.99,4135.9,7.94,8.12,1030.58,991.48,662.51,637.38,294.45,283.28,0,0,105.17,105.17,42.68,42.68,13.62,13.62,55.45,55.45,34.07,34.07,2.43,2.43,50,50,1,1,50,50,100,110,58.26,58.26,74.98,74.98,69.7,69.9,22.78,22.78,662.51,637.38,66.33,66.33,36.25,36.25,9.26,9.06,98.18,99.38,0.72,0.72,94.1,94.1,332.72,332.72,0,0,64,64,65.93,65.78,368.06,354.1,456.51,624.77,0.41,0.41,209.78,210.31,10.15,9.96,17.24,17.24,454.08,582.8,2.55,2.01,32.22,32.22,50.1,50.16,31.62,31.62,59.16,59.16,99.3,99.3,43076.49,44766.64,27378.22,28452.43,64147,66664,736.13,708.2,8.13,8.13,-3.16,-3.16,61500000000,66300000000,39070.37,40692.88,5.68,5.68,11.31,11.63
Emidora,67.6,67.6,1.5,1.5,53.33,53.33,1.03,1.03,35.68,35.44,45.34,45.34,227.76,282.92,39.6,39.6,137.25,137.25,-9.59,-9.59,487.75,492.28,-9.59,-9.59,406.46,410.23,-9.59,-9.27,2522.33,2326.5,-7.87,-7.87,420.47,424.38,-8.31,-8.31,-10.1,-10.1,-6.48,-6.48,-11.45,-11.45,-1.41,-1.41,-12.33,-12.33,-10.58,-10.58,-9.96,-9.96,0,0,16.82,16.91,613.19,618.88,543.11,548.15,437.99,442.06,280.31,282.92,1301.51,1301.51,96.72,96.72,16.29,16.29,17.27,17.27,27.67,27.67,12.18,12.18,51.62,51.62,2.52,2.52,51.48,51.48,105,115,69.65,69.65,102.95,102.95,66.94,67.12,21.24,21.24,455.51,459.74,76.15,76.15,-98.5,-98.5,67.26,67.8,0.96,-0.66,4.04,4.04,93.08,93.08,990.65,990.65,-4,-4,64,64,75.04,74.93,315.35,318.28,906.11,992.01,0.3,0.3,250.48,251.06,9.12,9.16,12.15,12.15,579.9,663.91,1.62,1.55,33.76,33.76,42.72,42.78,-94.34,-94.34,65.57,65.57,108.14,108.14,8991.28,8908.57,8834.71,8753.44,9135,9051,490.55,495.11,2.32,2.32,262.79,265.23,4500000000,4800000000,2940.15,2868.56,13.72,13.72,10.3,10.66
Zoraxy Ghost,50.67,50.67,47,47,44,44,2.81,2.81,32.85,32.71,42,42,342.26,665.18,55,55,101.25,101.25,0,0,-7.19,-6.32,-5.48,-5.48,456.34,443.45,3285.66,3458.93,0,-6.32,-8.37,-8.37,-7.96,-6.71,-7.07,-7.07,4563.42,4434.53,5019.77,4877.98,-7.75,-7.75,5019.77,4877.98,2281.71,2217.27,-7.75,-7.75,-5.65,-5.65,0,0,9.06,9.22,912.68,886.91,912.68,886.91,1369.03,1330.36,342.26,332.59,119.98,119.98,35.57,35.57,12,12,38.66,38.66,18.47,18.47,24.86,24.86,50,50,1,1,50,50,100,110,57.95,57.95,63.38,63.38,69.38,69.52,8.14,8.14,1369.03,1330.36,80.75,80.75,42.25,42.25,26,25.7,77.91,77.62,5.63,5.63,92.89,92.89,809.53,809.53,0,0,64,64,66.32,66.05,912.68,886.91,492.93,579.62,0.29,0.29,107.56,107.94,10.79,10.94,17.16,17.16,484.65,595.31,2.39,2.11,46.86,46.86,51.11,51.16,-48.99,-48.99,30,30,99.76,99.76,33468.15,34434.13,19273.32,19829.6,54181,55745,912.68,886.91,8.68,8.68,0,0,100300000000,104800000000,24766.43,25584.56,7.3,7.3,9.22,9.69
Pigeonism,66.13,66.13,87.5,87.5,68.67,68.67,18.45,18.45,33.06,32.88,40.78,40.78,-6.32,-3.16,41.8,41.8,132.75,132.75,-4.69,-4.69,660.04,935.34,4491.95,4243.67,6233.73,5889.18,1008.4,1212.48,4550.62,1247.12,476.7,450.35,6211.73,7860.32,1741.78,1645.51,4950.31,4676.7,-3.46,-3.46,3575.23,3377.62,-5.66,-5.66,-6.48,-6.48,6142.05,5802.57,4216.93,3983.86,4968.65,4694.02,5.39,5.39,-9.49,-9.49,1031.32,974.31,229.18,216.51,572.95,541.28,7.84,7.84,5.42,5.42,10.55,10.55,69.07,69.07,30.1,30.1,4.31,4.31,50,50,2.52,2.52,50,50,100,110,49.63,49.63,28.73,28.73,69.16,69.34,17.46,17.46,1145.91,1082.57,37.97,37.97,80.5,80.5,5.7,5.22,119.82,122.96,0.98,0.98,93.7,93.7,267.48,267.48,-8,-8,64,64,74.86,74.86,114.59,108.26,320.06,478.43,1.44,1.44,95.61,95.96,12.11,11.3,33.18,33.18,442.13,577.74,4.01,2.45,37.54,37.54,60.45,60.51,-46.37,-46.37,83.96,83.96,101.45,101.45,59778.69,63274.89,11747.55,12434.62,216759,229436,114.59,108.26,16.39,16.39,-10.95,-10.95,56400000000,60800000000,56371.31,59984.6,13.1,13.1,30.61,31.91
Waitaha,36.53,36.53,34.89,34.89,65.11,65.11,1.72,1.72,34.23,34.32,46.76,46.76,-3.16,212.56,65.6,65.6,1208.75,1208.75,2764.3,2975.8,947.76,1020.27,789.8,850.23,-3.74,-3.74,2092.97,2253.1,4174.09,-3.46,1382.15,1487.9,1974.5,2125.57,473.88,510.14,3159.2,3400.91,789.8,850.23,3593.59,3868.54,789.8,850.23,-6.86,-6.86,-5.1,-5.1,788.52,848.85,4936.25,5313.93,5.29,5.48,-7.75,-7.75,0,0,1184.7,1275.34,98.73,106.28,57.06,57.06,58.16,58.16,8.23,8.23,39.15,39.15,16.91,16.91,26.24,26.24,45.31,45.31,2,2,43.9,43.9,99,109,61.32,61.32,89.64,89.64,68.08,68,14.78,14.78,592.35,637.67,62.89,62.89,-70.83,-70.83,9.28,10.28,95.37,92.59,8.09,8.09,92.64,92.64,876.63,876.63,2,2,64,64,77.64,77.54,-3.16,-3.16,557.42,626.46,0.47,0.47,54.86,55.13,9.87,9.99,17.55,17.55,558.11,645.01,2.17,2.01,40.22,40.22,46.29,46.26,41.83,41.83,-27.39,-27.39,100.2,100.2,29248.96,27205.92,21948.85,20415.72,37739,35103,493.63,531.39,3.3,3.3,-3.16,-3.16,9713500000000,9565100000000,26528.81,24403.71,15.54,15.54,10.18,9.83
Holy Symon Log Kaltoftic,19.25,19.25,21.75,21.75,1,1,1.59,1.59,31.37,31.26,39.43,39.43,463.53,670.25,80.75,80.75,45,45,794.62,804.3,635.7,643.44,953.54,965.16,-9.59,-9.59,-6.48,-6,9127.53,8407.59,-3.74,-3.74,-4.74,-4.74,-11.75,-11.75,-7.75,-7.75,0,0,741.64,750.68,-3.16,-3.16,-9.49,-9.49,-9.75,-9.75,-9.63,-9.63,1748.16,1769.45,13.56,13.67,198.65,201.07,1258.15,1273.47,1787.89,1809.67,529.75,536.2,1975.44,1975.44,62.89,62.89,13,13,13.51,13.51,1.34,1.34,35.67,35.67,51,51,2.52,2.52,52.44,52.44,102,112,65.7,65.7,85.23,85.23,71.05,71.19,36.59,36.59,1191.93,1206.45,98.94,98.94,21.75,21.75,51.4,53.21,38.48,36.86,30.34,30.34,91.09,91.09,5887.23,5887.23,-4,-4,67,67,52.68,52.37,794.62,804.3,660.31,735.37,0.23,0.23,104.35,104.73,9.29,9.33,9.49,9.49,542.34,631.84,1.94,1.82,18.41,18.41,47.73,47.78,74.83,74.83,-61.64,-61.64,103,103,26291.3,25981.49,20568.69,20326.31,32708,32323,794.62,804.3,2.58,2.58,264.87,268.1,1675300000000,1702200000000,12777.57,12159.34,14.46,14.46,14.69,15.25
Fidelis 47,64,64,57.33,57.33,57.33,57.33,3.61,3.61,32.82,32.82,42,42,363.25,363.25,45,45,123.75,123.75,3874.71,3874.71,0,0,484.34,484.34,0,0,-3.16,-3.16,2884.24,2884.24,-7.75,-7.75,-7.77,-7.77,1937.36,1937.36,5327.73,5327.73,-4.47,-4.47,2421.7,2421.7,484.34,484.34,5327.73,5327.73,484.34,484.34,-4.9,-4.9,4359.05,4359.05,9.33,9.33,1089.76,1089.76,1089.76,1089.76,1453.02,1453.02,363.25,363.25,119.98,119.98,27.72,27.72,12,12,49.93,49.93,23.2,23.2,19.73,19.73,50,50,1,1,50,50,100,100,56.57,56.57,56.33,56.33,69.4,69.4,2.22,2.22,1453.02,1453.02,72.06,72.06,50,50,26.02,26.02,78.66,78.66,3.24,3.24,93.2,93.2,570.34,570.34,0,0,64,64,67.72,67.72,968.68,968.68,481.34,481.34,0.35,0.35,145.93,145.93,11.08,11.08,17.16,17.16,498.93,498.93,2.44,2.44,52.78,52.78,52.68,52.68,10,10,20,20,100.2,100.2,37151.25,37151.25,18668.04,18668.04,67356,67356,968.68,968.68,10.75,10.75,121.08,121.08,1098300000000,1100000000000,27491.93,27491.93,6.87,6.87,12.45,12.45
The Navy of South Asians 23,62.67,62.67,18,18,76.67,76.67,1.45,1.45,32.44,32.31,43.68,43.68,283.25,432.01,46,46,121.5,121.5,944.15,960.02,2637.96,2995.26,1850.53,1881.64,793.09,806.42,-4.24,-3.46,4137.27,2764.86,2190.43,2227.25,1180.19,1200.03,2454.79,2496.05,1510.64,1536.03,1699.47,1728.04,0,0,1888.3,1920.04,0,0,1246.28,1267.23,105.74,107.52,4985.11,5068.91,12,12.12,944.15,960.02,708.11,720.02,708.11,720.02,519.28,528.01,34.9,34.9,68.84,68.84,14.16,14.16,38.21,38.21,29.66,29.66,5.35,5.35,52.16,52.16,1,1,50.5,50.5,103,113,63.22,63.22,103.14,103.14,69.81,69.95,20.58,20.58,708.11,720.02,80.93,80.93,18,18,26.23,27.75,65.51,63.34,0.73,0.73,94.04,94.04,643.34,643.34,0,0,68,68,52.16,51.84,519.28,528.01,678.54,754.61,0.28,0.28,189.67,190.18,9.73,9.81,17.77,17.77,548.84,637.2,1.91,1.79,34.42,34.42,46.1,46.14,46.9,46.9,51.96,51.96,92.89,92.89,30758.52,30290.56,25249.53,24865.39,36680,36122,755.32,768.02,2.87,2.87,236.04,240.01,3222700000000,3330300000000,22699.79,21869.79,5.27,5.27,11.81,11.94
Sun Cult,74.83,74.83,22.75,22.75,75.33,75.33,1.48,1.48,32.3,32.15,41.43,41.43,357.69,519.75,28.75,28.75,162,162,-7.35,-7.35,-7.04,-6.57,1812.28,1755.61,-6.63,-6.63,2909.19,2956.81,-4.55,-7.32,-3.46,-3.46,1546.16,1617.01,190.77,184.8,2289.2,2217.61,-3.74,-3.74,2980.73,2887.51,2289.2,2217.61,-6.63,-6.63,-1.67,-1.67,248,240.24,1812.28,1755.61,12.57,12.69,715.37,693,715.37,693,596.15,577.5,774.99,750.75,1207.99,1207.99,67.47,67.47,15.51,15.51,38.95,38.95,30.77,30.77,3.39,3.39,49.36,49.36,1,1,53.38,53.38,102,112,64.22,64.22,100.57,100.57,69.96,70.13,25.44,25.44,1073.06,1039.5,64.76,64.76,-81.25,-81.25,35.78,34.72,53.68,54.22,0.75,0.75,93.97,93.97,516.6,516.6,-8,-8,69,69,77.16,77.07,655.76,635.25,916.75,1019.07,0.46,0.46,239.87,240.44,9.81,9.79,12.56,12.56,525.04,618.13,1.61,1.5,29.56,29.56,47.17,47.22,73.82,73.82,-40.62,-40.62,105.5,105.5,30870.78,31848.09,25072.91,25866.67,37162,38338,655.76,635.25,2.74,2.74,655.76,635.25,2293900000000,2300100000000,19819.04,20796.8,13.84,13.84,10.1,10.55
Eindhoven NLD,64,64,48.44,48.44,57.33,57.33,2.91,2.91,32.51,32.51,42,42,560.68,560.68,45,45,123.75,123.75,0,0,448.55,448.55,2616.52,2616.52,2616.52,2616.52,4335.95,4335.95,4186.43,4186.43,1495.16,1495.16,-9.49,-9.49,1495.16,1495.16,-7.07,-7.07,3364.1,3364.1,-7.75,-7.75,2616.52,2616.52,4485.47,4485.47,747.58,747.58,1794.19,1794.19,4111.68,4111.68,9.64,9.64,841.02,841.02,841.02,841.02,1121.37,1121.37,560.68,560.68,119.98,119.98,34.4,34.4,12,12,46.46,46.46,24.16,24.16,18.45,18.45,50,50,1,1,50,50,110,110,57.34,57.34,62.2,62.2,69.73,69.73,4.45,4.45,1121.37,1121.37,69.35,69.35,43.33,43.33,20.12,20.12,81.52,81.52,3.24,3.24,93.2,93.2,623.99,623.99,0,0,64,64,66.44,66.44,747.58,747.58,552.56,552.56,0.34,0.34,146.38,146.38,11.25,11.25,17.16,17.16,610.88,610.88,2.19,2.19,50.55,50.55,51.45,51.45,-20,-20,62.45,62.45,100.2,100.2,41509.24,41509.24,23473.72,23473.72,68230,68230,747.58,747.58,9.65,9.65,93.45,93.45,955300000000,957800000000,33165.88,33165.88,6.87,6.87,11.09,11.09
Gensetalkaordia,51.33,51.33,16.25,16.25,65.33,65.33,1.29,1.29,29.75,29.67,47.2,47.2,442.3,563.3,54.5,54.5,103.5,103.5,2026.53,2027.88,812.54,888.41,543.63,543.99,1544.03,1545.05,2123.04,2221.02,1118.78,-4.2,1093.69,1094.41,723.76,724.24,273.42,273.6,1865.7,1866.94,1865.7,1866.94,67.55,67.6,739.85,740.34,-4.9,-4.9,1463.61,1464.58,681.94,682.4,3663.85,3666.28,17.06,17.15,1728.99,1730.14,1166.06,1166.84,844.39,844.95,723.76,724.24,1229.34,1229.34,77.54,77.54,18.96,18.96,26.4,26.4,29.01,29.01,7.31,7.31,49.36,49.36,2.52,2.52,53.38,53.38,104,114,71,71,104.14,104.14,73.31,73.43,17.05,17.05,924.81,925.42,99.73,99.73,-87.75,-87.75,51.38,52.05,16.39,15.18,1.51,1.51,93.52,93.52,930.92,930.92,-8,-8,69,69,76.51,76.41,643.34,643.77,1061.38,1077.39,0.26,0.26,213.32,213.86,9.62,9.67,12.47,12.47,525.52,618.5,1.33,1.27,37.95,37.95,48.06,48.1,-66.41,-66.41,78.1,78.1,110,110,33182.73,33160.72,29014.26,28995.01,37420,37395,1045.43,1046.13,2.26,2.26,844.39,844.95,5900000000,6100000000,16126.81,15883.99,14.93,14.93,10.85,10.74
Eulopii,74.93,74.93,40.67,40.67,25,25,2.42,2.42,34.5,34.33,37.37,37.37,206.84,526.75,28.6,28.6,162,162,-8.37,-8.37,-5.29,-4.9,827.35,842.8,4054.01,4129.73,-8.37,-8,4384.95,0,-5.29,-5.29,517.09,526.75,-3.16,-3.16,827.35,842.8,413.67,421.4,2068.37,2107,3309.4,3371.2,-7.07,-7.07,537.78,547.82,-3.35,-3.35,827.35,842.8,8.25,8.43,-4.47,-4.47,827.35,842.8,1241.02,1264.2,517.09,526.75,7.94,7.94,41.3,41.3,6.84,6.84,32.91,32.91,24.39,24.39,18.12,18.12,52.16,52.16,1,1,50,50,98,108,55.36,55.36,44,44,67.85,68,20.18,20.18,930.77,948.15,48.75,48.75,37.5,37.5,20.34,22.08,82.83,81.15,13.35,13.35,92.19,92.19,748.41,748.41,0,0,64,64,66.23,65.84,723.93,737.45,398.77,505.67,0.56,0.56,105.37,105.75,9.72,9.76,32.57,32.57,512.76,609.21,2.93,2.34,34.82,34.82,50.14,50.19,-68.19,-68.19,75.17,75.17,97.28,97.28,32080.48,31562.9,20030.35,19707.18,48501,47719,1137.61,1158.85,12.23,12.23,-7.07,-7.07,57700000000,67400000000,25568.14,24587.5,2.61,2.61,11.55,11.22
Arris,56.67,56.67,19.5,19.5,66.67,66.67,1.51,1.51,31.27,31.16,45.34,45.34,382.38,548.9,50.5,50.5,112.5,112.5,1223.61,1229.54,2228.06,2529.34,-7.35,-7.35,2403.52,2415.16,-4,-3.16,1177.94,-5.06,244.72,245.91,-7.22,-6.93,65.55,65.87,-8.6,-8.6,2534.62,2546.9,1595.06,1602.79,-7.35,-7.35,1573.21,1580.84,2163.17,2173.65,585.58,588.42,1468.33,1475.45,13.15,13.27,1584.14,1591.81,1037.88,1042.91,655.51,658.68,382.38,384.23,8.55,8.55,66.12,66.12,15.51,15.51,34.52,34.52,30.23,30.23,4.07,4.07,51,51,1,1,50.5,50.5,100,110,64.69,64.69,95.66,95.66,71.18,71.32,13.9,13.9,1092.51,1097.8,71.65,71.65,19.5,19.5,37.67,38.7,51.21,49.82,1.65,1.65,93.49,93.49,802.52,802.52,-4,-4,64,64,51.18,50.93,655.51,658.68,819.3,921.94,0.31,0.31,185.34,185.83,9.65,9.71,28.94,28.94,532.33,623.78,1.71,1.61,41.1,41.1,47.89,47.94,-96.95,-96.95,81.85,81.85,106.18,106.18,29435.24,29311.32,23650.7,23551.13,35771,35621,1201.76,1207.58,2.68,2.68,491.63,494.01,13500000000,15300000000,18338.15,17967.84,13.85,13.85,8.88,8.94
Nur ed Din,40.67,40.67,3.5,3.5,73.33,73.33,1.07,1.07,33.84,33.68,47.2,47.2,370.5,433.1,62.5,62.5,85.5,85.5,889.21,883.52,1207.75,1268.11,488.19,485.07,-5.29,-5.29,767.16,814.22,-4.38,-7.69,557.93,554.36,675.62,671.3,-3.46,-3.46,-6.93,-6.93,278.97,277.18,749.72,744.93,-5.29,-5.29,366.14,363.8,244.1,242.53,320.81,318.76,1935.33,1922.95,18.55,18.63,1067.92,1061.09,632.03,627.99,653.83,649.64,326.91,324.82,549.1,549.1,93.03,93.03,17.36,17.36,23.19,23.19,28.55,28.55,8.93,8.93,47.8,47.8,1,1,50.99,50.99,100,110,71.7,71.7,108.34,108.34,68.42,68.57,26.63,26.63,632.03,627.99,106.39,106.39,-96.5,-96.5,68.28,68.32,-14.49,-15.22,0.77,0.77,93.87,93.87,979.28,979.28,-4,-4,66,66,75.04,74.94,479.47,476.41,1005.86,1025.91,0.24,0.24,48.34,48.59,9.79,9.83,15.59,15.59,576.87,661.24,1.53,1.47,28.37,28.37,43.89,43.94,50.99,50.99,14.14,14.14,114.08,114.08,14408.99,14501.8,13871.34,13960.68,14910,15006,697.42,692.95,2.23,2.23,632.03,627.99,300000000,400000000,4567.65,4597.07,16.3,16.3,8.91,9.18
Cylarn,73.83,73.83,96.59,96.59,65.14,65.14,1.45,1.45,19.29,19.29,30.85,30.85,7881.59,8101.8,30.25,30.25,217.5,217.5,-20.4,-20.4,-14.31,-14.31,-12.3,-12.3,-13.77,-13.77,-21.99,-21.81,-10.12,-11.93,9121.22,9110.71,-19.29,-19.29,91.82,91.72,-21.59,-21.59,-19.13,-19.13,-13.67,-13.67,-10.77,-10.77,-19.7,-19.7,724.19,723.35,-5.01,-5.01,9121.22,9110.71,34.16,34.21,5662.5,5655.98,15686.66,15668.58,10636.32,10624.06,4591.22,4585.93,19.47,19.47,69.03,69.03,0.89,0.89,35.65,35.65,73.3,73.3,0.99,0.99,31.99,31.99,13.24,13.24,39.73,39.73,395,405,95.59,95.59,123.41,123.41,92.21,92.21,14.33,14.33,19512.68,19490.19,6.17,6.17,35.75,35.75,95.34,95.36,-297.1,-298.1,21.41,21.41,91.63,91.63,515,515,8,8,119,119,41.56,41.45,2295.61,2292.96,1455.28,1459.94,0.2,0.2,171.44,171.92,7.43,7.46,18.01,18.01,2688.08,2738.29,0.58,0.58,40.67,40.67,85.69,85.69,-135.09,-135.09,89.19,89.19,121.25,121.25,99412.73,99527.45,81731.11,81825.43,118393,118529,12549.33,12534.87,1.72,1.72,1759.97,1757.94,810000000000,811300000000,4672.4,4578.26,30.2,30.2,144.37,144.57
Blackbird,72.78,72.78,24.25,24.25,68.19,68.19,1.28,1.28,15.58,15.57,171.47,171.47,23292.76,23322.64,31.83,31.83,217.25,217.25,-75.68,-75.68,-54.83,-54.83,-59.93,-59.93,-41.77,-41.77,-71.57,-71.51,-34.74,-35.32,-77.45,-77.45,-73.58,-73.58,-63.41,-63.41,-62.19,-62.19,-75.02,-75.02,-66.07,-66.07,-60.23,-60.23,-77.38,-77.38,876.77,876.69,-90.64,-90.64,0,0,131.38,131.39,18274.88,18273.3,17052.3,17050.83,11152.03,11151.07,10482.27,10481.37,2739.69,2739.69,78.37,78.37,124.73,124.73,4.5,4.5,282.64,282.64,0.41,0.41,44.48,44.48,38.55,38.55,93.17,93.17,1551,1561,255.8,255.8,231.74,231.74,96.5,96.5,19.56,19.56,6548.76,6548.2,337.76,337.76,-75.75,-75.75,120.6,120.6,-5984.83,-5985.83,0.53,0.53,95.11,95.11,580.59,580.59,190,190,217,217,87.29,87.24,13235.73,13234.59,2802.76,2805.35,0.06,0.06,163.72,164.19,0.99,0.99,7.06,7.06,10435.25,10473.76,0.23,0.23,35.44,35.44,71.06,71.06,-568.46,-568.46,254.02,254.02,344.54,344.54,184369.72,184385.67,162126.11,162140.13,206865,206883,21528,21526.14,1.09,1.09,11694.22,11693.21,238700000000,238700000000,0,0,46.82,46.82,259.05,259.16
Minyos,70.06,70.06,26.86,26.86,73,73,1.31,1.31,18.32,18.32,98.34,98.34,11521.75,11591.88,35.92,35.92,1216.25,1216.25,-34.23,-34.23,-27.01,-27.01,-24.99,-24.99,-24.76,-24.76,-34.88,-34.77,-18.89,-19.92,-50.44,-50.44,-32.31,-32.31,-27.93,-27.93,-36.08,-36.08,-39.14,-39.14,-33.2,-33.2,-28.84,-28.84,-45.2,-45.2,2002.32,2001.43,-47.54,-47.54,0,0,57.27,57.3,9940.33,9935.9,9388.09,9383.9,4041.4,4039.59,3438.95,3437.42,1666.02,1666.02,76.2,76.2,60.5,60.5,5.8,5.8,144.17,144.17,0.62,0.62,31.28,31.28,23.17,23.17,66.48,66.48,542,552,119.06,119.06,150.06,150.06,93.04,93.05,19.27,19.27,2510.19,2509.07,206.01,206.01,-73.14,-73.14,100.56,100.56,-1118.54,-1119.54,0.42,0.42,96.03,96.03,535.94,535.94,54,54,202,202,83.26,83.19,5647.92,5645.4,1760.69,1764.43,0.1,0.1,241.89,242.46,3.83,3.85,10.65,10.65,4241.27,4287,0.42,0.42,35.73,35.73,70.35,70.35,-156.62,-156.62,83.48,83.48,167.8,167.8,84336.39,84374.04,73067.56,73100.18,95884,95927,13228.68,13222.77,1.51,1.51,3991.19,3989.41,293000000000,293200000000,0,0,11.1,11.1,196.66,196.81
WRAF HQ,70.5,70.5,12.25,12.25,66,66,1.29,1.29,30.36,30.35,44.28,44.28,284.82,401.18,35.25,35.25,146.25,146.25,-6,-6,948.08,1155.4,-7.48,-7.48,797.5,748.87,111.65,104.84,603.63,-4.73,531.67,499.25,2769.61,3420.91,161.4,151.56,-5.1,-5.1,-6.78,-6.78,664.59,624.06,-7.48,-7.48,-8.12,-8.12,2848.23,2674.54,-7.64,-7.64,531.67,499.25,14,14.11,1281.7,1203.54,1329.17,1248.12,854.47,802.36,617.12,579.48,171.06,171.06,77.54,77.54,15.51,15.51,27.74,27.74,33.71,33.71,2.5,2.5,48.6,48.6,3.3,3.3,51.48,51.48,99,109,66.5,66.5,102.88,102.88,72.41,72.41,20.77,20.77,1329.17,1248.12,52.41,52.41,-87.75,-87.75,50.28,46.7,34.51,36.41,1.38,1.38,93.56,93.56,738.53,738.53,-8,-8,64,64,76.75,76.67,617.12,579.48,768.45,955.87,0.37,0.37,205.72,206.25,9.53,9.47,16.93,16.93,462.3,586.21,1.77,1.58,34.23,34.23,46.87,46.87,-78.74,-78.74,58.31,58.31,107.82,107.82,21806.02,23192.51,19066.7,20279.02,24590,26154,1044.35,980.66,2.52,2.52,284.82,267.45,365300000000,358000000000,10837.59,12361.61,15.22,15.22,9.53,10.23
Desyerland,69.83,69.83,21.25,21.25,23,23,1.58,1.58,32.24,32.09,39.43,39.43,365.79,496.72,36.25,36.25,144,144,3218.98,3178.99,3013.58,3391.58,2048.44,2022.99,1207.12,1192.12,1024.22,1119.87,-2.53,-6.45,-4.1,-4.1,979.23,1264.37,3218.98,3178.99,3036.08,2998.36,3036.08,2998.36,804.74,794.75,658.43,650.25,658.43,650.25,3017.79,2980.3,1987.45,1962.76,5267.42,5201.98,13.34,13.45,457.24,451.56,640.14,632.19,914.48,903.12,548.69,541.87,955,955,63.26,63.26,12,12,24.64,24.64,24.95,24.95,17.31,17.31,46.97,46.97,1,1,51.96,51.96,101,111,62.23,62.23,83.51,83.51,70.02,70.19,23.79,23.79,960.21,948.28,76.73,76.73,-78.75,-78.75,26.55,26.47,62.78,62.69,14.5,14.5,92.11,92.11,1000,1000,0,0,67,67,77.34,77.25,594.41,587.03,585.28,660.08,0.31,0.31,88.87,89.21,10.95,11.28,13.7,13.7,489.08,597.09,2.1,1.94,31.21,31.21,47.14,47.2,40.62,40.62,62.85,62.85,100.2,100.2,38352.92,38833.07,30100.37,30477.19,47581,48177,594.41,587.03,3.05,3.05,228.62,225.78,5800000000,6500000000,28151.04,28542.3,9.76,9.76,10.32,11.03
