Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Feyris Kirara,66.67,69.33,0.67,0.67,68.67,68.67,1.02,1.02,39.77,39.77,45.83,45.83,228.06,228.06,41,37,132.75,141.75,251.95,251.95,41.7,41.7,-3.92,-3.92,-7.87,-7.87,356.21,356.21,2260.96,2260.97,-8.6,-8.6,-7.35,-7.35,-8.83,-8.83,-9.59,-9.59,-8.49,-8.49,54.73,54.73,-5.66,-5.66,-4.69,-4.69,-7.07,-7.07,66.03,66.03,251.95,251.95,19.36,19.36,510.42,510.42,336.66,336.66,390.96,390.96,217.2,217.2,846.72,846.72,98.43,98.43,17.36,17.36,18.84,18.84,31.49,32.18,3.07,2.85,51.62,51.62,1,1,52.44,52.44,111,111,73.54,73.46,109.18,109.18,65.23,65.23,24.08,25.42,380.1,380.1,93.7,90.06,-99.33,-99.33,70.63,70.63,-26.94,-26.94,1.16,1.16,93.63,93.63,862.71,824.44,-8,-8,68,68,74.89,74.89,260.64,260.64,1057.03,1054.86,0.27,0.28,248.05,251.14,9.2,9.2,14.21,14.21,677.12,677.12,1.35,1.36,30.92,29.58,42.48,42.48,20.74,20.74,-34.64,-34.64,107.5,107.5,7225.71,7225.75,7165.8,7165.84,7280,7280,412.68,412.68,2.16,2.16,249.78,249.78,2000000000,2100000000,2124.36,2124.37,14.55,14.45,10.69,10.69
Rubbish bin,54.67,54.67,50.67,50.67,72,72,3.04,3.04,29.38,29.38,44.28,44.28,592.61,592.61,52,52,108,108,677.27,677.27,0,0,5689.05,5689.05,203.18,203.18,5282.69,5282.69,5816.03,5816.03,1151.35,1151.35,2539.75,2539.75,-7.75,-7.75,-7.07,-7.07,-7.75,-7.75,-8.89,-8.89,2709.07,2709.07,-4.47,-4.47,-6.63,-6.63,-5.93,-5.93,7517.67,7517.67,13.38,13.38,2455.09,2455.09,1608.51,1608.51,1439.19,1439.19,592.61,592.61,164.9,164.9,32.94,32.94,15.51,15.51,54.2,54.2,26.46,26.46,14.81,14.81,51.62,51.62,1,1,51.48,51.48,105,105,64.02,64.02,100.83,100.83,73.89,73.89,8.59,8.59,1777.83,1777.83,84.87,84.87,45,45,36.49,36.49,54.64,54.64,0.82,0.82,93.8,93.8,531.68,531.68,-8,-8,68,68,61.63,61.63,1015.9,1015.9,1001.62,1001.62,0.31,0.31,218.55,218.55,9.86,9.86,16.96,16.96,579.67,579.67,1.54,1.54,46.41,46.41,53.94,53.94,84.85,84.85,34.64,34.64,103.37,103.37,47281.74,47281.74,26110.81,26110.81,79277,79277,1862.49,1862.49,2.76,2.76,761.93,761.93,11400000000,12000000000,30023.9,30023.9,13.62,13.62,16.78,16.78
Shark 1,87,87,70,70,41.33,41.33,6.46,6.46,35.09,35.09,42,42,115.34,115.34,13,13,195.75,195.75,-7.75,-7.75,-6.18,-6.18,2768.2,2768.2,4152.31,4152.31,1384.1,1384.1,2549.06,2549.06,4152.31,4152.31,6620.62,6620.62,3229.57,3229.57,-5.48,-5.48,1384.1,1384.1,-3.16,-3.16,5075.04,5075.04,5075.04,5075.04,922.73,922.73,-4.9,-4.9,6920.51,6920.51,7.94,7.94,807.39,807.39,807.39,807.39,1268.76,1268.76,115.34,115.34,109.99,109.99,15.47,15.47,12,12,49.52,49.52,27.84,27.84,11.68,11.68,50,50,1,1,50,50,100,100,51.86,51.86,30.38,30.38,67.38,67.38,21.54,21.54,1153.42,1153.42,34.15,34.15,64,64,11.14,11.14,96.97,96.97,7.12,7.12,92.73,92.73,334.23,334.23,0,0,64,64,71.04,71.04,692.05,692.05,256.37,256.37,1.87,1.87,307.46,307.46,13.28,13.28,17.21,17.21,511.39,511.39,26.77,26.77,33.46,33.46,54.88,54.88,-42.43,-42.43,69.28,69.28,99.3,99.3,47809.2,47809.2,17363.54,17363.54,112226,112226,692.05,692.05,15.36,15.36,-3.16,-3.16,27400000000,28800000000,42502.38,42502.38,4.73,4.73,18.2,18.2
Uaddidas,86.67,87.33,73.78,73.78,97,97,52.58,52.58,57.84,58.18,42,42,0,0,13.33,12.67,195.75,198,-7.21,-7.21,-7.59,-7.59,2172.22,2172.22,1416.67,1416.67,4061.11,4061.11,11275.71,11275.71,2266.66,2266.67,6374.99,6375,-8.49,-8.49,-3.46,-3.46,1322.22,1322.22,-7.87,-7.87,5099.99,5100,-8.49,-8.49,3494.44,3494.44,5742.22,5742.22,4438.88,4438.89,5.92,5.92,472.22,472.22,472.22,472.22,472.22,472.22,118.06,118.06,95.92,95.92,1.9,1.9,12,12,102.43,102.43,36.97,37.07,2.06,2.05,51.62,51.62,1,1,50,50,108,108,43.98,43.9,26.32,26.19,63.55,63.52,41.79,42.02,1180.55,1180.55,29.94,29.58,90.33,90.33,6.92,6.92,114.69,114.69,1.06,1.06,93.67,93.67,18.34,17.41,0,0,68,68,74.99,74.99,354.17,354.17,209.73,208.22,2.62,2.69,290.27,295.28,12.98,12.98,17.29,17.29,591.34,591.34,69.84,70.52,13.21,12.98,52.56,52.55,29.15,29.15,38.08,38.08,85.53,85.53,48680.39,48680.41,4892.26,4892.26,257245,257245,354.17,354.17,18.64,18.68,-6.32,-6.32,17600000000,18600000000,45321.45,45321.46,2.74,2.68,35.96,35.96
OhWow,56.67,63.33,24.33,24.33,66.67,66.67,1.7,1.7,31.49,31.49,42,42,339.57,339.61,50.5,45.5,112.5,123.75,-7.87,-7.87,1575.62,1575.77,-7.21,-7.21,570.48,570.54,2761.86,2762.13,1738.61,1738.78,1992.16,1992.35,3905.08,3905.47,1946.88,1947.07,-6.48,-6.48,-7.21,-7.21,-8.43,-8.43,1313.01,1313.14,-5.66,-5.66,2127.99,2128.2,181.11,181.12,1992.16,1992.35,13,13,1131.91,1132.02,848.93,849.01,1075.31,1075.42,509.36,509.41,644.28,644.28,58.76,58.76,14.16,14.16,38.83,38.83,28.83,29.74,7.93,5.15,51,51,1,1,51.48,51.48,109,109,64.48,64.37,101.81,101.79,70.9,70.9,12.32,13.65,1188.5,1188.62,57.87,54.25,24.33,24.33,33.01,33.01,55.89,55.89,1.51,1.51,93.52,93.52,758.05,713.38,-4,-4,64,64,53.21,53.21,622.55,622.61,1001.54,985.53,0.32,0.35,183.71,190.38,9.81,9.81,15.15,15.15,608.13,608.13,1.54,1.55,42.68,41.35,48.64,48.65,-69.71,-69.71,47.54,47.54,104.81,104.81,34840.13,34843.56,26288.99,26291.57,44737,44742,905.53,905.62,2.71,2.72,396.17,396.21,8400000000,9700000000,23342.89,23345.18,13.94,13.81,10.86,10.86
Piano Mania,90,90.67,32,32,82,82,2,2,34.75,34.77,40.78,40.78,342.01,342.03,10,9.33,202.5,204.75,-8.6,-8.6,-5.4,-5.4,-7.35,-7.35,766.1,766.15,3009.69,3009.87,4119.86,4120.1,2052.06,2052.18,-4.24,-4.24,547.22,547.25,1915.26,1915.37,-8.6,-8.6,1812.66,1812.76,3625.31,3625.52,-7.35,-7.35,2804.49,2804.65,-6.22,-6.19,2052.06,2052.18,9.33,9.33,427.51,427.54,855.03,855.08,598.52,598.55,342.01,342.03,8.49,8.49,49.93,49.93,11.33,11.33,52.03,52.03,38.76,38.87,1.9,1.9,52.64,52.64,1,1,50.5,50.5,99,99,57.82,57.79,73.48,73.29,67.65,67.63,30.89,31.11,940.53,940.58,36.82,36.4,31,31,24.59,24.59,75.8,75.8,0.7,0.7,94.17,94.17,255.24,251.74,0,0,64,64,61.67,61.67,769.52,769.57,344.55,342.6,1.22,1.24,356.72,363.19,9.97,9.97,29.26,29.26,526.95,526.95,3.54,3.57,24.11,23.89,48.68,48.67,-68.34,-68.34,44.38,44.38,100.62,100.62,30006.64,30008.37,20750.86,20752.06,41562,41564,1111.53,1111.6,8.89,8.94,85.5,85.51,8200000000,9600000000,22625.01,22626.31,1.64,1.63,8.89,8.89
San Francisco State University,70.67,77.33,3,3,15,15,1.06,1.06,46.12,47.94,42,42,122.35,122.27,35,25,146.25,168.75,489.42,489.07,450.26,449.95,391.53,391.26,-10.95,-10.95,-10.95,-10.95,3308.47,3306.14,685.19,684.7,-5.48,-5.48,-10,-10,195.77,195.63,-10,-10,-8.37,-8.37,-9.49,-9.49,-10.49,-10.49,-4.47,-4.47,542.2,571.16,1566.14,1565.04,10.82,10.82,269.18,268.99,269.18,268.99,440.48,440.17,122.35,122.27,130.47,130.47,94.4,94.4,12,12,13.02,13.02,17.6,19.95,25.64,23.42,50,50,1,1,50,50,100,100,62.01,61.77,78.97,78.14,64.54,64.37,32.91,36.24,342.59,342.35,67.96,60.18,-97,-97,32.16,32.08,60,60.06,19.57,19.57,91.75,91.75,2084.26,1570.42,0,0,64,64,75.45,75.45,244.71,244.54,483.51,454,0.32,0.38,189.57,239.46,9.11,9.11,17.11,17.11,532.47,532.47,2.43,2.57,22.09,18.76,40.82,40.76,86.6,86.6,-74.16,-74.16,101.04,101.04,10139.69,10161.9,9837.01,9858.56,10420,10443,244.71,244.54,3.1,3.16,73.41,73.36,3300000000,4000000000,6874.71,6899.93,6.72,6.24,8.46,8.46
Cabrinialand,39.76,39.76,97.57,97.57,48.57,48.57,2.06,2.06,22.1,22.1,14.13,14.13,3830.41,3831.24,63.18,63.18,41.25,41.25,-5.83,-5.83,-1.79,-1.79,306.43,306.5,5830.09,5831.35,99,99.02,-4.65,-4.65,14606.65,14609.8,-15.83,-15.83,4360.78,4361.72,-8.6,-8.6,628.58,628.72,2860.04,2860.66,-8.6,-8.6,-7.94,-7.94,-6.02,-6.02,1789.57,1789.96,14913.08,14916.3,22.83,22.83,-12.65,-12.65,11098.38,11100.78,11393.03,11395.49,3830.41,3831.24,1831.71,1831.71,48.6,48.6,0.38,0.38,49.81,49.81,44.94,45.17,1.56,1.55,58.14,58.14,2,2,27.72,27.72,261,261,83.06,83.03,118,118,90.48,90.48,10.9,10.35,13750.2,13753.18,13.12,13.1,39,39,74.46,74.46,-65.1,-65.1,79.98,79.98,68.27,68.27,886.28,870.3,-14,-14,77,77,47.67,47.67,-16.73,-16.73,1287.4,1287.61,0.15,0.15,103.2,105.19,9.83,9.83,10.02,10.02,2082.95,2082.95,0.76,0.76,44.1,44.65,86.96,86.96,-108.23,-108.23,109.85,109.85,28.79,28.79,93871.15,93891.45,63981.83,63995.66,131656,131684,4223.28,4224.19,1.91,1.91,-10,-10,578991300000000,580732500000000,23937.14,23942.32,21.76,21.72,73.68,73.68
Dragonian Kazaman,69,70.78,37.11,37.11,66.22,66.22,1.26,1.26,26.24,26.24,43,43,1667.02,1667.08,37.5,34.83,141.75,148.5,-4.9,-4.9,-4.38,-4.38,1926.33,1926.41,-4.9,-4.9,-6.61,-6.61,2133.78,2133.86,-6,-6,-7.45,-7.45,-2.45,-2.45,1333.61,1333.67,-4.9,-4.9,963.17,963.2,2074.51,2074.59,-5.83,-5.83,-2.28,-2.28,-6.81,-6.81,1926.33,1926.41,15.75,15.75,3241.42,3241.55,3426.65,3426.78,2130.08,2130.16,1574.4,1574.47,196.95,196.95,79.56,79.56,13,13,32.84,32.84,28.17,28.66,10.48,8.53,50,50,3.3,3.3,50,50,124,124,67.36,67.3,105.63,105.63,80.3,80.3,16.46,17.35,1574.4,1574.47,100.33,98.09,22.83,22.83,70.36,70.36,9.02,9.02,1.13,1.13,93.64,93.64,662.98,640.56,0,0,62,62,49.85,49.85,1018.73,1018.77,978.86,967.7,0.27,0.28,71.11,72.35,9.62,9.62,16.83,16.83,709.56,709.56,1.56,1.57,38.54,37.65,53.93,53.93,53.39,53.39,-15.81,-15.81,104.46,104.46,31399.19,31400.41,27832.28,27833.37,34981,34982,1759.63,1759.7,2.46,2.46,1389.18,1389.23,1240100000000,1280100000000,9294.16,9294.52,7.24,7.11,8.79,8.79
Tarrsonis,72,74.4,30.89,30.89,66.44,66.44,1.36,1.36,25.59,25.6,44.28,44.28,741.13,741.17,33,29.4,150.75,159.75,-4,-4,4010.2,4010.4,2856.73,2856.87,4312.05,4312.26,45.28,45.28,-3.22,-3.22,-2.79,-2.79,-4.42,-4.42,-7.65,-7.65,3072.33,3072.48,1185.81,1185.87,830.07,830.11,-2.45,-2.45,1724.82,1724.9,6306.37,6306.68,-9.73,-9.73,2856.73,2856.87,13.67,13.67,1078.01,1078.06,4042.54,4042.74,943.26,943.31,134.75,134.76,1039.06,1039.06,73.49,73.49,16.29,16.29,32.18,32.18,39.62,40.18,1.84,1.8,47.8,47.8,5.66,5.66,52.44,52.44,146,146,65.77,65.69,103.33,103.32,82.02,81.99,15.58,16.78,1414.89,1414.96,68.79,65.9,30.17,30.17,41.05,41.05,44.37,44.37,0.88,0.88,93.76,93.76,563.8,536,-4,-4,65,65,56.9,56.9,134.75,134.76,1032.03,1029.45,0.39,0.42,206.77,223.93,9.41,9.41,13.32,13.32,804.18,804.18,1.45,1.46,39.42,38.22,54.64,54.63,-67.08,-67.08,98.99,98.99,103.37,103.37,37320.23,37322.07,31719.1,31720.66,43159,43161,1212.76,1212.82,2.58,2.59,336.88,336.9,494100000000,516300000000,22018.94,22020.02,14.94,14.84,18.35,18.35
Midgar and Junon,79.17,80.28,85.71,85.71,64.19,64.19,1.52,1.52,20.99,20.99,40.11,40.11,9944.05,9944.07,22.25,20.58,189.5,190,-12,-12,-13.39,-13.39,-15.43,-15.43,-12.82,-12.82,-17.22,-17.22,-9.67,-9.67,-11.75,-11.75,-21.11,-21.11,-16.28,-16.28,-14.97,-14.97,-17.15,-17.15,-16,-16,-13.19,-13.19,-19.1,-19.1,-6.79,-6.79,-12.7,-12.7,0,0,18.55,18.55,5182.11,5182.12,13865.65,13865.68,5042.05,5042.07,1400.57,1400.57,78.89,78.89,65.95,65.95,13,13,35.65,35.65,54.3,54.52,1.28,1.27,50,50,7.56,7.56,51.96,51.96,325,325,69.15,69.11,110.47,110.47,91.07,91.07,15.24,15.79,3641.48,3641.49,56.57,56.5,39.71,39.71,44.8,44.8,22.04,22.04,0.69,0.69,94.22,94.22,439.25,427.82,6,6,82,82,54.44,54.44,-7.07,-7.07,1246.04,1245.54,0.28,0.28,187.53,188.87,8.78,8.78,17.4,17.4,2108.51,2108.51,0.83,0.83,39.76,39.21,73.43,73.43,-102.62,-102.62,-37.01,-37.01,100.2,100.2,48179.63,48179.74,38660.13,38660.22,58619,58619,8543.48,8543.5,2.35,2.35,-5.48,-5.48,816900000000,821900000000,26595.15,26595.22,7.85,7.77,102.43,102.43
Zather,77.07,78.27,56,56,70.67,70.67,1.31,1.31,21.26,21.26,43,43,8320.64,8320.64,25.4,23.6,168.75,168.75,-16.73,-16.73,-13.86,-13.86,-16.55,-16.55,-12.73,-12.73,-16.36,-16.36,-8.25,-8.25,-17.09,-17.09,-20.86,-20.86,-18.76,-18.76,-18.17,-18.17,-15.81,-15.81,-16.09,-16.09,-14.49,-14.49,-17.8,-17.8,-3.83,-3.83,-23.57,-23.57,0,0,25.94,25.94,4362.28,4362.28,10986.47,10986.48,5089.32,5089.32,1938.79,1938.79,421.35,421.35,76.09,76.09,14.64,14.64,31.39,31.39,64.11,64.33,1.1,1.1,54.29,54.29,9,9,51.48,51.48,353,353,80.15,80.12,117.92,117.92,90.92,90.92,21.59,22.19,5331.67,5331.67,76.52,76.44,27,27,73.25,73.25,-84.09,-84.09,0.73,0.73,94.04,94.04,482.74,469.8,-2,-2,82,82,46.1,46.1,1777.22,1777.22,1310.32,1309.84,0.23,0.23,337.98,339.77,8.29,8.29,16.14,16.14,2325.74,2325.74,0.73,0.73,33.41,32.81,66.59,66.59,-130.3,-130.3,46.23,46.23,107.17,107.17,54366.89,54366.9,47063.87,47063.89,61856,61856,8078.29,8078.29,1.97,1.97,1696.44,1696.44,423500000000,424400000000,14570.33,14570.33,8.76,8.69,106.7,106.7
Objectivist Chimpz,71.4,72.6,88.86,88.86,69.44,69.44,1.54,1.54,21.8,21.8,23.24,23.24,7078.8,7078.81,33.9,32.1,150.75,150.75,-14.35,-14.35,-9.63,-9.63,-12.88,-12.88,-9.67,-9.67,658.45,658.45,-6.51,-6.51,1497.35,1497.35,-17.66,-17.66,-10.82,-10.82,-13.64,-13.64,1151.81,1151.81,-7.75,-7.75,-10.3,-10.3,-16.06,-16.06,9895.93,9895.93,112.88,112.88,1497.35,1497.35,19.34,19.34,-11.83,-11.83,13197.77,13197.77,7078.8,7078.81,2399.59,2399.6,13.25,13.25,65.08,65.08,1.02,1.02,48.09,48.09,63.28,63.5,1.11,1.11,55.01,55.01,5.22,5.22,49.01,49.01,273,273,73.52,73.5,116.78,116.78,90.63,90.63,13.53,14.13,6358.92,6358.93,23.3,23.28,40.86,40.86,74.8,74.8,-22.97,-22.97,3.72,3.72,93.13,93.13,457.57,444.97,4,4,79,79,53.76,53.76,-7.75,-7.75,1247.68,1247.21,0.29,0.29,67.51,67.91,9.6,9.6,18.58,18.58,1953.11,1953.11,0.82,0.82,41.47,40.87,74.69,74.69,-125.56,-125.56,75.17,75.17,88.83,88.83,58188.81,58188.84,46360.81,46360.83,71241,71241,7678.7,7678.7,2.16,2.16,599.9,599.9,1238900000000,1241100000000,14663.58,14663.59,12.97,12.94,74.14,74.14
Arikea,58.13,63.47,41.33,41.33,37.78,37.78,1.56,1.56,27.79,27.81,43.68,43.68,639.14,638.92,49.4,45.4,114.75,114.75,4033.69,4032.32,2454.3,2453.47,795.37,795.11,2215.69,2214.94,2613.37,2612.49,-4.82,-4.82,3636,3634.77,-6.6,-6.6,2783.81,2782.87,4033.69,4032.32,340.87,340.76,-3.22,-3.22,-5.29,-5.29,2215.69,2214.94,3920.06,3918.73,1720.02,1753.51,8465.06,8462.19,12.81,12.81,1420.31,1419.83,1917.42,1916.77,1136.25,1135.87,426.09,425.95,468.75,468.75,64.21,64.21,14.64,14.64,33.2,33.2,26.5,27.26,14.73,13.17,51,51,3.3,3.3,50.99,50.99,122,122,64.84,64.75,92.21,92.19,76.78,76.75,9.59,10.93,1633.36,1632.81,59.54,56.59,38,38,30.08,30.06,61.13,61.16,7.39,7.39,92.7,92.7,840.91,803.14,-4,-4,62,62,63.18,63.19,497.11,496.94,952.1,935.83,0.33,0.35,126.33,139.81,10.19,10.19,15.95,15.95,662.11,662.11,1.58,1.6,45.41,44.07,53.49,53.48,-59.16,-59.16,70,70,104.81,104.81,45352,45370.73,35875.46,35890.28,55876,55899,852.19,851.9,2.67,2.68,497.11,496.94,351800000000,365900000000,31701.05,31714.14,14.09,13.98,10.68,10.68
SucWAti,77.24,78.95,71.11,71.11,73,73,1.38,1.38,21.09,21.09,42,42,8837.53,8837.54,25.14,22.57,168.75,168.75,-14.49,-14.49,-12,-12,-13.71,-13.71,-7.35,-7.35,-13.68,-13.68,-8.49,-8.49,-14.83,-14.83,-20.31,-20.31,-16.16,-16.16,-13.42,-13.42,-15.17,-15.17,-13.42,-13.42,-12.65,-12.65,-18.33,-18.33,2159.34,2159.34,-18.26,-18.26,0,0,21.7,21.7,3087.81,3087.82,13416.01,13416.03,4046.1,4046.1,2129.53,2129.53,147.13,147.13,72.28,72.28,12,12,34.81,34.81,61.03,61.35,1.15,1.14,52.16,52.16,8.22,8.22,50,50,329,329,73.49,73.44,112.97,112.96,91.01,91.01,21.26,22.12,4578.48,4578.49,75.13,72.95,31.67,31.67,84.12,84.12,-69.37,-69.37,0.7,0.7,94.18,94.18,423.69,406.44,0,0,80,80,48.24,48.24,319.43,319.43,1264.23,1263.49,0.26,0.26,255.3,257.65,8.65,8.65,17.03,17.03,2169.01,2169.01,0.8,0.8,33.74,32.88,69.68,69.68,-122.27,-122.27,74.5,74.5,104.46,104.46,52309.66,52309.74,44068.5,44068.57,60967,60967,8198.67,8198.69,2.16,2.16,1277.72,1277.72,688800000000,692400000000,8317.24,8317.25,8.52,8.41,96.91,96.91
Morombe,69.67,69.67,97.09,97.09,63.05,63.05,1.31,1.31,21.34,21.34,42,42,3902.7,3902.7,36.5,36.5,72,72,5296.52,5296.52,3010.66,3010.66,1087.18,1087.18,14439.99,14440,-4.27,-4.27,-4.9,-4.9,12265.63,12265.64,-18.77,-18.77,4348.72,4348.73,1393.82,1393.82,4181.47,4181.47,3623.94,3623.94,-8.37,-8.37,-11.22,-11.22,14105.48,14105.48,-11.51,-11.51,18649.34,18649.34,25.42,25.42,139.38,139.38,10174.9,10174.9,9687.06,9687.07,3763.32,3763.32,9.32,9.32,76.32,76.32,0.89,0.89,28.91,28.91,64.72,64.91,1.09,1.09,57.27,57.27,8.38,8.38,33.52,33.52,200,200,81.71,81.7,128.95,128.95,90.87,90.87,14.3,14.8,11499.03,11499.03,10.3,10.3,26.71,26.71,72.44,72.44,-73.52,-73.52,0.72,0.72,94.1,94.1,655.93,643.34,27,27,94,94,49.78,49.78,905.98,905.98,1262.99,1262.6,0.2,0.2,119.19,119.73,9,9,25.11,25.11,1686.63,1686.63,0.8,0.8,40.7,40.2,85.64,85.64,-210.94,-210.94,217.49,217.49,72.7,72.7,109175.28,109175.32,94665.13,94665.16,124034,124034,4111.77,4111.78,1.93,1.93,418.15,418.15,2327100000000,2330700000000,30132.38,30132.39,19.64,19.61,107.1,107.1
Kania,69.78,71.11,60.67,60.67,71.78,71.78,2.22,2.22,29.09,29.09,40.11,40.11,950.48,950.23,36.33,34.33,144,148.5,3886.4,3885.4,2755.96,2755.25,-3.22,-3.22,118.28,118.25,-3.82,-3.82,3452.14,3451.25,1605.25,1604.84,2047.96,2047.44,760.38,760.19,-2.83,-2.83,2196.66,2196.09,4308.84,4307.72,506.92,506.79,1351.79,1351.44,4731.27,4730.05,1815.84,1840.71,5491.65,5490.23,12.25,12.25,528.04,527.91,1689.74,1689.3,2534.61,2533.95,1161.7,1161.4,654.03,654.03,45.03,45.03,9.76,9.76,53.54,53.54,31.84,32.18,2.95,2.85,50,50,2.52,2.52,50,50,100,100,63,62.95,105.64,105.6,74.38,74.38,11.75,12.42,2323.39,2322.79,52.66,51.27,46.5,46.5,37.48,37.47,57.37,57.38,0.78,0.78,93.86,93.86,411.51,398.26,-1,-1,62,62,66.95,66.96,844.87,844.65,661.21,654.25,0.42,0.44,119.15,120.22,9.96,9.96,15.11,15.11,519.23,519.23,1.94,1.95,43.25,42.58,55.57,55.57,-36.88,-36.88,28.98,28.98,102.62,102.62,45379.01,45392.63,29688.26,29697.17,65925,65945,1056.09,1055.81,2.91,2.92,1056.09,1055.81,2251200000000,2297400000000,28361.88,28370.39,14.03,13.98,13.07,13.07
The King of Boats in Paper Crowned,60,65.33,12.67,12.67,36.89,36.89,1.35,1.35,32.05,32.1,42,42,938.51,938.97,48,43,117,128.25,-8.37,-8.37,-8.49,-8.49,-10.49,-10.49,-5.83,-5.83,542.25,542.52,10010.74,10015.69,-9.49,-9.49,782.09,782.48,-6.78,-6.78,-10.95,-10.95,-8.37,-8.37,0,0,-7.75,-7.75,208.56,208.66,-8.25,-8.25,35.04,35.05,0,0,12.81,12.81,573.53,573.82,886.37,886.81,1303.48,1304.13,364.97,365.16,135.9,135.9,73.9,73.9,12,12,21.39,21.39,23.79,24.8,18.96,17.54,52.16,52.16,2.52,2.52,50,50,136,136,64.48,64.37,100.29,100.24,70.25,70.19,18.76,20.43,1094.92,1095.47,80.47,76.17,12.67,12.67,47.13,47.13,43.58,43.58,7.26,7.26,92.72,92.72,1303.3,1120.2,0,0,64,64,50.81,50.81,573.53,573.82,971.26,950.86,0.26,0.27,132.62,149.98,9.25,9.25,17.09,17.09,852.1,852.1,1.57,1.58,36.24,34.57,46.21,46.19,-71.76,-71.76,-18.71,-18.71,101.04,101.04,20129.52,20139.47,17158.49,17166.97,23218,23230,990.65,991.14,2.71,2.72,156.42,156.5,1974900000000,2047800000000,10648.51,10653.78,6.45,6.21,12.94,12.94
Indian lake,49.33,49.33,78.89,78.89,67.33,67.33,11.04,11.04,34.21,34.25,39.43,39.43,-3.16,-3.16,56,56,99,99,1642.68,1642.73,1893.83,1893.9,-1.18,-1.18,7781.1,7781.37,207.5,207.5,2828.43,2828.53,4582.2,4582.36,3441.84,3441.96,6311.34,6311.55,2507.24,2507.33,2939.53,2939.63,1988.5,1988.57,-3.46,-3.46,-2.9,-2.9,3717.64,3717.76,1248.43,1248.48,6224.88,6225.09,8.49,8.49,-7.07,-7.07,540.35,540.37,972.64,972.67,648.43,648.45,914.7,914.7,9.06,9.06,12,12,69.61,69.61,27.6,27.6,12.35,12.35,51,51,1,1,51.96,51.96,98,98,56.14,55.98,54.24,53.27,68.09,68.06,13.68,12.01,1404.92,1404.97,42.83,39.65,73.33,73.33,9.24,9.24,103.91,103.91,1.51,1.51,93.52,93.52,408.18,375.58,-4,-4,67,67,73.19,73.19,432.28,432.3,514.54,521.72,0.46,0.55,57.5,61.24,13.87,13.87,13.89,13.89,461.17,461.17,2.31,2.28,41.32,42.99,58.67,58.66,-97.83,-97.83,97.47,97.47,99.76,99.76,57403.61,57405.56,15326.67,15327.19,169176,169182,432.28,432.3,11.29,11.5,-6.32,-6.32,128600000000,134500000000,52122.48,52124.25,13.39,13.26,28.57,28.57
Anonymous Endorsing Agent,73.83,77.17,29.33,29.33,56.44,56.44,1.34,1.34,28.82,28.84,42,42,1055.38,1055.89,30.25,25.25,157.5,168.75,2532.9,2534.14,-8.39,-8.39,-10.1,-10.1,-2.19,-2.19,-8.72,-8.72,-3.35,-3.35,-10.39,-10.39,-2.45,-2.45,1758.96,1759.82,2181.11,2182.18,2884.69,2886.1,-6.93,-6.93,-4.24,-4.24,-4.24,-4.24,3904.89,3906.8,11.82,11.83,2532.9,2534.14,12.12,12.12,1055.38,1055.89,2110.75,2111.78,1583.06,1583.84,615.64,615.94,119.98,119.98,74.44,74.44,12,12,33.67,33.67,32.49,33.34,2.76,2.57,52.16,52.16,3.3,3.3,50,50,125,125,63.53,63.42,100.8,100.63,74.85,74.8,14.28,15.95,1583.06,1583.84,69.98,65.96,29,29,50.66,50.66,46.71,46.71,2.48,2.48,93.32,93.32,626.05,585.52,0,0,62,62,54.78,54.78,703.58,703.93,806.47,787.4,0.32,0.34,200.1,221.31,9.78,9.78,17.16,17.16,717.05,717.05,1.73,1.75,40.72,39.05,51.24,51.22,-78.49,-78.49,32.56,32.56,101.45,101.45,26202.73,26215.53,22422.24,22433.19,30120,30134,1407.17,1407.86,2.83,2.84,351.79,351.96,1145100000000,1231200000000,12917.95,12924.26,4.86,4.43,9.43,9.43
